ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
1072,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,1159.704608,8582.93749,2.362091593,897.1555844,0.015984461,0.118300495,3.26E-05,0.012365691,0.009150327,0.121568628,0,0.010457517,0.019296714,0.063536181,0.000482383,0.011241418,1,66107,1569.726,0.135117448,0.000275208,1.05E-01,0.017542841,3.57E-05,1.36E-02,2.04E-06,4.16E-09,1.58E-06
1073,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,571.8000154,3116.858911,0.16078432,536.09152,0.018076632,0.098534993,5.08E-06,0.016947759,0.006535948,0.100653596,0,0.013071896,0.022871378,0.064150933,0.000157382,0.017547152,1,27150,1048.212,0.18345393,5.16E-05,1.72E-01,0.021060774,5.92E-06,1.97E-02,6.76E-06,1.90E-09,6.34E-06
1074,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,195.9333389,1490.42096,0.151633993,143.9137302,0.016039075,0.122005645,1.24E-05,0.011780757,0.010457517,0.132026151,0,0.010457517,0.016811373,0.054060038,0.000196092,0.009736405,1,10070,437.258,0.131461744,0.000101739,9.66E-02,0.019457134,1.51E-05,1.43E-02,1.31E-05,1.01E-08,9.59E-06
1074,2,MALE,WT,BV2,-,WT/WT,6HR,UV,1,2051.550384,10586.95453,0.003921569,1000.868006,0.026564508,0.137085221,5.08E-08,0.012959743,0.018300654,0.149019614,0,0.010457517,0.025796303,0.068944728,8.15E-06,0.012824408,2,71361,1339.644,0.193780976,3.70E-07,9.45E-02,0.028748902,5.50E-08,1.40E-02,2.72E-06,5.19E-12,1.32E-06
1075,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,878.6091757,5750.188392,0,717.0274741,0.015278565,0.099992842,0,0.012468742,0.011764706,0.108496733,0,0.010457517,0.01458699,0.046733972,0,0.011438218,1,52622,1260.944,0.15279659,0,1.25E-01,0.016696613,0,1.36E-02,2.90E-06,0.00E+00,2.37E-06
1076,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,2164.303329,9007.502196,0.022222223,820.2274793,0.016842172,0.070094566,1.73E-07,0.006382845,0.013071896,0.070588239,0,0.005228758,0.017236387,0.030197269,1.96E-05,0.00706076,1,119381,2196.456,0.240277857,2.47E-06,9.11E-02,0.018129378,1.86E-07,6.87E-03,2.01E-06,2.07E-11,7.63E-07
1081,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,1243.796115,9470.294372,1.150326843,646.9751855,0.012232817,0.09314097,1.13E-05,0.006363044,0.007843138,0.094117649,0,0.002614379,0.0128563,0.042875154,0.000264674,0.008007793,1,94961,1491.21,0.131336584,0.000121467,6.83E-02,0.013097968,1.21E-05,6.81E-03,1.38E-06,1.28E-09,7.19E-07
1085,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,356.275827,3142.499423,0.078431376,484.1882497,0.017704026,0.156156799,3.90E-06,0.024060239,0.011764706,0.180392161,0,0.018300654,0.01980065,0.088883974,0.00011354,0.028032206,1,17318,613.538,0.113373395,2.50E-05,1.54E-01,0.020572573,4.53E-06,2.80E-02,6.55E-06,1.44E-09,8.90E-06
1088,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,439.3137381,3857.677227,0.538562111,321.8640633,0.008116351,0.071270849,9.95E-06,0.00594646,0,0.06797386,0,0.002614379,0.013585441,0.039674376,0.000173803,0.007401664,1,48914,1228.88,0.113880377,0.000139608,8.34E-02,0.00898135,1.10E-05,6.58E-03,2.33E-06,2.85E-09,1.71E-06
1088,2,MALE,WT,BV2,-,WT/WT,6HR,UV,1,629.3411937,3792.66416,0.002614379,308.666677,0.017817763,0.107377032,7.40E-08,0.0087389,0.011764706,0.11503268,0,0.007843138,0.018630788,0.052871823,9.84E-06,0.008943394,2,31639,787.754,0.165936441,6.89E-07,8.14E-02,0.019891311,8.26E-08,9.76E-03,5.24E-06,2.18E-11,2.57E-06
1089,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,488.2392299,2654.796148,0.045751636,327.3307298,0.012152812,0.0660808,1.14E-06,0.008147622,0.009150327,0.064052291,0,0.005228758,0.012799752,0.035215102,5.65E-05,0.010797458,1,36132,894.894,0.183908369,1.72E-05,1.23E-01,0.013512654,1.27E-06,9.06E-03,5.09E-06,4.77E-10,3.41E-06
1089,2,MALE,WT,BV2,-,WT/WT,6HR,UV,1,139.3581741,1981.632734,0.958169971,101.0745133,0.006104436,0.086803309,4.20E-05,0.004427461,0,0.088888891,0,0.002614379,0.010194992,0.048180938,0.000620594,0.006356934,2,19978,609.736,0.070324925,0.000483526,5.10E-02,0.006975582,4.80E-05,5.06E-03,3.52E-06,2.42E-08,2.55E-06
1091,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,3266.520354,19858.1352,4.011764857,1403.500702,0.018069436,0.1098494,2.22E-05,0.007763756,0.014379085,0.112418301,0,0.005228758,0.016909663,0.047179023,0.000435672,0.007859175,1,171422,2555.734,0.164492805,0.000202021,7.07E-02,0.019055433,2.34E-05,8.19E-03,9.60E-07,1.18E-09,4.12E-07
1091,2,MALE,WT,BV2,-,WT/WT,6HR,UV,1,53.76862914,896.3451234,0,71.31503505,0.006141477,0.102380939,0,0.008145635,0.003921569,0.111111112,0,0.005228758,0.006906927,0.047229059,0,0.009095604,2,7934,399.31,0.059986525,0,7.96E-02,0.006776989,0,8.99E-03,7.56E-06,0.00E+00,1.00E-05
1098,1,MALE,WT,BV2,-,WT/WT,6HR,UV,1,532.9085118,5379.183142,27.35294221,543.3333501,0.016553552,0.167091701,0.000849655,0.016877376,0.010457517,0.186928108,0,0.013071896,0.01754388,0.087396886,0.00282806,0.020560734,1,28908,707.742,0.099068669,0.005084962,1.01E-01,0.018434638,0.000946207,1.88E-02,3.43E-06,1.76E-07,3.49E-06
1101,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1989.188289,17362.86584,2.737255011,690.1908733,0.02066818,0.180404657,2.84E-05,0.007171261,0.011764706,0.186928108,0,0.005228758,0.024387012,0.115776986,0.000355853,0.007670121,1,88348,1870.916,0.114565666,0.00015765,3.98E-02,0.022515374,3.10E-05,7.81E-03,1.30E-06,1.78E-09,4.50E-07
1101,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,146.7058866,720.4980587,0,83.78562373,0.011905046,0.058467748,0,0.006799126,0.003921569,0.044444446,0,0.005228758,0.020874462,0.045706767,0,0.008263295,2,10138,495.756,0.203617324,0,1.16E-01,0.01447089,0,8.26E-03,2.01E-05,0.00E+00,1.15E-05
1102,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1228.678465,7052.734834,0,513.699363,0.02328542,0.133660593,0,0.009735424,0.014379085,0.13464053,0,0.005228758,0.02543515,0.097531356,0,0.015988572,1,47293,1288.988,0.174213053,0,7.28E-02,0.025980134,0,1.09E-02,3.68E-06,0.00E+00,1.54E-06
1103,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,560.8052445,2677.570004,0.003921569,99.07712765,0.022486177,0.107360465,1.57E-07,0.003972619,0.010457517,0.083660133,0,0,0.034576285,0.089088235,1.43E-05,0.005666714,1,21282,892.06,0.209445596,1.46E-06,3.70E-02,0.026351153,1.84E-07,4.66E-03,9.84E-06,6.88E-11,1.74E-06
1104,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,97.76732315,1758.317695,0.009150327,89.9294149,0.004563236,0.082068504,4.27E-07,0.004197406,0,0.06666667,0,0,0.00945664,0.061985797,2.68E-05,0.006313229,1,18554,675.188,0.055602764,5.20E-06,5.11E-02,0.005269339,4.93E-07,4.85E-03,3.00E-06,2.80E-10,2.76E-06
1105,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,372.4915141,4726.970076,0.047058825,112.7137294,0.015440703,0.195944706,1.95E-06,0.004672265,0.006535948,0.23137255,0,0.002614379,0.021626372,0.112142163,7.43E-05,0.006188526,1,21210,619.978,0.078801327,9.96E-06,2.38E-02,0.01756207,2.22E-06,5.31E-03,3.72E-06,4.69E-10,1.12E-06
1105,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1074.179116,13342.92588,0.342483672,631.0954451,0.016263859,0.20202168,5.19E-06,0.009555248,0.007843138,0.230065361,0,0.005228758,0.020853895,0.111991978,0.000121964,0.033701303,2,60137,1358.516,0.080505515,2.57E-05,4.73E-02,0.0178622,5.70E-06,1.05E-02,1.34E-06,4.27E-10,7.87E-07
1105,3,MALE,WT,BV2,-,WT/WT,6HR,UV,2,453.3856339,3091.711193,5.403921757,136.2352989,0.018346038,0.125104649,0.000218667,0.005512698,0.011764706,0.125490204,0,0.002614379,0.0222257,0.0866023,0.001751433,0.006787137,3,21342,733.812,0.146645532,0.001747874,4.41E-02,0.021243821,0.000253206,6.38E-03,6.87E-06,8.19E-08,2.06E-06
1105,4,MALE,WT,BV2,-,WT/WT,6HR,UV,2,216.9607908,2825.061515,0,173.3202674,0.008698264,0.113260695,0,0.006948654,0.005228758,0.112418301,0,0.005228758,0.010649821,0.073937249,0,0.007708149,4,21761,703.048,0.076798608,0,6.14E-02,0.009970166,0,7.96E-03,3.53E-06,0.00E+00,2.82E-06
1106,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1252.418336,8010.771464,3.861438054,329.1398807,0.023386957,0.149588651,7.21E-05,0.006146173,0.014379085,0.142483667,0,0.005228758,0.024132587,0.095981193,0.000843744,0.006913543,1,48591,1111.046,0.156341788,0.000482031,4.11E-02,0.025774698,7.95E-05,6.77E-03,3.22E-06,9.92E-09,8.46E-07
1107,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1929.792209,13608.24352,0.003921569,501.1529584,0.024185284,0.170546465,4.91E-08,0.006280742,0.014379085,0.190849677,0,0.002614379,0.029051787,0.108759441,1.03E-05,0.007567965,1,73229,1635.924,0.141810529,2.88E-07,3.68E-02,0.026352841,5.36E-08,6.84E-03,1.94E-06,3.94E-12,5.03E-07
1108,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,4195.97005,17695.58217,0.005228758,931.644476,0.031381828,0.132345967,3.91E-08,0.006967806,0.026143791,0.13464053,0,0.005228758,0.030403277,0.082436084,8.76E-06,0.008364665,1,124627,2244.762,0.237119639,2.95E-07,5.26E-02,0.033668226,4.20E-08,7.48E-03,1.90E-06,2.37E-12,4.22E-07
1109,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1150.877155,3809.358273,0,239.7594854,0.033615994,0.111267621,0,0.00700314,0.022222223,0.11503268,0,0.005228758,0.032315143,0.071167336,0,0.007395441,1,29879,1042.416,0.302118381,0,6.29E-02,0.038517927,0,8.02E-03,1.01E-05,0.00E+00,2.11E-06
1110,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,66.48235511,1250.41572,0.027450981,58.0052308,0.003793572,0.071350398,1.57E-06,0.003309856,0.00130719,0.061437909,0,0,0.005975913,0.048181815,6.47E-05,0.005236056,1,14839,579.806,0.053168202,2.20E-05,4.64E-02,0.004480245,1.85E-06,3.91E-03,3.58E-06,1.48E-09,3.13E-06
1111,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,160.4797432,558.4326949,0,119.7699384,0.018386772,0.063981748,0,0.013722495,0.014379085,0.037908498,0,0.010457517,0.017428681,0.058529777,0,0.018202817,1,6643,472.412,0.287375264,0,2.14E-01,0.024157721,0,1.80E-02,4.33E-05,0.00E+00,3.23E-05
1111,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,643.4562265,2585.641897,0,245.5581779,0.030878982,0.124083016,0,0.011784153,0.020915033,0.135947719,0,0.010457517,0.032713713,0.073529308,0,0.011720136,2,18261,561.042,0.248857441,0,9.50E-02,0.035236637,0,1.34E-02,1.36E-05,0.00E+00,5.20E-06
1112,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,57.54771437,3131.721649,0,262.8000085,0.001987145,0.10813956,0,0.009074586,0,0.101960786,0,0.005228758,0.003396684,0.065039705,0,0.01217351,1,25798,696.94,0.018375744,0,8.39E-02,0.002230704,0,1.02E-02,7.12E-07,0.00E+00,3.25E-06
1112,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,3002.159561,24566.1196,0.532026163,1949.647121,0.019954533,0.163284278,3.54E-06,0.012958771,0.018300654,0.168627456,0,0.010457517,0.016123356,0.090887473,0.000108153,0.01194565,2,140888,2407.302,0.122207317,2.17E-05,7.94E-02,0.021308838,3.78E-06,1.38E-02,8.67E-07,1.54E-10,5.63E-07
1113,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1712.146453,7163.920433,0.188235301,580.5464249,0.024501237,0.102517465,2.69E-06,0.008307762,0.019607844,0.070588239,0,0.005228758,0.020999046,0.080655991,9.43E-05,0.008827437,1,63736,1466.758,0.238995738,2.63E-05,8.10E-02,0.026863099,2.95E-06,9.11E-03,3.75E-06,4.12E-10,1.27E-06
1114,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1530.882396,7145.869468,0.300653606,523.6287758,0.02111795,0.098574594,4.15E-06,0.007223263,0.019607844,0.098039217,0,0.005228758,0.017381528,0.056728842,0.000127464,0.008675832,1,66148,1475.968,0.214233188,4.21E-05,7.33E-02,0.023143291,4.55E-06,7.92E-03,3.24E-06,6.36E-10,1.11E-06
1115,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,87.47712686,1347.720299,0.994771282,42.66143944,0.005264632,0.081109792,5.99E-05,0.002567492,0,0.064052291,0,0,0.007496701,0.061001685,0.000533158,0.004421358,1,14320,535.966,0.064907479,0.000738114,3.17E-02,0.006108738,6.95E-05,2.98E-03,4.53E-06,5.15E-08,2.21E-06
1116,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,183.197391,1047.579113,0.103267977,91.9084998,0.014708743,0.084109122,8.29E-06,0.007379245,0.009150327,0.078431375,0,0.005228758,0.018354815,0.056737143,0.000156489,0.010266485,1,10389,457.654,0.174876903,9.86E-05,8.77E-02,0.017633785,9.94E-06,8.85E-03,1.68E-05,9.49E-09,8.44E-06
1117,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1373.041868,10013.463,0.665359503,386.8810591,0.021527106,0.156995124,1.04E-05,0.006065678,0.011764706,0.168627456,0,0.002614379,0.026477293,0.084765713,0.000215094,0.007299803,1,58430,1184.772,0.137119583,6.64E-05,3.86E-02,0.02349892,1.14E-05,6.62E-03,2.35E-06,1.14E-09,6.61E-07
1118,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1510.666709,7652.998892,5.309804112,424.9882497,0.028087138,0.142288722,9.87E-05,0.007901613,0.020915033,0.152941182,0,0.005228758,0.02701691,0.095204364,0.001067324,0.007933106,1,48251,1261.886,0.197395391,0.00069382,5.55E-02,0.031308506,0.000110045,8.81E-03,4.09E-06,1.44E-08,1.15E-06
1119,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,56.77385791,547.5058975,0,38.36862882,0.00571453,0.055108797,0,0.003861966,0.002614379,0.047058824,0,0.002614379,0.008031183,0.040954107,0,0.005242069,1,7822,458.138,0.103695427,0,7.01E-02,0.007258228,0,4.91E-03,1.33E-05,0.00E+00,8.96E-06
1120,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,2599.30334,11938.91404,0.137254906,1047.435328,0.02739194,0.125814486,1.45E-06,0.011038067,0.023529412,0.129411772,0,0.007843138,0.024260576,0.080415413,8.66E-05,0.011684312,1,87275,1907.464,0.217716899,1.15E-05,8.77E-02,0.029782909,1.57E-06,1.20E-02,2.49E-06,1.32E-10,1.01E-06
1121,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,2009.572604,8255.096952,0,459.3804074,0.036887782,0.151530837,0,0.008432402,0.023529412,0.169934645,0,0.005228758,0.038272929,0.09850148,0,0.009709733,1,48268,1556.37,0.243434161,0,5.56E-02,0.041633641,0,9.52E-03,5.04E-06,0.00E+00,1.15E-06
1122,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,2349.929475,14557.88143,1.60653601,821.2340146,0.021605964,0.133849576,1.48E-05,0.007550675,0.016993465,0.129411772,0,0.005228758,0.01923221,0.08777746,0.000271537,0.008428505,1,100826,1968.96,0.161419743,0.000110355,5.64E-02,0.023306781,1.59E-05,8.15E-03,1.60E-06,1.09E-09,5.59E-07
1122,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,2114.244504,16198.08275,0.098039219,765.8431633,0.017441959,0.133629907,8.09E-07,0.006318004,0.009150327,0.149019614,0,0.002614379,0.020008819,0.093385892,4.26E-05,0.00767797,2,110680,3021.122,0.130524367,6.05E-06,4.73E-02,0.019102318,8.86E-07,6.92E-03,1.18E-06,5.47E-11,4.27E-07
1123,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1272.098075,11743.91532,0.033986929,492.5830235,0.016882523,0.155858199,4.51E-07,0.006537266,0.010457517,0.173856214,0,0.005228758,0.019462023,0.084851598,3.23E-05,0.007307807,1,68404,1694.172,0.108319759,2.89E-06,4.19E-02,0.018596838,4.97E-07,7.20E-03,1.58E-06,4.23E-11,6.13E-07
1124,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,90.02876082,827.4719216,0,53.12418479,0.013381207,0.122989287,0,0.007895985,0.011764706,0.138562098,0,0.005228758,0.012191208,0.055642534,0,0.008636827,1,4978,350.578,0.108799777,0,6.42E-02,0.018085328,0,1.07E-02,2.19E-05,0.00E+00,1.29E-05
1125,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,85.79477383,1152.036631,0,43.93725645,0.006201733,0.083275743,0,0.003176034,0.002614379,0.071895428,0,0,0.008556258,0.058821624,0,0.005013988,1,11625,483.826,0.074472262,0,3.81E-02,0.007380196,0,3.78E-03,6.41E-06,0.00E+00,3.28E-06
1125,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,33.81045862,655.8588408,0,136.4627496,0.002489175,0.048285271,0,0.010046584,0,0.044444446,0,0.007843138,0.005829772,0.027730607,0,0.011312905,2,11339,476.138,0.051551426,0,2.08E-01,0.002981785,0,1.20E-02,4.55E-06,0.00E+00,1.83E-05
1128,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,158.7124232,2378.454965,1.831372624,502.7241985,0.004948629,0.074159858,5.71E-05,0.015674863,0.00130719,0.061437909,0,0.010457517,0.007491688,0.05345257,0.000543769,0.016348286,1,28402,825.99,0.066729211,0.000769984,2.11E-01,0.005588072,6.45E-05,1.77E-02,2.35E-06,2.71E-08,7.44E-06
1130,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,3317.25238,14427.30625,0.006535948,955.7725807,0.031181287,0.135612827,6.14E-08,0.008984007,0.026143791,0.142483667,0,0.007843138,0.025664947,0.081152055,1.06E-05,0.009335058,1,98240,2214.094,0.229928742,4.53E-07,6.62E-02,0.03376682,6.65E-08,9.73E-03,2.34E-06,4.61E-12,6.74E-07
1130,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,332.1411859,1767.688937,0,152.5385671,0.012937373,0.068854008,0,0.005941595,0.007843138,0.061437909,0,0.002614379,0.016656802,0.046346852,0,0.009297775,2,22726,780.628,0.18789572,0,8.63E-02,0.014615031,0,6.71E-03,8.27E-06,0.00E+00,3.80E-06
1133,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,914.6065612,12453.69448,1.201307237,515.1242002,0.016013982,0.218053586,2.10E-05,0.009019386,0.006535948,0.248366013,0,0.007843138,0.021297298,0.1190267,0.000354661,0.00943823,1,51844,1192.23,0.073440581,9.65E-05,4.14E-02,0.017641512,2.32E-05,9.94E-03,1.42E-06,1.86E-09,7.98E-07
1133,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,130.8902,1117.81833,0,95.48235631,0.006781876,0.057918048,0,0.004947272,0.002614379,0.053594772,0,0.002614379,0.009543082,0.035977541,0,0.006437273,2,16318,661.354,0.11709434,0,8.54E-02,0.008021216,0,5.85E-03,7.18E-06,0.00E+00,5.23E-06
1134,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1659.869328,12214.59903,0.112418305,479.1921733,0.020978077,0.154372871,1.42E-06,0.006056218,0.009150327,0.173856214,0,0.002614379,0.027010707,0.100953859,6.80E-05,0.007623762,1,71359,1964.502,0.135892249,9.20E-06,3.92E-02,0.023260827,1.58E-06,6.72E-03,1.90E-06,1.29E-10,5.50E-07
1135,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1927.083712,13966.53499,0.120261442,655.524205,0.023041594,0.166993902,1.44E-06,0.007837917,0.013071896,0.189542487,0,0.005228758,0.026211937,0.093982463,5.93E-05,0.008932518,1,76842,1534.102,0.137978655,8.61E-06,4.69E-02,0.025078521,1.57E-06,8.53E-03,1.80E-06,1.12E-10,6.11E-07
1135,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,181.1542536,1656.752984,0,180.2405288,0.008842832,0.080872449,0,0.008798229,0.003921569,0.06797386,0,0.005228758,0.012049953,0.057874398,0,0.01082128,2,17336,695.5,0.109342947,0,1.09E-01,0.010449599,0,1.04E-02,6.31E-06,0.00E+00,6.28E-06
1136,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,3987.107297,22859.02151,2.949019722,1057.75167,0.031448528,0.18030179,2.33E-05,0.008343074,0.02875817,0.196078435,0,0.007843138,0.02695502,0.092134417,0.000406194,0.008269988,1,119174,2017.152,0.174421608,0.000129009,4.63E-02,0.033456184,2.47E-05,8.88E-03,1.46E-06,1.08E-09,3.88E-07
1138,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,155.9045801,5393.73086,0.054901963,304.3189644,0.003165897,0.109528498,1.11E-06,0.006179693,0,0.104575165,0,0.002614379,0.005800527,0.068396587,6.45E-05,0.009159269,1,44080,1188.288,0.028904776,1.02E-05,5.64E-02,0.003536855,1.25E-06,6.90E-03,6.56E-07,2.31E-10,1.28E-06
1140,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,976.9412041,3372.754338,0.113725495,184.3163462,0.026501945,0.091494299,3.09E-06,0.005000037,0.019607844,0.074509807,0,0.002614379,0.024711429,0.067594582,9.60E-05,0.007900749,1,32187,1085.218,0.289656793,3.37E-05,5.46E-02,0.030352043,3.53E-06,5.73E-03,9.00E-06,1.05E-09,1.70E-06
1140,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1159.109837,7558.430258,0.014379085,273.1686369,0.025918113,0.169009218,3.22E-07,0.006108149,0.016993465,0.18300654,0,0.005228758,0.026727322,0.09427869,2.23E-05,0.006974373,2,40508,921.372,0.153353249,1.90E-06,3.61E-02,0.028614344,3.55E-07,6.74E-03,3.79E-06,4.70E-11,8.92E-07
1141,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,162.1281096,2909.349097,0,208.779092,0.005129662,0.092050531,0,0.006605679,0.00130719,0.087581702,0,0.002614379,0.008180592,0.059414233,0,0.009332148,1,28242,748.64,0.055726592,0,7.18E-02,0.005740674,0,7.39E-03,1.97E-06,0.00E+00,2.54E-06
1142,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,726.9098244,5975.800189,0.010457517,225.5085044,0.025169136,0.206911125,3.62E-07,0.007808196,0.018300654,0.247058824,0,0.005228758,0.024848923,0.117037354,3.08E-05,0.008324488,1,25694,688.5,0.121642257,1.75E-06,3.77E-02,0.028291034,4.07E-07,8.78E-03,4.73E-06,6.81E-11,1.47E-06
1144,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1910.963452,15258.0148,0.075816996,676.3921794,0.025309433,0.202082205,1.00E-06,0.008958362,0.015686275,0.219607845,0,0.007843138,0.02779788,0.120680186,5.55E-05,0.009434739,1,68775,1584.586,0.125243256,4.97E-06,4.43E-02,0.027785728,1.10E-06,9.83E-03,1.82E-06,7.23E-11,6.45E-07
1146,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,111.1751667,1576.124226,0.049673204,51.37516522,0.010331304,0.146466335,4.62E-06,0.0047742,0.003921569,0.151633993,0,0.002614379,0.015943956,0.082973069,0.000102269,0.006256685,1,8885,380.348,0.070537058,3.15E-05,3.26E-02,0.012512681,5.59E-06,5.78E-03,7.94E-06,3.55E-09,3.67E-06
1148,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1560.117691,16233.24625,20.92156941,463.1791011,0.018398699,0.191441079,0.000246731,0.00546234,0.013071896,0.223529413,0,0.002614379,0.019494438,0.111067174,0.001557548,0.006773217,1,77452,1692.49,0.096106328,0.00128881,2.85E-02,0.020143027,0.000270123,5.98E-03,1.24E-06,1.66E-08,3.68E-07
1148,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,245.0758239,2177.668031,0,104.9725526,0.01332948,0.118441642,0,0.005709374,0.005228758,0.122875817,0,0.002614379,0.018521909,0.075737627,0,0.007347593,2,15855,558.622,0.112540488,0,4.82E-02,0.015457321,0,6.62E-03,7.10E-06,0.00E+00,3.04E-06
1149,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,1688.840572,10178.18457,0,508.8915206,0.023953147,0.144359127,0,0.007217705,0.015686275,0.152941182,0,0.005228758,0.024597475,0.087238174,0,0.008063018,1,64684,1547.414,0.165927485,0,5.00E-02,0.026109093,0,7.87E-03,2.57E-06,0.00E+00,7.73E-07
1149,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,2364.575225,10626.15975,0.376470602,707.9006771,0.030822854,0.138514759,4.91E-06,0.00922767,0.027450981,0.149019614,0,0.007843138,0.025981098,0.077243687,0.000148265,0.009354066,2,71430,1396.026,0.222523967,3.54E-05,6.66E-02,0.033103391,5.27E-06,9.91E-03,3.12E-06,4.96E-10,9.33E-07
1150,1,MALE,WT,BV2,-,WT/WT,6HR,UV,2,536.0313879,3248.153025,0,177.1372609,0.022736316,0.137773712,0,0.007513457,0.011764706,0.155555561,0,0.005228758,0.026043939,0.105683509,0,0.008335669,1,20383,740.086,0.165026519,0,5.45E-02,0.026297963,0,8.69E-03,8.10E-06,0.00E+00,2.68E-06
1150,2,MALE,WT,BV2,-,WT/WT,6HR,UV,2,25.92287662,450.0235419,0,21.6444452,0.003414049,0.059268213,0,0.002850579,0,0.044444446,0,0,0.00716014,0.048363402,0,0.005757414,2,5956,351.406,0.057603379,0,4.81E-02,0.004352397,0,3.63E-03,9.67E-06,0.00E+00,8.08E-06
1150,3,MALE,WT,BV2,-,WT/WT,6HR,UV,2,2551.321638,9985.734907,0.014379085,739.8379331,0.032010761,0.125288386,1.80E-07,0.009282552,0.03006536,0.128104582,0,0.007843138,0.026674621,0.079623248,1.79E-05,0.009507117,3,71869,1813.438,0.255496632,1.44E-06,7.41E-02,0.035499612,2.00E-07,1.03E-02,3.56E-06,2.00E-11,1.03E-06
