ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
1304,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,205.2653653,7144.540071,4973.070727,1054.996112,0.003376408,0.11752048,0.081801999,0.017353622,0,0.125490204,0.062745102,0.015686275,0.011017466,0.057407768,0.072442377,0.008915197,1,55583,1215.428,0.028730382,0.696065902,1.48E-01,0.003692952,0.089471074,1.90E-02,5.17E-07,1.25E-05,2.66E-06
1307,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,345.1411863,8032.453814,10891.51924,1251.929452,0.00429911,0.100052986,0.135665769,0.015594149,0,0.105882354,0.126797393,0.015686275,0.012698806,0.041056663,0.091256035,0.008372349,1,74740,1591.088,0.042968337,1.35593923,1.56E-01,0.004617891,0.145725438,1.68E-02,5.75E-07,1.81E-05,2.09E-06
1307,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,110.964709,3606.001413,4551.211881,499.728121,0.003084238,0.100227956,0.126499858,0.013889825,0,0.11503268,0.082352944,0.013071896,0.010308718,0.060634535,0.125143005,0.008469936,2,32318,1175.084,0.030772231,1.262121491,1.39E-01,0.003433526,0.140825914,1.55E-02,9.52E-07,3.91E-05,4.29E-06
1308,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1536.831416,7075.800185,3921.566126,1982.473263,0.018775505,0.086445215,0.047909864,0.024219922,0.011764706,0.088888891,0.026143791,0.020915033,0.022306493,0.040430129,0.058572838,0.014164367,1,75418,1550.93,0.217195423,0.554222282,2.80E-01,0.020377515,0.051997748,2.63E-02,2.88E-06,7.35E-06,3.71E-06
1309,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,201.9934699,3388.597474,3243.85107,1279.817032,0.0039165,0.065702326,0.062895804,0.024814678,0,0.064052291,0.039215688,0.023529412,0.010559741,0.03075867,0.067306982,0.01345467,1,46875,1069.938,0.059609756,0.957284273,3.78E-01,0.004309194,0.069202156,2.73E-02,1.27E-06,2.04E-05,8.06E-06
1310,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,0.359477135,1158.481077,2274.224898,284.0993558,1.61E-05,0.052022142,0.102125147,0.012757616,0,0.050980393,0.064052291,0.013071896,0.000403288,0.027097306,0.103502031,0.007624549,1,19518,648.386,0.0003103,1.963109233,2.45E-01,1.84E-05,0.116519362,1.46E-02,1.59E-08,1.01E-04,1.26E-05
1310,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1172.081079,9167.065613,9676.273456,1895.223589,0.012409409,0.097056311,0.102447549,0.02006568,0,0.101960786,0.075816996,0.018300654,0.020078173,0.043669223,0.089448779,0.010414824,2,87580,1614.35,0.127857826,1.055547529,2.07E-01,0.013382976,0.110484968,2.16E-02,1.46E-06,1.21E-05,2.36E-06
1312,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1136.172581,6975.774047,1540.490243,1878.149075,0.018506549,0.113624909,0.025092278,0.030592235,0.013071896,0.121568628,0.013071896,0.026143791,0.020924641,0.059578995,0.034386532,0.019448403,1,55903,1326.81,0.162874051,0.220834309,2.69E-01,0.020324,0.027556486,3.36E-02,2.91E-06,3.95E-06,4.82E-06
1313,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,294.9699431,7030.317837,3318.920355,1190.376508,0.005103639,0.121640214,0.057424741,0.020596175,0,0.132026151,0.035294119,0.018300654,0.013236612,0.066889103,0.064953075,0.010515771,1,51797,1390.548,0.041956843,0.472086815,1.69E-01,0.00569473,0.064075532,2.30E-02,8.10E-07,9.11E-06,3.27E-06
1315,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,19.59085027,185.1281099,35.86274652,127.1058864,0.002753458,0.026019411,0.005040442,0.017864496,0,0.023529412,0.003921569,0.018300654,0.007697633,0.010956484,0.003661959,0.008966234,1,5397,434.476,0.105823207,0.193718537,6.87E-01,0.003629952,0.006644941,2.36E-02,1.96E-05,3.59E-05,1.27E-04
1315,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,2057.183062,8622.222453,2839.316424,2839.079823,0.021281571,0.089196943,0.029372745,0.029370298,0.009150327,0.087581702,0.016993465,0.026143791,0.028911067,0.050684093,0.045719702,0.018497766,2,89740,1775.662,0.238590813,0.329302154,3.29E-01,0.022923814,0.031639363,3.16E-02,2.66E-06,3.67E-06,3.67E-06
1316,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,83.8000024,659.8483838,107.7529452,340.0732131,0.005286733,0.041628186,0.006797864,0.02145437,0,0.037908498,0.005228758,0.018300654,0.020644136,0.022440055,0.00575173,0.012322324,1,13015,734.914,0.126998875,0.163299552,5.15E-01,0.006438725,0.008279135,2.61E-02,9.76E-06,1.25E-05,3.96E-05
1317,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,810.6941389,5038.943933,2523.878502,880.0157138,0.01857984,0.1154847,0.057843341,0.020168581,0,0.128104582,0.03267974,0.018300654,0.027889088,0.062861588,0.068790447,0.010271748,1,39407,991.722,0.160885723,0.500874496,1.75E-01,0.020572338,0.064046451,2.23E-02,4.08E-06,1.27E-05,4.43E-06
1319,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,426.8902081,4317.253708,2285.088954,1055.678465,0.007718975,0.078064041,0.041318692,0.019088646,0,0.081045754,0.020915033,0.018300654,0.017206539,0.037731319,0.054478554,0.00998478,1,50055,1192.568,0.098880037,0.529292256,2.45E-01,0.008528423,0.045651562,2.11E-02,1.98E-06,1.06E-05,4.89E-06
1319,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1145.492843,8261.540097,4559.525616,1966.617054,0.013114128,0.094581903,0.052199542,0.022514735,0.00130719,0.101960786,0.020915033,0.020915033,0.019967111,0.053104217,0.070895405,0.013445902,2,80069,1964.178,0.138653669,0.551897777,2.38E-01,0.014306321,0.056944955,2.46E-02,1.73E-06,6.89E-06,2.97E-06
1319,3,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,12.68888926,539.6248504,339.7346504,214.201314,0.001135878,0.048305868,0.030412197,0.019174766,0,0.044444446,0.011764706,0.018300654,0.005557675,0.028471301,0.056319255,0.009918768,3,9344,390.718,0.023514279,0.629575621,3.97E-01,0.001357972,0.036358588,2.29E-02,2.52E-06,6.74E-05,4.25E-05
1320,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,503.55557,14743.06053,22767.84373,2577.239297,0.003555681,0.104102955,0.16076715,0.018198272,0,0.105882354,0.141176477,0.018300654,0.010776877,0.049294581,0.114547722,0.009277969,1,132292,2190.78,0.03415543,1.544309181,1.75E-01,0.003806395,0.172102952,1.95E-02,2.58E-07,1.17E-05,1.32E-06
1322,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,125.3908533,2348.112481,604.5947901,624.5673393,0.004761377,0.089163185,0.022957843,0.023716246,0,0.084967323,0.010457517,0.020915033,0.011023821,0.050971352,0.037364671,0.015370242,1,23227,696.532,0.053400701,0.257481188,2.66E-01,0.005398495,0.026029827,2.69E-02,2.30E-06,1.11E-05,1.15E-05
1323,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1051.166042,7678.883871,1587.074558,1880.162148,0.014940886,0.109144821,0.022558092,0.026723931,0.00130719,0.108496733,0.009150327,0.023529412,0.026645619,0.05899033,0.047514389,0.016856718,1,64297,1468.262,0.136890473,0.20668037,2.45E-01,0.016348602,0.024683493,2.92E-02,2.13E-06,3.21E-06,3.81E-06
1324,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,788.2562315,6514.95965,1939.503325,2154.729476,0.011238166,0.092883758,0.027651492,0.030719971,0,0.088888891,0.013071896,0.023529412,0.017447192,0.054633174,0.043642431,0.021052932,1,64033,1585.886,0.120991729,0.297699975,3.31E-01,0.012310156,0.030289122,3.37E-02,1.89E-06,4.65E-06,5.17E-06
1326,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,227.6888957,7082.911302,2662.649749,1453.681091,0.003318403,0.103228369,0.038806217,0.021186363,0,0.108496733,0.016993465,0.018300654,0.008740795,0.057986147,0.061407211,0.012915779,1,62445,1467.408,0.03214623,0.375925892,2.05E-01,0.003646231,0.042639919,2.33E-02,5.15E-07,6.02E-06,3.29E-06
1329,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,592.6392321,913.027476,88.12810828,634.8078622,0.023564184,0.036303279,0.0035041,0.025240869,0.016993465,0.03267974,0.002614379,0.023529412,0.025000191,0.019995246,0.002454123,0.015935324,1,20802,1076.932,0.64909244,0.096522953,6.95E-01,0.028489531,0.004236521,3.05E-02,3.12E-05,4.64E-06,3.34E-05
1331,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,751.8732238,4721.559608,2537.249743,1180.985657,0.015044084,0.09447276,0.050767332,0.02363011,0.005228758,0.098039217,0.027450981,0.020915033,0.02167479,0.052008832,0.066779693,0.013118259,1,45117,1145.364,0.159242557,0.537375349,2.50E-01,0.016664965,0.056237111,2.62E-02,3.53E-06,1.19E-05,5.54E-06
1331,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,31.02875904,618.8679904,731.2287768,280.7346494,0.002091732,0.041719563,0.049294107,0.018925081,0,0.037908498,0.009150327,0.018300654,0.008515212,0.022974626,0.093290332,0.009906398,2,12509,530.832,0.050137928,1.181558568,4.54E-01,0.002480515,0.058456214,2.24E-02,4.01E-06,9.45E-05,3.63E-05
1332,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,205.7202674,6072.483819,2310.809216,878.3712688,0.005606832,0.165503361,0.062980274,0.023939693,0,0.185620919,0.047058824,0.023529412,0.011995572,0.093583396,0.060679257,0.01138675,1,32837,885.404,0.03387745,0.380537731,1.45E-01,0.006264892,0.070372117,2.67E-02,1.03E-06,1.16E-05,4.41E-06
1334,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,334.7490294,10597.50094,2364.836671,2245.205297,0.003677955,0.116436861,0.025982933,0.024668519,0,0.117647059,0.010457517,0.023529412,0.009527777,0.067706731,0.040772101,0.013498445,1,83660,1821.694,0.031587544,0.223150409,2.12E-01,0.004001303,0.028267233,2.68E-02,3.78E-07,2.67E-06,2.53E-06
1335,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,779.0980613,5284.026288,660.7882578,1777.197439,0.011171466,0.075767512,0.009475025,0.025483187,0,0.06797386,0.005228758,0.023529412,0.018232744,0.049391747,0.02276168,0.014491437,1,63085,1726.694,0.147444017,0.125053931,3.36E-01,0.012349973,0.01047457,2.82E-02,2.34E-06,1.98E-06,5.33E-06
1336,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1132.146436,4118.333445,701.6235516,1808.439269,0.022930941,0.083414353,0.014210961,0.036628844,0.015686275,0.077124186,0.005228758,0.03398693,0.025879586,0.054552973,0.035032941,0.019308485,1,43849,1412.95,0.274904024,0.170365892,4.39E-01,0.025819208,0.016000902,4.12E-02,6.27E-06,3.89E-06,1.00E-05
1337,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,272.8536027,4557.223656,879.7098304,943.0196372,0.006371511,0.106417515,0.020542449,0.022020821,0,0.112418301,0.009150327,0.020915033,0.01187255,0.059105932,0.0350431,0.011389775,1,38399,1022.104,0.05987277,0.193036352,2.07E-01,0.007105748,0.022909707,2.46E-02,1.56E-06,5.03E-06,5.39E-06
1339,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,395.8196191,3842.056313,1202.630101,1173.223565,0.009236684,0.089656647,0.028064082,0.027377863,0,0.095424838,0.013071896,0.023529412,0.016396751,0.048628461,0.04106555,0.015310571,1,38088,1153.9,0.103022857,0.313017302,3.05E-01,0.01039224,0.031575039,3.08E-02,2.70E-06,8.22E-06,8.02E-06
1340,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1361.823567,6512.958345,2295.376539,2401.200071,0.017628556,0.084309049,0.029713228,0.031083094,0.005228758,0.084967323,0.016993465,0.026143791,0.026325684,0.046329427,0.03777622,0.019021829,1,70728,1736.79,0.209094469,0.352432246,3.69E-01,0.019254377,0.032453576,3.39E-02,2.96E-06,4.98E-06,5.21E-06
1341,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,492.7594916,12907.8644,19614.26063,2495.445829,0.003954096,0.103577792,0.157392558,0.020024441,0,0.108496733,0.138562098,0.018300654,0.010127837,0.050337072,0.114136152,0.011246856,1,116064,2187.552,0.038175137,1.519558931,1.93E-01,0.004245584,0.168995215,2.15E-02,3.29E-07,1.31E-05,1.67E-06
1342,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,428.671907,5854.085122,1025.674542,1378.956906,0.006133611,0.083762611,0.014675765,0.019730672,0,0.077124186,0.007843138,0.018300654,0.015632767,0.050669425,0.0217848,0.012717314,1,64403,1391.95,0.073226114,0.175206633,2.36E-01,0.006656086,0.015925881,2.14E-02,1.14E-06,2.72E-06,3.66E-06
1344,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1668.488934,7960.436808,971.500684,2067.960845,0.026712064,0.127444475,0.015553467,0.033107503,0.022222223,0.138562098,0.009150327,0.031372551,0.029624534,0.081093991,0.028749515,0.019592881,1,56422,1613.694,0.209597661,0.122041128,2.60E-01,0.029571602,0.017218473,3.67E-02,3.71E-06,2.16E-06,4.60E-06
1344,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,490.5228899,6120.810615,1673.547761,1405.932069,0.008396202,0.104768933,0.028645848,0.024065114,0,0.094117649,0.009150327,0.020915033,0.013634254,0.074769791,0.053892805,0.015455283,2,52142,1591.204,0.080140184,0.273419301,2.30E-01,0.009407443,0.032095964,2.70E-02,1.54E-06,5.24E-06,4.41E-06
1346,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,931.4758433,11705.65258,2279.24451,2430.334712,0.011745635,0.147604819,0.0287406,0.030645802,0.002614379,0.163398698,0.013071896,0.02875817,0.017303748,0.083523558,0.048132727,0.01602308,1,73442,1466.198,0.079574875,0.194713152,2.08E-01,0.012683149,0.031034619,3.31E-02,1.08E-06,2.65E-06,2.83E-06
1346,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,137.2196117,855.7268204,260.7516425,446.2065494,0.008372154,0.0522103,0.015909191,0.027224317,0,0.043137256,0.007843138,0.023529412,0.015662891,0.038276002,0.019477602,0.016662168,2,13689,653.392,0.160354459,0.30471365,5.21E-01,0.010024079,0.019048261,3.26E-02,1.17E-05,2.23E-05,3.81E-05
1347,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,792.5307413,8653.953175,2253.367387,2855.592239,0.009986778,0.109049537,0.028394962,0.035983672,0,0.112418301,0.015686275,0.031372551,0.020376804,0.065094038,0.043706489,0.027490732,1,72584,1827.592,0.091580198,0.2603859,3.30E-01,0.010918808,0.03104496,3.93E-02,1.26E-06,3.59E-06,4.55E-06
1348,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,26.96601385,2351.624899,156.0823592,766.805252,0.0008828,0.076986345,0.005109748,0.025103295,0,0.077124186,0.003921569,0.023529412,0.007232685,0.045139154,0.003869426,0.014240136,1,27186,774.646,0.011466971,0.066372132,3.26E-01,0.000991908,0.005741277,2.82E-02,4.22E-07,2.44E-06,1.20E-05
1349,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,825.0327033,7132.678627,2320.230131,2363.623599,0.011233494,0.097117241,0.031591827,0.032182664,0.002614379,0.104575165,0.011764706,0.02875817,0.01627909,0.05755246,0.051873561,0.019035065,1,66278,1841.814,0.115669406,0.325295762,3.31E-01,0.012448063,0.035007546,3.57E-02,1.75E-06,4.91E-06,5.00E-06
1352,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,198.6692866,7721.981929,4701.903401,750.2771478,0.005133441,0.199529261,0.121493073,0.019386505,0,0.233986929,0.109803922,0.018300654,0.013139944,0.115139731,0.097677681,0.010851609,1,34737,960.824,0.025727759,0.608898524,9.72E-02,0.005719241,0.13535721,2.16E-02,7.41E-07,1.75E-05,2.80E-06
1354,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1966.56476,6119.808002,689.8222442,1794.956916,0.035976817,0.111957265,0.012619777,0.032837381,0.026143791,0.117647059,0.007843138,0.031372551,0.038681386,0.0754313,0.022270141,0.0167978,1,49110,1439.95,0.321344192,0.112719589,2.93E-01,0.04004408,0.014046472,3.65E-02,6.54E-06,2.30E-06,5.97E-06
1359,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,111.2300685,1145.979117,238.2431444,428.9072023,0.010182174,0.104904716,0.021809149,0.039262834,0.00130719,0.108496733,0.013071896,0.03398693,0.014156699,0.055515867,0.024582866,0.023487593,1,8798,450.978,0.097061165,0.207894839,3.74E-01,0.012642654,0.027079239,4.88E-02,1.10E-05,2.36E-05,4.25E-05
1360,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,648.8509988,4167.227558,637.2340078,1646.907238,0.011977829,0.076927278,0.011763379,0.030402009,0.00130719,0.081045754,0.005228758,0.02875817,0.02346326,0.0412807,0.017836274,0.015691657,1,48704,1349.676,0.15570328,0.152915577,3.95E-01,0.013322335,0.013083813,3.38E-02,3.20E-06,3.14E-06,8.11E-06
1361,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,0.860130747,344.2536041,36.38954402,173.589548,9.54E-05,0.03819523,0.004037451,0.019259908,0,0.036601309,0.003921569,0.018300654,0.001062268,0.021471015,0.00322308,0.011342072,1,7270,401.304,0.002498538,0.10570563,5.04E-01,0.000118312,0.005005439,2.39E-02,3.44E-07,1.45E-05,6.94E-05
1364,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,0,584.7843296,77.45882608,181.9137312,0,0.057750773,0.007649499,0.017965014,0,0.050980393,0.002614379,0.018300654,0,0.038471036,0.023522877,0.008620366,1,8252,411.616,0,0.132457082,3.11E-01,0,0.009386673,2.20E-02,0.00E+00,1.61E-05,3.77E-05
1366,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1.050980425,345.5124277,190.3281098,129.1189583,0.000158639,0.052152819,0.028728771,0.019489654,0,0.037908498,0.011764706,0.018300654,0.001390506,0.038415477,0.046228992,0.009901234,1,5089,344.68,0.003041802,0.550857493,3.74E-01,0.00020652,0.037399904,2.54E-02,5.98E-07,1.08E-04,7.34E-05
1367,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,189.7189598,4575.005352,335.7947836,2111.743853,0.002797678,0.067465019,0.004951776,0.031140694,0,0.05751634,0.002614379,0.026143791,0.009509529,0.045164781,0.015944946,0.022658035,1,60221,1898.47,0.041468577,0.073397681,4.62E-01,0.003150379,0.005576041,3.51E-02,6.89E-07,1.22E-06,7.66E-06
1369,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,111.6209183,740.7111308,90.16863099,391.722888,0.00645917,0.042862747,0.00521779,0.022667837,0,0.037908498,0.003921569,0.020915033,0.012991259,0.024520439,0.004026553,0.011261068,1,14577,656.87,0.150694263,0.121732518,5.29E-01,0.007657331,0.006185678,2.69E-02,1.03E-05,8.35E-06,3.63E-05
1369,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1032.432708,8600.093028,2350.685035,1573.524231,0.01680009,0.139943584,0.038251132,0.025604911,0.006535948,0.155555561,0.019607844,0.023529412,0.021978465,0.078143113,0.055437755,0.0122747,2,55633,1485.166,0.120049016,0.273332512,1.83E-01,0.018557919,0.042253429,2.83E-02,2.16E-06,4.91E-06,3.29E-06
1370,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,971.1595047,11163.69703,5477.479889,2421.947786,0.01122585,0.129043671,0.063315415,0.027995836,0.003921569,0.138562098,0.035294119,0.026143791,0.015489322,0.066891098,0.077088172,0.012995291,1,79763,1671.7,0.086992642,0.49065107,2.17E-01,0.012175564,0.068671939,3.04E-02,1.09E-06,6.15E-06,2.72E-06
1370,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,0.328104587,2658.597455,1159.2301,467.9634139,1.07E-05,0.086669844,0.037790712,0.015255531,0,0.083660133,0.015686275,0.015686275,0.000291647,0.051332397,0.05358,0.008262315,2,27542,697.978,0.000123413,0.436030696,1.76E-01,1.19E-05,0.04208954,1.70E-02,4.48E-09,1.58E-05,6.39E-06
1378,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,266.7320339,2947.088965,478.9045906,1831.064105,0.006549107,0.072360267,0.011758608,0.04495836,0,0.074509807,0.007843138,0.044444446,0.013269545,0.039304354,0.019238746,0.02246694,1,36328,1064.072,0.09050695,0.162500894,6.21E-01,0.007342326,0.013182795,5.04E-02,2.49E-06,4.47E-06,1.71E-05
1378,2,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,0.898039244,901.414404,428.1555675,165.458829,8.23E-05,0.082562228,0.039215568,0.015154683,0,0.083660133,0.016993465,0.013071896,0.001540836,0.051095458,0.053078199,0.008347895,2,9034,400.514,0.000996256,0.474981946,1.84E-01,9.94E-05,0.047393798,1.83E-02,1.10E-07,5.26E-05,2.03E-05
1379,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,1522.755597,5197.462887,844.8300931,1922.373912,0.023787109,0.08119006,0.013197171,0.030029585,0.013071896,0.074509807,0.007843138,0.02875817,0.029541341,0.051395953,0.021479581,0.016205511,1,57950,1504.096,0.292980562,0.162546633,3.70E-01,0.026277059,0.014578604,3.32E-02,5.06E-06,2.80E-06,6.38E-06
1380,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,97.93595048,1572.810501,1228.958202,1007.484996,0.003632235,0.058332177,0.045579431,0.037365464,0,0.044444446,0.016993465,0.026143791,0.010348304,0.041124998,0.075096256,0.030155092,1,23057,1052.9,0.062268118,0.78137716,6.41E-01,0.004247558,0.053300872,4.37E-02,2.70E-06,3.39E-05,2.78E-05
1388,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,615.4719128,5383.641975,718.637931,1948.614437,0.012027983,0.105210904,0.014044126,0.038081189,0.00130719,0.105882354,0.007843138,0.03398693,0.018606679,0.06832049,0.021437048,0.022005312,1,45918,1240.632,0.114322593,0.133485461,3.62E-01,0.013403718,0.015650462,4.24E-02,2.49E-06,2.91E-06,7.88E-06
1399,1,MALE,WT,BM17,+,WT/WT,6HR,NOUV,2,355.7973954,2531.898107,872.0889138,808.8627698,0.010987845,0.078190856,0.026932118,0.024979549,0,0.071895428,0.009150327,0.023529412,0.023048694,0.04582632,0.044868876,0.013975464,1,28693,834.232,0.140525953,0.344440762,3.19E-01,0.012400146,0.030393786,2.82E-02,4.90E-06,1.20E-05,1.11E-05
1402,1,MALE,WT,BM17,+,WT/WT,6HR,UV,1,1456.286312,4363.421031,5153.516476,1161.066703,0.027763113,0.083185668,0.098248303,0.022134951,0.009150327,0.087581702,0.06666667,0.020915033,0.035642001,0.039702767,0.093986259,0.010488777,1,46823,1356.74,0.333748749,1.181072475,2.66E-01,0.031101944,0.110063782,2.48E-02,7.13E-06,2.52E-05,5.68E-06
1404,1,MALE,WT,BM17,+,WT/WT,6HR,UV,1,184.6000052,1187.5033,164.1411832,659.5451183,0.006244292,0.040168565,0.005552251,0.022309817,0,0.037908498,0.005228758,0.020915033,0.014280301,0.018769463,0.003567862,0.012527557,1,25817,892.442,0.155452204,0.13822377,5.55E-01,0.007150328,0.006357872,2.55E-02,6.02E-06,5.35E-06,2.15E-05
1405,1,MALE,WT,BM17,+,WT/WT,6HR,UV,1,2690.488962,10355.32446,4246.171365,3689.890306,0.023354736,0.089889189,0.036858806,0.03203002,0.010457517,0.09150327,0.020915033,0.02875817,0.030131494,0.045391993,0.050551129,0.016438248,1,106282,2134.112,0.259816964,0.410047158,3.56E-01,0.025314625,0.039951933,3.47E-02,2.44E-06,3.86E-06,3.35E-06
1406,1,MALE,WT,BM17,+,WT/WT,6HR,UV,1,759.2679944,4658.375292,1945.703325,1436.386972,0.013864617,0.085064282,0.035529524,0.026229151,0,0.087581702,0.023529412,0.023529412,0.023090834,0.046223081,0.045659245,0.014286514,1,49260,1261.428,0.162989872,0.417678526,3.08E-01,0.015413479,0.039498646,2.92E-02,3.31E-06,8.48E-06,6.26E-06
1409,1,MALE,WT,BM17,+,WT/WT,6HR,UV,1,945.8405493,4965.983144,4356.55829,1149.51899,0.018733225,0.098355776,0.086285567,0.022767261,0.002614379,0.105882354,0.05882353,0.020915033,0.024775165,0.044520009,0.085495226,0.011024529,1,45779,1093.014,0.190463907,0.87728012,2.31E-01,0.020661014,0.095164995,2.51E-02,4.16E-06,1.92E-05,5.06E-06
1409,2,MALE,WT,BM17,+,WT/WT,6HR,UV,1,921.4523132,4352.498153,2138.643198,1918.949076,0.015918122,0.075189562,0.036945138,0.033149914,0.007843138,0.078431375,0.016993465,0.031372551,0.019325052,0.037142297,0.046379533,0.016744301,2,52364,1375.536,0.211706537,0.491359932,4.41E-01,0.017597057,0.040841861,3.66E-02,4.04E-06,9.38E-06,8.42E-06
1409,3,MALE,WT,BM17,+,WT/WT,6HR,UV,1,186.4379136,1107.682383,934.3817267,510.7686432,0.008398483,0.04989785,0.042091163,0.023008633,0,0.047058824,0.018300654,0.020915033,0.025216748,0.026935593,0.061274728,0.011806002,3,18703,928.194,0.168313513,0.843546617,4.61E-01,0.009968343,0.049958922,2.73E-02,9.00E-06,4.51E-05,2.47E-05
1410,1,MALE,WT,BM17,+,WT/WT,6HR,UV,1,1450.015727,6070.283818,2366.951704,2779.93995,0.017608604,0.073715907,0.02874363,0.033758849,0.010457517,0.077124186,0.019607844,0.031372551,0.020030108,0.033721078,0.025637631,0.015187405,1,75584,1686.312,0.238871158,0.389924388,4.58E-01,0.019184162,0.031315513,3.68E-02,3.16E-06,5.16E-06,6.06E-06
1411,1,MALE,WT,BM17,+,WT/WT,6HR,UV,1,2918.498119,8345.660366,2918.848451,2871.584397,0.038028016,0.108743913,0.038032581,0.03741673,0.026143791,0.117647059,0.026143791,0.03398693,0.0408502,0.055490253,0.039150506,0.022907512,1,71057,1624.134,0.349702479,0.349744457,3.44E-01,0.041072634,0.041077564,4.04E-02,4.92E-06,4.92E-06,4.84E-06
1411,2,MALE,WT,BM17,+,WT/WT,6HR,UV,1,456.7163531,2869.894192,1004.304604,1583.189589,0.011294516,0.070971986,0.024836279,0.039152004,0.005228758,0.071895428,0.013071896,0.03398693,0.015127411,0.035962179,0.040112517,0.021876359,2,36579,1013.448,0.159140485,0.349944819,5.52E-01,0.012485753,0.02745577,4.33E-02,4.35E-06,9.57E-06,1.51E-05
