ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
6,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,12.85359522,1464.658861,290.8013158,124.2692853,0.000538461,0.061357248,0.012182201,0.005205868,0,0.05751634,0,0.002614379,0.001812762,0.032140137,0.023896018,0.006942866,2,21086,595.946,0.008775829,0.198545425,8.48E-02,0.00060958,0.013791203,5.89E-03,4.16E-07,9.42E-06,4.02E-06
8,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,213.0078496,3597.418395,625.7202802,444.2562238,0.004482771,0.075708029,0.013168346,0.009349416,0,0.078431375,0.002614379,0.005228758,0.007967739,0.034728419,0.021914089,0.010336082,1,43096,1009.626,0.059211308,0.173935921,1.23E-01,0.004942636,0.014519219,1.03E-02,1.37E-06,4.04E-06,2.87E-06
10,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,20.1398699,1177.388267,331.9817093,160.5542538,0.001004783,0.058740185,0.016562648,0.00801009,0,0.053594772,0.007843138,0.005228758,0.004090203,0.034011011,0.021015982,0.008191612,1,17397,585.838,0.017105547,0.281964513,1.36E-01,0.001157663,0.019082699,9.23E-03,9.83E-07,1.62E-05,7.84E-06
14,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,185.3006594,1334.339906,31.08366117,412.1019737,0.007598026,0.05471297,0.001274547,0.016897736,0.005228758,0.047058824,0,0.015686275,0.007814326,0.035288739,0.005413352,0.012951387,1,21133,771.118,0.138870657,0.02329516,3.09E-01,0.008768308,0.001470859,1.95E-02,6.57E-06,1.10E-06,1.46E-05
15,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,840.9124443,10763.39113,194.0483725,1367.892855,0.007358223,0.094182733,0.001697978,0.011969451,0.006535948,0.098039217,0,0.007843138,0.007346341,0.041640689,0.006039793,0.012294697,1,106007,2114.17,0.078127092,0.018028553,1.27E-01,0.007932612,0.001830524,1.29E-02,7.37E-07,1.70E-07,1.20E-06
17,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,20.67058894,1344.020952,2.858823643,152.5411816,0.001044444,0.067910715,0.000144451,0.007707604,0,0.06797386,0,0.005228758,0.002665634,0.038321474,0.000938681,0.009123473,1,17169,573.87,0.015379663,0.002127068,1.13E-01,0.001203948,0.000166511,8.88E-03,8.96E-07,1.24E-07,6.61E-06
18,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,98.23660446,2460.670655,237.300661,226.2222301,0.002587012,0.064800533,0.006249194,0.00595745,0,0.064052291,0,0.002614379,0.005369209,0.030323114,0.012790173,0.006882104,1,34719,810.92,0.039922695,0.096437392,9.19E-02,0.002829477,0.006834893,6.52E-03,1.15E-06,2.78E-06,2.65E-06
18,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,291.4026232,4225.559598,287.3281143,454.360799,0.007195126,0.104334805,0.007094521,0.011218785,0.002614379,0.112418301,0.002614379,0.007843138,0.009369613,0.043101819,0.010584437,0.011754029,2,36813,900.142,0.068961901,0.067997648,1.08E-01,0.007915753,0.007805072,1.23E-02,1.87E-06,1.85E-06,2.92E-06
19,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,10.873203,268.7790923,0,53.54509991,0.001258327,0.031105091,0,0.006196632,0,0.027450981,0,0.005228758,0.002455028,0.014644826,0,0.006900607,1,6749,464.998,0.040454051,0,1.99E-01,0.001611084,0,7.93E-03,5.99E-06,0.00E+00,2.95E-05
23,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,890.8313987,4795.509929,17.92418363,682.3163621,0.013656774,0.073516939,0.000274784,0.010460162,0.011764706,0.077124186,0,0.007843138,0.011909426,0.038199949,0.001898018,0.010765909,1,59613,1356.988,0.185763644,0.003737701,1.42E-01,0.014943576,0.000300676,1.14E-02,3.12E-06,6.27E-08,2.39E-06
23,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,1103.756894,6924.836791,64.54117868,753.8300899,0.016039248,0.100628296,0.00093788,0.010954285,0.014379085,0.108496733,0,0.007843138,0.013611554,0.046659766,0.004350127,0.010940979,2,63508,1207.708,0.159391034,0.009320245,1.09E-01,0.017379809,0.001016268,1.19E-02,2.51E-06,1.47E-07,1.71E-06
23,3,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,328.6339962,6166.180558,362.2013179,291.9738664,0.006114576,0.114728176,0.006739131,0.005432476,0,0.122875817,0,0.002614379,0.012362782,0.062900615,0.017895111,0.006639699,3,48356,1195.638,0.053296201,0.058739979,4.74E-02,0.006796137,0.007490308,6.04E-03,1.10E-06,1.21E-06,9.79E-07
24,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,133.1594814,2648.491574,24.19607932,173.8614438,0.005019015,0.0998263,0.000911993,0.006553143,0.002614379,0.105882354,0,0.005228758,0.006504551,0.053462942,0.003036962,0.007558181,1,23417,689.984,0.05027748,0.009135796,6.56E-02,0.005686445,0.00103327,7.42E-03,2.15E-06,3.90E-07,2.80E-06
24,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,1677.198743,11565.00555,47.87189717,1576.959528,0.014115102,0.097329688,0.000402884,0.013271501,0.013071896,0.104575165,0,0.010457517,0.010920633,0.04736565,0.002321724,0.011334797,2,110906,2152.228,0.1450236,0.004139375,1.36E-01,0.015122705,0.000431644,1.42E-02,1.31E-06,3.73E-08,1.23E-06
25,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,832.5738805,7080.727003,11.26797426,545.5634169,0.013259024,0.112762999,0.000179446,0.008688284,0.009150327,0.122875817,0,0.005228758,0.014341509,0.055277311,0.001544984,0.009515807,1,57373,1281.224,0.117583107,0.001591358,7.70E-02,0.014511597,0.000196399,9.51E-03,2.05E-06,2.77E-08,1.34E-06
26,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,556.9555719,3036.844524,105.1241865,310.4052393,0.013944108,0.076031359,0.002631921,0.0077714,0.007843138,0.078431375,0,0.005228758,0.018035158,0.043201214,0.007339154,0.008890183,1,35720,952.716,0.183399436,0.034616256,1.02E-01,0.015592261,0.002943006,8.69E-03,5.13E-06,9.69E-07,2.86E-06
27,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,183.0000059,3584.166112,2.935947832,430.4810597,0.004395024,0.086079209,7.05E-05,0.010338658,0.002614379,0.087581702,0,0.005228758,0.005250152,0.041889236,0.000690637,0.012250237,1,37999,976.69,0.051057903,0.000819144,1.20E-01,0.004815916,7.73E-05,1.13E-02,1.34E-06,2.16E-08,3.16E-06
27,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,49.09542642,275.2758245,0,40.46536089,0.005639911,0.031622725,0,0.004648519,0.002614379,0.027450981,0,0.002614379,0.006829331,0.015600717,0,0.006240154,2,6873,466.476,0.178349939,0,1.47E-01,0.007143231,0,5.89E-03,2.59E-05,0.00E+00,2.14E-05
27,3,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,1174.150361,8771.06166,649.7738754,1128.392194,0.012338437,0.092169791,0.006828081,0.011857592,0.009150327,0.098039217,0,0.010457517,0.012530036,0.041688214,0.016140969,0.010890372,3,87885,1870.776,0.13386639,0.074081554,1.29E-01,0.013360077,0.007393456,1.28E-02,1.52E-06,8.43E-07,1.46E-06
27,4,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,37.31895548,1089.101989,134.6758211,117.7045792,0.001990875,0.058100933,0.007184626,0.006279252,0,0.054901961,0,0.005228758,0.004070702,0.033146252,0.012783561,0.007312406,4,16243,563.52,0.034265804,0.123657676,1.08E-01,0.002297541,0.008291314,7.25E-03,2.11E-06,7.61E-06,6.65E-06
29,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,337.2078528,3648.092906,184.0980453,264.8444533,0.008740483,0.094559173,0.004771852,0.006864812,0,0.101960786,0,0.002614379,0.013717315,0.043352851,0.009976582,0.008538179,1,34909,799.99,0.092434009,0.050464188,7.26E-02,0.009659625,0.005273656,7.59E-03,2.65E-06,1.45E-06,2.08E-06
29,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,743.3425059,6652.690374,134.7372592,817.071922,0.009317287,0.083386901,0.001688839,0.010241435,0.005228758,0.088888891,0,0.005228758,0.010476224,0.043458148,0.006294733,0.030614871,2,72799,1720.038,0.111735623,0.020253048,1.23E-01,0.010210889,0.001850812,1.12E-02,1.53E-06,2.78E-07,1.69E-06
29,3,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,300.0862835,4146.445869,75.94248625,456.5621065,0.006409498,0.088563316,0.001622044,0.009751642,0.00130719,0.09150327,0,0.007843138,0.009615125,0.046917838,0.005283311,0.010772147,3,41823,1118.632,0.072371928,0.01831508,1.10E-01,0.00717515,0.001815807,1.09E-02,1.73E-06,4.38E-07,2.63E-06
30,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,7.581699619,2468.972611,697.8758367,211.1424906,0.000321777,0.104786207,0.029618701,0.008961145,0,0.108496733,0.026143791,0.005228758,0.001142351,0.056464093,0.025122832,0.011756796,1,20903,566.354,0.003070791,0.282658395,8.55E-02,0.000362709,0.033386396,1.01E-02,1.47E-07,1.35E-05,4.09E-06
32,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,5.074509988,325.8588324,0,38.01830197,0.000582942,0.037433525,0,0.00436741,0,0.03267974,0,0,0.001478944,0.021928863,0,0.006203676,1,7015,367.158,0.015572725,0,1.17E-01,0.00072338,0,5.42E-03,2.22E-06,0.00E+00,1.66E-05
32,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,30.82745207,899.7856445,0,177.8562148,0.001761367,0.051410447,0,0.010162051,0,0.047058824,0,0.005228758,0.002877217,0.03103301,0,0.012866025,2,14939,608.526,0.034260885,0,1.98E-01,0.002063555,0,1.19E-02,2.29E-06,0.00E+00,1.32E-05
33,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,55.21568793,1872.319007,167.7764759,87.8039247,0.002612524,0.08858855,0.007938324,0.004154432,0,0.084967323,0,0.002614379,0.008348844,0.048969209,0.014486326,0.005353507,1,18333,599.774,0.029490534,0.089608916,4.69E-02,0.00301182,0.009151611,4.79E-03,1.61E-06,4.89E-06,2.56E-06
33,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,45.52026284,427.2902077,0,93.02745413,0.004224618,0.039655704,0,0.008633638,0.00130719,0.03006536,0,0.007843138,0.006581934,0.028508031,0,0.008379608,2,8950,384.132,0.106532427,0,2.18E-01,0.005086063,0,1.04E-02,1.19E-05,0.00E+00,2.43E-05
34,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,378.5581811,2516.120329,0,256.739878,0.012568333,0.083536532,0,0.0085239,0.006535948,0.078431375,0,0.007843138,0.016387645,0.049070308,0,0.008244892,1,26844,719.086,0.150453131,0,1.02E-01,0.014102152,0,9.56E-03,5.60E-06,0.00E+00,3.80E-06
34,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,7.120261663,405.1699454,20.71764774,31.11634097,0.000819457,0.046630216,0.002384354,0.003581119,0,0.040522877,0,0,0.003243211,0.027744868,0.006385103,0.005047408,2,7055,359.266,0.017573519,0.051133229,7.68E-02,0.00100925,0.002936591,4.41E-03,2.49E-06,7.25E-06,1.09E-05
35,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,1.118954288,283.132034,26.18039309,25.93202706,0.000166116,0.042032665,0.003886638,0.003849766,0,0.037908498,0,0,0.00093513,0.024109174,0.008090499,0.005430093,1,5296,310.298,0.003952058,0.092467082,9.16E-02,0.000211283,0.004943428,4.90E-03,7.46E-07,1.75E-05,1.73E-05
37,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,843.9189787,7157.899538,209.2522941,753.5581947,0.010936835,0.092763365,0.002711822,0.009765797,0.007843138,0.09150327,0,0.007843138,0.01153586,0.042568294,0.009313791,0.010289248,1,71885,1352.166,0.117900366,0.029233757,1.05E-01,0.011739848,0.002910931,1.05E-02,1.64E-06,4.07E-07,1.46E-06
37,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,1472.74514,7304.145284,160.3856264,1170.734678,0.017106047,0.084838205,0.001862891,0.013598173,0.015686275,0.088888891,0,0.010457517,0.014464006,0.039479208,0.00578718,0.011576717,2,80248,1555.006,0.201631414,0.021958165,1.60E-01,0.018352422,0.001998625,1.46E-02,2.51E-06,2.74E-07,2.00E-06
37,3,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,123.0470629,5046.329547,187.8326858,484.4078589,0.002399701,0.098415039,0.00366317,0.009447068,0,0.104575165,0,0.005228758,0.004253138,0.047422163,0.009179859,0.011050516,3,46458,1057.944,0.024383477,0.037221645,9.60E-02,0.002648566,0.004043064,1.04E-02,5.25E-07,8.01E-07,2.07E-06
38,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,431.598705,5130.648506,28.0575173,404.9490329,0.010718955,0.127422042,0.000696821,0.010057098,0.002614379,0.138562098,0,0.007843138,0.015741183,0.063610429,0.003470253,0.010708322,1,36503,883.748,0.084121667,0.00546861,7.89E-02,0.01182365,0.000768636,1.11E-02,2.30E-06,1.50E-07,2.16E-06
41,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,241.4902039,8464.039455,825.9568896,672.2248588,0.003276087,0.114824243,0.011205037,0.009119489,0,0.122875817,0.007843138,0.005228758,0.005222187,0.056245134,0.012559013,0.01014332,1,67648,1374.204,0.028531318,0.097584244,7.94E-02,0.003569806,0.012209628,9.94E-03,4.22E-07,1.44E-06,1.17E-06
42,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,51.06928261,2113.674562,90.18431682,89.1607874,0.003350343,0.13866526,0.005916441,0.005849294,0,0.155555561,0,0.002614379,0.008163748,0.075306715,0.010158708,0.006820783,1,12956,509.494,0.024161374,0.042667078,4.22E-02,0.003941748,0.006960815,6.88E-03,1.86E-06,3.29E-06,3.26E-06
43,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,1218.377813,7137.060328,164.8862797,760.996103,0.0188475,0.110405611,0.002550682,0.011772107,0.013071896,0.122875817,0,0.010457517,0.01934421,0.068056695,0.007544934,0.01147629,1,58695,1427.166,0.170711435,0.023102828,1.07E-01,0.020757779,0.002809205,1.30E-02,2.91E-06,3.94E-07,1.82E-06
43,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,304.8627539,3671.560885,1.745098107,214.3660204,0.009291763,0.111903715,5.32E-05,0.006533557,0.00130719,0.121568628,0,0.002614379,0.013448279,0.059689694,0.000547737,0.00809092,2,29128,825.022,0.083033555,0.000475301,5.84E-02,0.010466313,5.99E-05,7.36E-03,2.85E-06,1.63E-08,2.00E-06
44,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,757.8862966,8854.849893,73.94902204,657.9189762,0.010739345,0.125474343,0.001047867,0.009322795,0.006535948,0.138562098,0,0.007843138,0.012999318,0.074712359,0.004840729,0.009790205,1,64080,1491.86,0.085589965,0.008351245,7.43E-02,0.011827189,0.001154011,1.03E-02,1.34E-06,1.30E-07,1.16E-06
45,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,527.5830217,5225.432828,14.4143796,401.7934775,0.012297399,0.121799283,0.000335984,0.009365379,0.003921569,0.128104582,0,0.007843138,0.018042947,0.07256565,0.002332645,0.008967796,1,38644,971.544,0.100964463,0.002758504,7.69E-02,0.013652392,0.000373004,1.04E-02,2.61E-06,7.14E-08,1.99E-06
46,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,48.48496889,3580.621009,538.2653761,194.8732094,0.001291486,0.095376405,0.014337685,0.005190805,0,0.094117649,0.003921569,0.002614379,0.00361442,0.053160926,0.02061016,0.006673276,1,33418,893.754,0.013540939,0.15032738,5.44E-02,0.001450864,0.016107049,5.83E-03,4.05E-07,4.50E-06,1.63E-06
48,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,903.532053,9071.043389,348.6784424,1097.628793,0.010544687,0.105863775,0.004069258,0.012809897,0.007843138,0.112418301,0,0.007843138,0.010306747,0.049612369,0.01128877,0.014519069,1,79463,1474.064,0.099606188,0.038438626,1.21E-01,0.011370475,0.004387935,1.38E-02,1.25E-06,4.84E-07,1.52E-06
48,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,98.56993782,3796.256311,99.87451297,495.7908655,0.00215642,0.083050893,0.00218496,0.010846442,0,0.074509807,0,0.005228758,0.004956914,0.052880571,0.008746897,0.015152459,2,41240,1084.384,0.025965038,0.026308685,1.31E-01,0.002390154,0.002421787,1.20E-02,6.30E-07,6.38E-07,3.17E-06
49,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,772.4157092,14218.95986,1003.843167,1050.329447,0.006231672,0.114715287,0.008098775,0.008473816,0,0.121568628,0,0.005228758,0.009470199,0.054684772,0.016346665,0.008967488,1,114920,2061.132,0.05432294,0.070598917,7.39E-02,0.006721334,0.008735148,9.14E-03,4.73E-07,6.14E-07,6.43E-07
50,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,195.8732085,4389.814499,477.4091648,376.0575288,0.005193509,0.116394392,0.012658337,0.009971034,0,0.125490204,0.002614379,0.007843138,0.010528595,0.060898978,0.019655614,0.009885242,1,33973,810.022,0.044619928,0.108753836,8.57E-02,0.005765555,0.014052605,1.11E-02,1.31E-06,3.20E-06,2.52E-06
51,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,0.053594773,333.5516429,10.44444478,79.64444703,6.14E-06,0.038233797,0.001197208,0.00912935,0,0.03006536,0,0.005228758,9.98E-05,0.024365879,0.005735941,0.012785334,1,6922,402.858,0.000160679,0.031312827,2.39E-01,7.74E-06,0.001508877,1.15E-02,2.32E-08,4.52E-06,3.45E-05
52,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,14.85751685,1023.303296,0,161.735953,0.000702516,0.048385422,0,0.007647452,0,0.044444446,0,0.002614379,0.001893631,0.028554407,0,0.012019151,1,18239,678.01,0.014519172,0,1.58E-01,0.000814602,0,8.87E-03,7.96E-07,0.00E+00,8.67E-06
53,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,20.84444511,2971.708576,403.8692929,88.03921876,0.000934477,0.133224629,0.018105859,0.003946885,0,0.146405235,0.009150327,0,0.003586744,0.078338048,0.021920555,0.005882829,1,19696,559.488,0.007014297,0.135904744,2.96E-02,0.001058309,0.020505143,4.47E-03,3.56E-07,6.90E-06,1.50E-06
55,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,794.02486,10309.73492,121.7176512,590.8784512,0.00891782,0.11579028,0.00136703,0.00663625,0.005228758,0.11503268,0,0.002614379,0.011458888,0.068703203,0.004862879,0.008858721,1,81159,1841.126,0.077017001,0.011806089,5.73E-02,0.009783571,0.001499743,7.28E-03,9.49E-07,1.45E-07,7.06E-07
56,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,691.9529621,10150.0408,127.6169977,672.9594996,0.00785382,0.115205221,0.001448481,0.00763824,0.005228758,0.121568628,0,0.005228758,0.009144251,0.06362578,0.00535452,0.009207756,1,81547,1559.452,0.068172432,0.012573053,6.63E-02,0.008485327,0.00156495,8.25E-03,8.36E-07,1.54E-07,8.13E-07
58,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,2115.299406,11726.20947,250.6326881,2086.645818,0.02000775,0.110913411,0.002370632,0.019736728,0.015686275,0.118954249,0,0.007843138,0.019071378,0.055077447,0.006742195,0.069781184,1,98203,1864.846,0.180390723,0.021373717,1.78E-01,0.021540069,0.00255219,2.12E-02,1.84E-06,2.18E-07,1.81E-06
60,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,106.637912,2524.560852,294.2575252,220.6562165,0.00359595,0.085131035,0.009922695,0.007440776,0,0.084967323,0,0.005228758,0.005198802,0.046658012,0.019180333,0.009129142,1,26496,715.908,0.042240183,0.116557905,8.74E-02,0.00402468,0.011105734,8.33E-03,1.59E-06,4.40E-06,3.30E-06
62,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,6.433987145,1224.937289,47.98954409,46.64052453,0.000397086,0.075599413,0.002961769,0.002878512,0,0.071895428,0,0,0.001645103,0.046297389,0.006886955,0.004771662,1,13962,482.928,0.005252503,0.039177144,3.81E-02,0.000460821,0.003437154,3.34E-03,3.76E-07,2.81E-06,2.73E-06
62,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,1942.751689,16041.56644,163.1895481,1085.134676,0.016344736,0.134960723,0.001372944,0.009129443,0.010457517,0.138562098,0,0.005228758,0.017745051,0.06952222,0.005184213,0.0100807,2,111277,1714.324,0.121107355,0.010172919,6.76E-02,0.017458699,0.001466516,9.75E-03,1.09E-06,9.14E-08,6.08E-07
63,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,194.6875872,1478.406574,15.95686331,131.7986973,0.01087215,0.08256026,0.000891096,0.007360177,0,0.074509807,0,0.005228758,0.0187503,0.058186821,0.003729177,0.008536401,1,15438,530.176,0.131687447,0.010793285,8.91E-02,0.012610933,0.001033609,8.54E-03,8.53E-06,6.99E-07,5.77E-06
64,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,218.5437974,4207.904691,123.8588275,243.8980476,0.005525899,0.106397246,0.003131782,0.006166984,0,0.108496733,0,0.005228758,0.009364801,0.06765882,0.008819814,0.007107978,1,35305,935.894,0.051936489,0.029434799,5.80E-02,0.006190166,0.003508252,6.91E-03,1.47E-06,8.34E-07,1.64E-06
65,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,2.253594851,1178.172579,27.7202624,59.92679952,0.000176462,0.092253745,0.002170563,0.004692412,0,0.088888891,0,0.002614379,0.000828265,0.062006355,0.005261663,0.005962568,1,10890,417.928,0.001912788,0.023528185,5.09E-02,0.000206942,0.002545479,5.50E-03,1.76E-07,2.16E-06,4.67E-06
65,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,19.3372555,895.9098283,26.26536034,94.3869313,0.001508955,0.069911028,0.002049579,0.007365348,0,0.067320265,0,0.005228758,0.004850082,0.047844022,0.00688088,0.009032592,2,10771,439.546,0.021583931,0.029316969,1.05E-01,0.001795307,0.002438526,8.76E-03,2.00E-06,2.72E-06,9.78E-06
66,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,84.183009,1757.018346,289.5830151,94.15948047,0.004593889,0.095880947,0.01580262,0.005138307,0,0.09150327,0.007843138,0.002614379,0.01095388,0.063969878,0.019016204,0.006711158,1,15932,516.036,0.047912425,0.164815021,5.36E-02,0.005283895,0.018176187,5.91E-03,3.01E-06,1.03E-05,3.36E-06
66,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,28.77124281,1387.354286,1.478431429,201.8405295,0.001427357,0.068827419,7.33E-05,0.010013421,0,0.054901961,0,0.007843138,0.002891556,0.049240504,0.00078868,0.012007468,2,17456,602.66,0.020738209,0.001065648,1.45E-01,0.001648215,8.47E-05,1.16E-02,1.19E-06,6.10E-08,8.33E-06
67,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,30.57124275,1585.572587,178.5085023,145.6000047,0.002108362,0.109349834,0.012310931,0.01004138,0,0.111111112,0.005228758,0.005228758,0.006022317,0.074858205,0.016612038,0.015116614,1,12220,489.998,0.019280885,0.11258299,9.18E-02,0.002501738,0.014607897,1.19E-02,1.58E-06,9.21E-06,7.51E-06
68,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,81.43268239,1341.741211,0.125490201,222.7947786,0.003725021,0.061376022,5.74E-06,0.010191427,0.00130719,0.054901961,0,0.007843138,0.006474849,0.040264164,0.000160989,0.009538344,1,18844,688.634,0.060691795,9.35E-05,1.66E-01,0.004321412,6.66E-06,1.18E-02,3.22E-06,4.96E-09,8.81E-06
68,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,233.1620985,4003.699449,100.1934674,286.5228856,0.005912867,0.101531698,0.002540853,0.007266069,0,0.098039217,0,0.005228758,0.011051125,0.064778628,0.007146952,0.008098966,2,35119,971.028,0.058236664,0.025025222,7.16E-02,0.006639201,0.00285297,8.16E-03,1.66E-06,7.13E-07,2.04E-06
69,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,567.7921738,13077.21863,621.8980585,878.2954534,0.006765794,0.155827726,0.007410518,0.010465741,0,0.176470593,0,0.007843138,0.011570042,0.092267009,0.015669972,0.011099106,1,77604,1537.554,0.04341842,0.047555836,6.72E-02,0.007316532,0.008013737,1.13E-02,5.59E-07,6.13E-07,8.65E-07
69,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,64.79477344,1500.032721,5.579085193,229.2705959,0.002487992,0.057598307,0.000214226,0.00880354,0,0.050980393,0,0.007843138,0.00394969,0.037827391,0.001098834,0.00898456,2,22893,731.704,0.043195573,0.003719309,1.53E-01,0.002830331,0.000243703,1.00E-02,1.89E-06,1.62E-07,6.68E-06
70,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,239.2052359,5297.099485,866.8732272,653.4719155,0.006218453,0.137705032,0.022535504,0.016987858,0,0.151633993,0.011764706,0.013071896,0.012972802,0.07887899,0.027647762,0.015331515,1,34615,889.716,0.045157777,0.163650547,1.23E-01,0.00691045,0.025043283,1.89E-02,1.30E-06,4.73E-06,3.56E-06
71,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,64.81438109,970.50983,0,1159.534673,0.003926954,0.058800959,0,0.07025354,0,0.047058824,0,0.054901961,0.008854116,0.047588636,0,0.064845593,1,14192,513.31,0.066783848,0,1.19E+00,0.004566966,0,8.17E-02,4.71E-06,0.00E+00,8.42E-05
71,2,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,26.84183095,512.7947851,0,774.8209364,0.002167636,0.041411192,0,0.062571343,0,0.03006536,0,0.036601309,0.004459264,0.034607865,0,0.077335353,2,10053,557.832,0.052344196,0,1.51E+00,0.002670032,0,7.71E-02,5.21E-06,0.00E+00,1.50E-04
73,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,474.853609,9867.353214,347.6771353,601.8849872,0.006965931,0.144750517,0.005100298,0.008829436,0.00130719,0.149019614,0,0.005228758,0.010786081,0.083118833,0.011422674,0.009998489,1,62628,1283.434,0.048123706,0.035235096,6.10E-02,0.00758213,0.005551465,9.61E-03,7.68E-07,5.63E-07,9.74E-07
74,1,MALE,WT,BV2,-,WT/WT,12HR,NOUV,1,994.6993751,13278.34023,450.4000139,789.2601572,0.012015164,0.16039161,0.005440468,0.009533624,0.005228758,0.169934645,0,0.007843138,0.017252987,0.0830736,0.013319968,0.009170896,1,76797,1347.07,0.074911424,0.033919903,5.94E-02,0.012952321,0.005864813,1.03E-02,9.75E-07,4.42E-07,7.74E-07
