ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
283,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,858.2287815,1737.494164,0.458823548,323.5529515,0.036629483,0.074156815,1.96E-05,0.013809345,0.024836602,0.06666667,0,0.010457517,0.0398623,0.051512625,0.000291077,0.013143234,1,20387,727.946,0.493946282,0.000264072,1.86E-01,0.042096865,2.25E-05,1.59E-02,2.42E-05,1.30E-08,9.13E-06
287,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1581.21965,5832.086436,281.8784398,460.9987077,0.044545163,0.164298009,0.007940909,0.012986977,0.015686275,0.186928108,0,0.010457517,0.056692174,0.103647647,0.018436139,0.011628857,1,31978,823.366,0.27112418,0.048332349,7.90E-02,0.049447109,0.008814761,1.44E-02,8.48E-06,1.51E-06,2.47E-06
288,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1484.592198,4198.581803,215.6509871,380.3189662,0.057406604,0.162351874,0.00833885,0.014706275,0.018300654,0.18300654,0,0.013071896,0.066449849,0.088527337,0.015615641,0.012620956,1,22763,672.258,0.353593729,0.051362817,9.06E-02,0.065219532,0.009473751,1.67E-02,1.55E-05,2.26E-06,3.98E-06
290,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1646.577818,6372.079885,658.8196277,448.941191,0.040845848,0.158069058,0.016343015,0.011136664,0.026143791,0.180392161,0.009150327,0.010457517,0.042224033,0.081626243,0.020069153,0.009996336,1,36389,845.906,0.258405081,0.103391615,7.05E-02,0.045249329,0.018104912,1.23E-02,7.10E-06,2.84E-06,1.94E-06
291,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1590.312464,5835.172694,522.2470746,888.5621181,0.038537147,0.141400458,0.01265532,0.021532026,0.010457517,0.152941182,0.00130719,0.015686275,0.05131453,0.071559507,0.024757544,0.022184626,1,37428,844.028,0.272539057,0.089499849,1.52E-01,0.042489913,0.013953379,2.37E-02,7.28E-06,2.39E-06,4.07E-06
292,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,2723.857592,16646.8161,878.4392428,1770.243192,0.026804609,0.16381598,0.008644439,0.017420396,0.023529412,0.180392161,0,0.015686275,0.02487502,0.081421798,0.018050445,0.016751678,1,94979,1487.114,0.16362634,0.052769204,1.06E-01,0.028678525,0.009248773,1.86E-02,1.72E-06,5.56E-07,1.12E-06
293,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,213.1490256,755.5490405,0.002614379,736.5882558,0.013189099,0.046751379,1.62E-07,0.045578136,0.002614379,0.03398693,0,0.03398693,0.019377275,0.040790273,2.06E-05,0.041162197,1,12737,785.57,0.282111437,3.46E-06,9.75E-01,0.016734633,2.05E-07,5.78E-02,2.21E-05,2.72E-10,7.65E-05
295,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1381.33337,11804.08529,529.3451148,1375.790891,0.019880449,0.169886953,0.00761845,0.019800681,0.003921569,0.179084972,0,0.013071896,0.029799836,0.095610918,0.011582527,0.030209886,1,64521,1134.212,0.117021636,0.04484423,1.17E-01,0.021409051,0.00820423,2.13E-02,1.81E-06,6.95E-07,1.81E-06
297,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1753.796127,8878.980621,622.8078631,778.3006775,0.032666446,0.165381102,0.011600504,0.014496734,0.007843138,0.179084972,0.005228758,0.010457517,0.04194768,0.084757273,0.016956011,0.018067042,1,49539,915.034,0.197522238,0.070144073,8.77E-02,0.035402332,0.012572072,1.57E-02,3.99E-06,1.42E-06,1.77E-06
298,1,MALE,WT,BM32,+,WT/WT,12HR,UV,1,1558.347755,7092.883845,249.3333407,1229.181736,0.032343616,0.147213297,0.005174931,0.025511752,0.024836602,0.15947713,0,0.018300654,0.030886596,0.078918971,0.01399694,0.024836895,1,43907,930.55,0.219705805,0.035152605,1.73E-01,0.035492012,0.005678669,2.80E-02,5.00E-06,8.01E-07,3.95E-06
303,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,12376.77027,52775.18574,580.7398879,1997.691569,0.06172922,0.263216571,0.002896444,0.009963499,0.056209151,0.288888901,0,0.007843138,0.050320013,0.127697157,0.009232102,0.009265555,1,190041,2677.506,0.234518744,0.011004033,3.79E-02,0.065126842,0.003055866,1.05E-02,1.23E-06,5.79E-08,1.99E-07
305,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,3485.771334,25001.65162,1414.483703,1528.337302,0.038623505,0.277026611,0.01567295,0.016934485,0.036601309,0.308496743,0.007843138,0.013071896,0.032511255,0.153494426,0.022978322,0.016960802,1,83291,1591.438,0.139421642,0.05657561,6.11E-02,0.041850516,0.016982432,1.83E-02,1.67E-06,6.79E-07,7.34E-07
306,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,3751.379184,23528.18492,1223.252324,1409.929456,0.046332199,0.290589807,0.015108036,0.017413631,0.041830067,0.326797396,0.005228758,0.015686275,0.036399764,0.143279579,0.023091651,0.015179348,1,74948,1419.216,0.159441929,0.051990935,5.99E-02,0.050053093,0.016321347,1.88E-02,2.13E-06,6.94E-07,8.00E-07
308,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,3139.189622,13445.50098,334.6052394,930.1464335,0.062374615,0.267157467,0.006648491,0.018481689,0.041830067,0.31633988,0,0.015686275,0.065103242,0.14924615,0.013412145,0.018369376,1,46140,917.136,0.233475095,0.024886037,6.92E-02,0.068036186,0.007251956,2.02E-02,5.06E-06,5.39E-07,1.50E-06
310,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,2558.133398,9098.921817,431.3058954,898.8810726,0.071606253,0.254693403,0.012072943,0.025161122,0.036601309,0.287581712,0,0.023529412,0.075532595,0.139406094,0.019548268,0.018321644,1,32352,725.506,0.281146871,0.047401868,9.88E-02,0.079071878,0.013331661,2.78E-02,8.69E-06,1.47E-06,3.05E-06
313,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,9572.651228,33415.19299,196.0614445,1211.817034,0.081111103,0.283134012,0.00166127,0.010267983,0.073202617,0.322875828,0,0.007843138,0.064366132,0.138880746,0.005917468,0.009072926,1,110313,1838.572,0.286476012,0.005867434,3.63E-02,0.086777182,0.001777319,1.10E-02,2.60E-06,5.32E-08,3.29E-07
318,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1491.470627,8868.310058,234.1281121,267.4379175,0.040112706,0.23851084,0.006296813,0.007192672,0.018300654,0.274509817,0,0.005228758,0.045637354,0.135867433,0.01212791,0.008328461,1,33555,782.538,0.168179802,0.026400533,3.02E-02,0.044448536,0.006977443,7.97E-03,5.01E-06,7.87E-07,8.99E-07
322,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,2704.883736,13665.77682,180.6509862,637.4405434,0.05681574,0.287047908,0.003794551,0.013389358,0.03398693,0.325490206,0,0.010457517,0.056793768,0.147608678,0.009234754,0.011272509,1,42982,996.294,0.19793121,0.013219226,4.66E-02,0.062930616,0.004202945,1.48E-02,4.60E-06,3.08E-07,1.09E-06
324,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,3330.870683,15187.96509,78.88366284,614.6196274,0.063555318,0.289796888,0.001505155,0.011727368,0.040522877,0.329411775,0,0.007843138,0.06346317,0.154488788,0.005257968,0.014909928,1,48042,978.862,0.219309872,0.005193827,4.05E-02,0.069332473,0.001641973,1.28E-02,4.56E-06,1.08E-07,8.42E-07
327,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,976.0588494,3337.606626,1.547712476,248.4287662,0.036774126,0.125748121,5.83E-05,0.009359836,0.019607844,0.105882354,0,0.005228758,0.046270617,0.096123122,0.000680507,0.013435878,1,23405,708.462,0.292442747,0.000463719,7.44E-02,0.041703006,6.61E-05,1.06E-02,1.25E-05,1.98E-08,3.18E-06
328,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1798.45495,14222.79252,41.64444589,452.5464201,0.030608352,0.242061244,0.000708757,0.007702,0.015686275,0.281045765,0,0.002614379,0.036714397,0.156463632,0.003493918,0.010436197,1,52941,1416.376,0.126448793,0.002928008,3.18E-02,0.033970929,0.00078662,8.55E-03,2.39E-06,5.53E-08,6.01E-07
329,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1844.09155,7813.800212,2.916339987,252.35295,0.040160537,0.170168566,6.35E-05,0.00549573,0.03006536,0.176470593,0,0.002614379,0.040150172,0.095712501,0.000676291,0.006658136,1,41915,902.716,0.236004441,0.000373229,3.23E-02,0.043995981,6.96E-05,6.02E-03,5.63E-06,8.90E-09,7.71E-07
330,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1487.392197,12501.67486,388.830077,676.9333541,0.028898236,0.242892459,0.007554499,0.013151998,0.020915033,0.284967333,0,0.005228758,0.02890306,0.132435821,0.018285814,0.022853773,1,46766,1070.76,0.118975434,0.031102239,5.41E-02,0.031804991,0.008314375,1.45E-02,2.54E-06,6.65E-07,1.16E-06
332,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1910.856261,8378.951869,30.13594867,527.8588398,0.054851344,0.240518755,0.000865056,0.015152247,0.016993465,0.265359491,0,0.010457517,0.069072204,0.131645704,0.004573439,0.018070452,1,31182,803.608,0.228054331,0.003596625,6.30E-02,0.061280747,0.000966453,1.69E-02,7.31E-06,1.15E-07,2.02E-06
336,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1403.509841,9669.043407,77.78693058,302.2928205,0.032504454,0.223929304,0.001801499,0.007000922,0.016993465,0.244444445,0,0.002614379,0.036742842,0.116188255,0.006795608,0.010229375,1,39219,872.002,0.145154984,0.008044946,3.13E-02,0.035786477,0.001983399,7.71E-03,3.70E-06,2.05E-07,7.97E-07
338,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1189.937289,7748.866901,34.10065476,713.0431575,0.039138812,0.254871786,0.001121621,0.023453053,0.031372551,0.287581712,0,0.007843138,0.032770262,0.117629794,0.004606898,0.044798168,1,28133,775.716,0.153562747,0.004400728,9.20E-02,0.04229685,0.001212123,2.53E-02,5.46E-06,1.56E-07,3.27E-06
338,2,MALE,WT,BM32,+,WT/WT,12HR,UV,2,8764.310036,38969.87171,42.02222363,1695.309859,0.051973303,0.231095538,0.000249196,0.01005337,0.049673203,0.248366013,0,0.005228758,0.040854156,0.106546378,0.002688484,0.012315242,2,159485,2581.984,0.224899638,0.001078326,4.35E-02,0.05495382,0.000263487,1.06E-02,1.41E-06,6.76E-09,2.73E-07
338,3,MALE,WT,BM32,+,WT/WT,12HR,UV,2,4169.80142,12380.30363,30.38562194,345.401319,0.07751857,0.23015567,0.000564883,0.006421173,0.060130719,0.261437923,0,0.005228758,0.070074374,0.118176835,0.003284884,0.007711792,3,49659,947.124,0.336809302,0.002454352,2.79E-02,0.083968695,0.000611885,6.96E-03,6.78E-06,4.94E-08,5.62E-07
340,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,3557.583099,21021.5548,324.7621021,527.6679916,0.044673612,0.263973816,0.004078133,0.006626081,0.03006536,0.295424849,0,0.002614379,0.045750947,0.132682553,0.010161585,0.008378642,1,73460,1391.79,0.169235013,0.015449005,2.51E-02,0.048428847,0.004420938,7.18E-03,2.30E-06,2.10E-07,3.42E-07
341,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,661.3895603,3925.941291,33.43660237,214.3032749,0.033125792,0.196631338,0.001674677,0.010733411,0.022222223,0.227450982,0,0.007843138,0.036044333,0.126468751,0.006034259,0.010865788,1,17425,541.832,0.168466493,0.008516837,5.46E-02,0.037956359,0.001918887,1.23E-02,9.67E-06,4.89E-07,3.13E-06
343,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,4823.567451,32002.19041,29.58300759,1403.079783,0.037659995,0.249857048,0.000230969,0.010954543,0.016993465,0.26797387,0,0.005228758,0.046104438,0.127353766,0.001842154,0.018771564,1,119466,2271.342,0.150726166,0.000924406,4.38E-02,0.040376069,0.000247627,1.17E-02,1.26E-06,7.74E-09,3.67E-07
343,2,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1145.976501,3518.360885,34.78692919,139.118959,0.053470348,0.164163908,0.00162313,0.006491179,0.007843138,0.138562098,0,0.002614379,0.084445114,0.126313235,0.006251932,0.008047359,2,18731,594.488,0.325713177,0.009887254,3.95E-02,0.061180743,0.001857185,7.43E-03,1.74E-05,5.28E-07,2.11E-06
347,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,4893.613198,27795.39418,60.16340084,570.1124383,0.04702142,0.267078505,0.000578094,0.005478058,0.044444446,0.301960796,0,0.002614379,0.037397669,0.138588934,0.0029567,0.006633382,1,97040,1722.458,0.176058421,0.00216451,2.05E-02,0.050428825,0.000619986,5.88E-03,1.81E-06,2.23E-08,2.11E-07
348,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,5407.096877,29617.68974,304.1071999,890.8601607,0.044185014,0.242026,0.002485064,0.007279816,0.039215688,0.258823544,0,0.005228758,0.041039224,0.106002313,0.006833501,0.009147674,1,115446,1788.278,0.182563087,0.010267756,3.01E-02,0.046836589,0.002634194,7.72E-03,1.58E-06,8.89E-08,2.61E-07
348,2,MALE,WT,BM32,+,WT/WT,12HR,UV,2,56.63921733,2453.532099,140.0013116,41.28889036,0.004277563,0.185298097,0.010573319,0.003118261,0,0.20784314,0.007843138,0,0.010014312,0.118302984,0.012344815,0.004992722,2,11977,460.768,0.023084767,0.057061129,1.68E-02,0.004728999,0.01168918,3.45E-03,1.93E-06,4.76E-06,1.41E-06
349,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,3438.998788,18797.17176,216.8588307,1074.470621,0.046655164,0.255011759,0.002942014,0.014576802,0.024836602,0.282352954,0,0.005228758,0.049663239,0.131026955,0.007563899,0.029647751,1,67088,1511.496,0.182952991,0.01153678,5.72E-02,0.051261012,0.003232453,1.60E-02,2.73E-06,1.72E-07,8.52E-07
350,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,291.075825,2535.120332,0.300653606,168.3660184,0.014304183,0.12458206,1.48E-05,0.008273921,0,0.128104582,0,0.002614379,0.025644249,0.071574318,0.000312021,0.018528254,1,17688,575.87,0.11481736,0.000118595,6.64E-02,0.016456119,1.70E-05,9.52E-03,6.49E-06,6.70E-09,3.75E-06
354,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,864.5934884,5957.102122,0.006535948,310.088899,0.023877202,0.164515386,1.81E-07,0.008563626,0.011764706,0.169934645,0,0.005228758,0.028961688,0.090095599,2.28E-05,0.011533858,1,32627,769.99,0.14513659,1.10E-06,5.21E-02,0.026499325,2.00E-07,9.50E-03,4.45E-06,3.36E-11,1.60E-06
361,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,441.5085089,1082.173884,0.094117651,240.3137329,0.029717205,0.072839327,6.33E-06,0.016175118,0.016993465,0.053594772,0,0.010457517,0.034754714,0.059851716,0.000140506,0.020150353,1,12274,588.392,0.407982964,8.70E-05,2.22E-01,0.035971037,7.67E-06,1.96E-02,3.32E-05,7.09E-09,1.81E-05
362,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,519.9686417,3816.849777,0.075816996,214.478438,0.024752161,0.181694187,3.61E-06,0.010209856,0.018300654,0.185620919,0,0.005228758,0.02586034,0.105741979,0.000133114,0.018794907,1,18340,581.488,0.13622979,1.99E-05,5.62E-02,0.028351616,4.13E-06,1.17E-02,7.43E-06,1.08E-09,3.06E-06
363,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,516.4235437,3001.542565,0.091503272,150.9359529,0.023080382,0.134147154,4.09E-06,0.006745741,0.013071896,0.141176477,0,0.005228758,0.027584682,0.084429465,0.00012475,0.008190657,1,19383,673.876,0.172052714,3.05E-05,5.03E-02,0.026643117,4.72E-06,7.79E-03,8.88E-06,1.57E-09,2.59E-06
364,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,55.20392331,950.5111364,0,110.0078467,0.003960109,0.068185878,0,0.007891524,0,0.05751634,0,0.002614379,0.006831359,0.043913202,0,0.015866892,1,11627,564.45,0.058078145,0,1.16E-01,0.004747908,0,9.46E-03,5.00E-06,0.00E+00,9.95E-06
365,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,842.5581939,5206.434137,28.76732118,151.7725541,0.030437042,0.188080129,0.001039207,0.005482716,0.006535948,0.213071898,0,0.002614379,0.045536924,0.115829305,0.006093177,0.009542333,1,24666,658.908,0.161830184,0.00552534,2.92E-02,0.034158688,0.001166274,6.15E-03,6.56E-06,2.24E-07,1.18E-06
366,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,2484.274576,18324.97437,14.46013126,465.2941334,0.032416548,0.239117052,0.000188686,0.006071483,0.020915033,0.26797387,0,0.002614379,0.035505014,0.134481199,0.001355171,0.008332555,1,70518,1381.44,0.135567697,0.000789094,2.54E-02,0.035228943,0.000205056,6.60E-03,1.92E-06,1.12E-08,3.60E-07
367,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1978.492861,7839.47996,5.977777998,377.4065485,0.046603214,0.184658217,0.000140806,0.008889776,0.031372551,0.20653595,0,0.005228758,0.048149416,0.109858209,0.00117501,0.010092303,1,38374,939.646,0.252375524,0.000762522,4.81E-02,0.051558161,0.000155777,9.83E-03,6.58E-06,1.99E-08,1.25E-06
368,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1398.032718,15149.92851,223.9359545,738.8810675,0.022757032,0.246608964,0.003645206,0.012027429,0.010457517,0.26797387,0,0.002614379,0.027690664,0.130199722,0.011279244,0.022932093,1,56351,1151.702,0.092279823,0.014781321,4.88E-02,0.024809368,0.003973948,1.31E-02,1.64E-06,2.62E-07,8.65E-07
368,2,MALE,WT,BM32,+,WT/WT,12HR,UV,2,2663.581768,15201.17556,24.32810542,1092.588269,0.035979276,0.205335273,0.000328621,0.014758524,0.019607844,0.210457519,0,0.005228758,0.0386126,0.114119271,0.002127984,0.036109216,2,68465,1248.574,0.175222091,0.001600409,7.19E-02,0.038904283,0.000355336,1.60E-02,2.56E-06,2.34E-08,1.05E-06
368,3,MALE,WT,BM32,+,WT/WT,12HR,UV,2,4960.558302,28824.69625,117.2104615,898.0052589,0.041113234,0.238899816,0.000971443,0.00744269,0.039215688,0.265359491,0,0.005228758,0.035890205,0.11806004,0.004437437,0.008780051,3,112853,1898.374,0.172094036,0.004066321,3.12E-02,0.043955928,0.001038612,7.96E-03,1.52E-06,3.60E-08,2.76E-07
369,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,8825.84991,32001.31466,136.2875862,1122.05494,0.058780611,0.213130388,0.000907682,0.007472943,0.05882353,0.236601308,0,0.005228758,0.042015596,0.108857954,0.00521123,0.008168084,1,140684,2571.8,0.275796479,0.004258812,3.51E-02,0.062735278,0.00096875,7.98E-03,1.96E-06,3.03E-08,2.49E-07
373,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,6035.282512,28408.99293,36.56209278,902.3320567,0.054969147,0.258748137,0.000333006,0.00821841,0.050980393,0.287581712,0,0.005228758,0.039983646,0.128184594,0.002321532,0.008299843,1,102706,1692.98,0.212442677,0.00128699,3.18E-02,0.058762706,0.000355988,8.79E-03,2.07E-06,1.25E-08,3.09E-07
375,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,824.8980609,7269.02113,31.21307303,218.4209224,0.026287382,0.231645033,0.00099468,0.006960514,0.013071896,0.261437923,0,0.005228758,0.032147447,0.115798441,0.003919239,0.008290721,1,28067,705.684,0.113481313,0.004293986,3.00E-02,0.029390318,0.001112092,7.78E-03,4.04E-06,1.53E-07,1.07E-06
376,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,6282.224999,32182.72645,54.24183193,1229.647099,0.04844256,0.24816266,0.000418262,0.009481872,0.048366014,0.275817007,0,0.007843138,0.036473222,0.112980292,0.00277473,0.009994743,1,122247,1894.98,0.195204872,0.001685433,3.82E-02,0.051389605,0.000443707,1.01E-02,1.60E-06,1.38E-08,3.13E-07
381,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,4624.056335,25050.40075,330.3804034,975.3542811,0.039968678,0.216526646,0.002855689,0.008430611,0.03267974,0.240522876,0,0.005228758,0.034992198,0.106144196,0.007140419,0.0088873,1,107877,1825.61,0.184590114,0.013188627,3.89E-02,0.042864154,0.003062566,9.04E-03,1.71E-06,1.22E-07,3.61E-07
382,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,5693.92172,19794.88946,3.837908636,564.6353133,0.068970417,0.239775297,4.65E-05,0.006839422,0.050980393,0.270588249,0,0.005228758,0.065540503,0.117380518,0.00071674,0.007810804,1,76727,1412.472,0.287646048,0.000193884,2.85E-02,0.074210144,5.00E-05,7.36E-03,3.75E-06,2.53E-09,3.72E-07
383,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1479.598731,5457.9923,4.292810612,276.0810551,0.040364435,0.148897651,0.000117111,0.007531674,0.03398693,0.156862751,0,0.005228758,0.040844056,0.078322932,0.001256825,0.008290757,1,32650,853.238,0.271088461,0.000786518,5.06E-02,0.04531696,0.00013148,8.46E-03,8.30E-06,2.41E-08,1.55E-06
387,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,1175.215717,7897.998926,48.16340028,148.5542536,0.031811594,0.213788781,0.001303722,0.004021175,0.007843138,0.241830066,0,0,0.043309038,0.117501783,0.005183384,0.005820669,1,33321,779.646,0.148799174,0.006098178,1.88E-02,0.035269521,0.001445437,4.46E-03,4.47E-06,1.83E-07,5.64E-07
388,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,4830.998822,29030.61257,199.8509868,2856.300737,0.032537456,0.195525257,0.001346024,0.019237587,0.022222223,0.20653595,0,0.005228758,0.034218335,0.1008975,0.006634547,0.046255739,1,138424,2411.646,0.166410502,0.006884146,9.84E-02,0.034900009,0.00144376,2.06E-02,1.20E-06,4.97E-08,7.11E-07
392,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,3124.109888,12599.66964,122.3215725,237.5895509,0.048913573,0.197270544,0.001915165,0.003719893,0.022222223,0.224836603,0,0,0.058234983,0.10914975,0.00869516,0.005392538,1,59060,1213.906,0.24795173,0.009708316,1.89E-02,0.052897221,0.002071141,4.02E-03,4.20E-06,1.64E-07,3.19E-07
392,2,MALE,WT,BM32,+,WT/WT,12HR,UV,2,2348.922939,11023.69573,5.673202805,428.334655,0.039030324,0.183172638,9.43E-05,0.007117322,0.03006536,0.203921571,0,0.005228758,0.035543235,0.117336106,0.001204937,0.008577914,2,54991,1535.778,0.213079442,0.000514637,3.89E-02,0.042714679,0.000103166,7.79E-03,3.87E-06,9.36E-09,7.07E-07
396,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,872.0889126,5029.08641,42.41438057,527.5843301,0.030140627,0.173812346,0.001465901,0.018234061,0.024836602,0.193464056,0,0.015686275,0.026086257,0.103315858,0.004847298,0.014124412,1,25744,693.78,0.173409013,0.008433814,1.05E-01,0.033875424,0.001647544,2.05E-02,6.74E-06,3.28E-07,4.07E-06
399,1,MALE,WT,BM32,+,WT/WT,12HR,UV,2,2552.068043,14375.12981,220.1254971,691.3778005,0.03951059,0.22255279,0.003407937,0.010703768,0.03267974,0.248366013,0,0.007843138,0.036763198,0.126339925,0.009988838,0.011458159,1,58734,1385.752,0.177533565,0.01531294,4.81E-02,0.04345129,0.003747838,1.18E-02,3.02E-06,2.61E-07,8.19E-07
407,1,MALE,WT,BM32,+,WT/WT,24HR,NOUV,1,70.07712633,3856.137357,4050.307301,298.5673307,0.001495138,0.082273039,0.086415773,0.006370116,0,0.078431375,0.083660133,0.005228758,0.004914999,0.042968716,0.051926087,0.006714735,1,44172,964.148,0.018172881,1.050353482,7.74E-02,0.00158646,0.091693998,6.76E-03,4.11E-07,2.38E-05,1.75E-06
407,2,MALE,WT,BM32,+,WT/WT,24HR,NOUV,1,20.62614445,1593.445794,1829.236651,136.5882401,0.001063368,0.082149085,0.094305132,0.00704172,0,0.074509807,0.099346407,0.005228758,0.003588214,0.043787087,0.05785858,0.007045362,2,18173,583.704,0.012944365,1.147975449,8.57E-02,0.001134988,0.100656834,7.52E-03,7.12E-07,6.32E-05,4.72E-06
407,3,MALE,WT,BM32,+,WT/WT,24HR,NOUV,1,205.2797447,3169.779171,4066.956972,291.4719054,0.005284042,0.081592298,0.104686272,0.007502687,0,0.077124186,0.109803922,0.005228758,0.009481841,0.044094348,0.055315503,0.00771765,3,36016,969.142,0.064761529,1.283041106,9.20E-02,0.005699682,0.11292084,8.09E-03,1.80E-06,3.56E-05,2.55E-06
407,4,MALE,WT,BM32,+,WT/WT,24HR,NOUV,1,98.32941475,2880.885043,3134.717727,191.1869348,0.003307859,0.096914655,0.105453735,0.00643164,0,0.098039217,0.111111112,0.005228758,0.007015193,0.058320865,0.068132392,0.006802702,4,26113,927.302,0.034131669,1.088109272,6.64E-02,0.003765535,0.120044335,7.32E-03,1.31E-06,4.17E-05,2.54E-06
407,5,MALE,WT,BM32,+,WT/WT,24HR,NOUV,1,171.6039266,2692.577848,3053.056293,199.52419,0.004905632,0.076972581,0.087277559,0.005703787,0,0.074509807,0.088888891,0.002614379,0.010705058,0.043967255,0.055721844,0.006480133,5,32082,728.258,0.063732206,1.13387856,7.41E-02,0.005348916,0.095164151,6.22E-03,1.99E-06,3.53E-05,2.31E-06
415,1,MALE,WT,BM32,+,WT/WT,24HR,NOUV,1,249.4143866,4500.745219,2910.019688,575.7777964,0.005275932,0.095205509,0.061556451,0.012179587,0,0.095424838,0.041830067,0.010457517,0.008681323,0.054399187,0.06208625,0.011699907,1,42418,1163.218,0.055416242,0.646563968,1.28E-01,0.005879919,0.068603416,1.36E-02,1.31E-06,1.52E-05,3.02E-06
422,1,MALE,WT,BM32,+,WT/WT,24HR,NOUV,1,0.028758171,656.6562267,465.4719097,65.95032915,1.69E-06,0.038658673,0.027403268,0.003882629,0,0.03398693,0.023529412,0.002614379,5.49E-05,0.016513885,0.021820391,0.005308673,1,14111,729.792,4.38E-05,0.708851741,1.00E-01,2.04E-06,0.032986458,4.67E-03,3.10E-09,5.02E-05,7.12E-06
429,1,MALE,WT,BM32,+,WT/WT,24HR,NOUV,1,7.313725718,1420.815719,1211.490231,88.2640554,0.00039408,0.076556696,0.065277775,0.004755863,0,0.081045754,0.060130719,0.002614379,0.002284588,0.043031616,0.049098895,0.006121803,1,17007,582.386,0.005147554,0.852672317,6.21E-02,0.000430042,0.071234799,5.19E-03,3.03E-07,5.01E-05,3.65E-06
429,2,MALE,WT,BM32,+,WT/WT,24HR,NOUV,1,71.92679961,5885.851135,5263.780535,457.3699502,0.0010042,0.082174785,0.073489802,0.00638553,0,0.074509807,0.06797386,0.005228758,0.004164263,0.048013998,0.048280349,0.007648533,2,66973,1406.746,0.012220289,0.894310851,7.77E-02,0.001073967,0.078595561,6.83E-03,1.82E-07,1.34E-05,1.16E-06
