x,diff,lwr,upr,p adj
Control:6HR-Control:24HR,eduAreaDiff,-0.00905750360977159,-0.106181835636363,0.0880668284168195,0.999983497144997
Bai1:6HR-Control:24HR,eduAreaDiff,-0.0201675571630038,-0.117291889189595,0.0769567748635873,0.996784792078242
Control:3HR-Bai1:24HR,eduAreaDiff,0.0293531815453331,-0.0627870500826065,0.121493413173273,0.961936741014688
Bai1:3HR-Bai1:24HR,eduAreaDiff,0.018402659027949,-0.0737375725999906,0.110542890655889,0.997475792654218
Control:6HR-Bai1:24HR,eduAreaDiff,0.034077013221816,-0.0580632184061236,0.126217244849756,0.91960898554524
Bai1:6HR-Bai1:24HR,eduAreaDiff,0.0229669596685838,-0.0691732719593558,0.115107191296523,0.99031361472396
Bai1:3HR-Control:3HR,eduAreaDiff,-0.0109505225173842,-0.108074854543975,0.0861738095092069,0.999940107851295
Control:6HR-Control:3HR,eduAreaDiff,0.00472383167648291,-0.0924005003501082,0.101848163703074,0.99999981555863
Bai1:6HR-Control:3HR,eduAreaDiff,-0.0063862218767493,-0.10351055390334,0.0907381101498418,0.999998507085318
Control:6HR-Bai1:3HR,eduAreaDiff,0.0156743541938671,-0.081449977832724,0.112798686220458,0.999352290803208
Bai1:6HR-Bai1:3HR,eduAreaDiff,0.00456430064063487,-0.0925600313859562,0.101688632667226,0.999999854756127
Bai1:6HR-Control:6HR,eduAreaDiff,-0.0111100535532322,-0.108234385579823,0.0860142784733589,0.999933968870836
Bai1:12HR-Control:12HR,caspAreaDiff,-0.000965632902477847,-0.0146712615378614,0.0127399957329057,0.999997594254451
Control:24HR-Control:12HR,caspAreaDiff,-0.0158627257907728,-0.0303097268748519,-0.00141572470669368,0.0240315454942446
Bai1:24HR-Control:12HR,caspAreaDiff,-0.0189210686822175,-0.0326266973176011,-0.00521544004683404,0.00247235963782344
Control:3HR-Control:12HR,caspAreaDiff,-0.0202204499022075,-0.0346674509862866,-0.00577344881812842,0.00210924516315336
Bai1:3HR-Control:12HR,caspAreaDiff,-0.0221214510225661,-0.0365684521066452,-0.00767444993848704,0.000700555534570935
Control:6HR-Control:12HR,caspAreaDiff,-0.00732438384341561,-0.0217713849274947,0.00712261724066348,0.706636591333485
Bai1:6HR-Control:12HR,caspAreaDiff,-0.00849468519168744,-0.0229416862757665,0.00595231589239165,0.54150382609467
Control:24HR-Bai1:12HR,caspAreaDiff,-0.0148970928882949,-0.0286027215236784,-0.00119146425291142,0.026154646520346
Bai1:24HR-Bai1:12HR,caspAreaDiff,-0.0179554357797397,-0.0308772263777453,-0.00503364518173409,0.00229387410712145
Control:3HR-Bai1:12HR,caspAreaDiff,-0.0192548169997297,-0.0329604456351132,-0.00554918836434616,0.00201891541247579
Bai1:3HR-Bai1:12HR,caspAreaDiff,-0.0211558181200883,-0.0348614467554718,-0.00745018948470479,0.000631315653414566
Control:6HR-Bai1:12HR,caspAreaDiff,-0.00635875094093777,-0.0200643795763213,0.00734687769444574,0.786849491385746
Bai1:6HR-Bai1:12HR,caspAreaDiff,-0.0075290522892096,-0.0212346809245931,0.00617657634617391,0.621179397436953
Bai1:24HR-Control:24HR,caspAreaDiff,-0.00305834289144477,-0.0167639715268283,0.0106472857439387,0.994999777559183
Control:3HR-Control:24HR,caspAreaDiff,-0.00435772411143474,-0.0188047251955138,0.0100892769726444,0.971552117723269
Bai1:3HR-Control:24HR,caspAreaDiff,-0.00625872523179336,-0.0207057263158725,0.00818827585228573,0.837589096596341
Control:6HR-Control:24HR,caspAreaDiff,0.00853834194735716,-0.00590865913672193,0.0229853430314363,0.535309209904477
Bai1:6HR-Control:24HR,caspAreaDiff,0.00736804059908533,-0.00707896048499376,0.0218150416831644,0.70069849688419
Control:3HR-Bai1:24HR,caspAreaDiff,-0.00129938121998997,-0.0150050098553735,0.0124062474153935,0.999981532457222
Bai1:3HR-Bai1:24HR,caspAreaDiff,-0.00320038234034859,-0.0169060109757321,0.0105052462950349,0.993423670873885
Control:6HR-Bai1:24HR,caspAreaDiff,0.0115966848388019,-0.00210894379658157,0.0253023134741854,0.142872810251225
Bai1:6HR-Bai1:24HR,caspAreaDiff,0.0104263834905301,-0.0032792451448534,0.0241320121259136,0.238209109149306
Bai1:3HR-Control:3HR,caspAreaDiff,-0.00190100112035862,-0.0163480022044377,0.0125459999637205,0.999831150535479
Control:6HR-Control:3HR,caspAreaDiff,0.0128960660587919,-0.00155093502528719,0.027343067142871,0.10564485438714
Bai1:6HR-Control:3HR,caspAreaDiff,0.0117257647105201,-0.00272123637355902,0.0261727657945992,0.17689068168059
Control:6HR-Bai1:3HR,caspAreaDiff,0.0147970671791505,0.000350066095071431,0.0292440682632296,0.0418768398757229
Bai1:6HR-Bai1:3HR,caspAreaDiff,0.0136267658308787,-0.000820235253200399,0.0280737669149578,0.0748760906218355
Bai1:6HR-Control:6HR,caspAreaDiff,-0.00117030134827183,-0.0156173024323509,0.0132766997358073,0.999993710587399
Bai1:12HR-Control:12HR,tunelAreaDiff,-0.0248562776334824,-0.0942122542552506,0.0444996989882858,0.930897531776535
Control:24HR-Control:12HR,tunelAreaDiff,-0.00852885532851809,-0.0816364738185774,0.0645787631615412,0.999924613608273
Bai1:24HR-Control:12HR,tunelAreaDiff,-0.0222789912664635,-0.0916349678882317,0.0470769853553047,0.960244922046454
Control:3HR-Control:12HR,tunelAreaDiff,-0.0178745278633994,-0.0909821463534587,0.0552330906266599,0.991353946713981
Bai1:3HR-Control:12HR,tunelAreaDiff,-0.0355168761952709,-0.10862449468533,0.0375907422947884,0.747215782115419
Control:6HR-Control:12HR,tunelAreaDiff,-0.0271727960735721,-0.100280414563631,0.0459348224164872,0.917689801357011
Bai1:6HR-Control:12HR,tunelAreaDiff,-0.0195255580493329,-0.0926331765393922,0.0535820604407264,0.985549657014737
Control:24HR-Bai1:12HR,tunelAreaDiff,0.0163274223049643,-0.0530285543168039,0.0856833989267325,0.993095652106127
Bai1:24HR-Bai1:12HR,tunelAreaDiff,0.0025772863670189,-0.0628121554797384,0.0679667282137762,0.999999957322418
Control:3HR-Bai1:12HR,tunelAreaDiff,0.00698174977008298,-0.0623742268516852,0.0763377263918512,0.999972215584726
Bai1:3HR-Bai1:12HR,tunelAreaDiff,-0.0106605985617885,-0.0800165751835567,0.0586953780599797,0.999528636356044
Control:6HR-Bai1:12HR,tunelAreaDiff,-0.00231651844008971,-0.0716724950618579,0.0670394581816785,0.99999998654828
Bai1:6HR-Bai1:12HR,tunelAreaDiff,0.00533071958414945,-0.0640252570376188,0.0746866962059177,0.999995617693112
Bai1:24HR-Control:24HR,tunelAreaDiff,-0.0137501359379454,-0.0831061125597136,0.0556058406838228,0.997589747536821
Control:3HR-Control:24HR,tunelAreaDiff,-0.00934567253488129,-0.0824532910249406,0.063761945955178,0.9998607727112
Bai1:3HR-Control:24HR,tunelAreaDiff,-0.0269880208667528,-0.100095639356812,0.0461195976233065,0.920313725298034
Control:6HR-Control:24HR,tunelAreaDiff,-0.018643940745054,-0.0917515592351133,0.0544636777450053,0.988930419882586
Bai1:6HR-Control:24HR,tunelAreaDiff,-0.0109967027208148,-0.0841043212108742,0.0621109157692445,0.999590955517476
Control:3HR-Bai1:24HR,tunelAreaDiff,0.00440446340306409,-0.0649515132187041,0.0737604400248323,0.999998826339518
Bai1:3HR-Bai1:24HR,tunelAreaDiff,-0.0132378849288074,-0.0825938615505756,0.0561180916929608,0.998101375334452
Control:6HR-Bai1:24HR,tunelAreaDiff,-0.00489380480710861,-0.0742497814288768,0.0644621718146596,0.999997569290246
Bai1:6HR-Bai1:24HR,tunelAreaDiff,0.00275343321713055,-0.0666025434046377,0.0721094098388988,0.999999955120186
Bai1:3HR-Control:3HR,tunelAreaDiff,-0.0176423483318715,-0.0907499668219308,0.0554652701581878,0.99199782593299
Control:6HR-Control:3HR,tunelAreaDiff,-0.00929826821017269,-0.082405886700232,0.0638093502798866,0.999865424444969
Bai1:6HR-Control:3HR,tunelAreaDiff,-0.00165103018593353,-0.0747586486759929,0.0714565883041258,0.999999999125653
Control:6HR-Bai1:3HR,tunelAreaDiff,0.00834408012169883,-0.0647635383683605,0.0814516986117582,0.999934958297602
Bai1:6HR-Bai1:3HR,tunelAreaDiff,0.015991318145938,-0.0571163003441213,0.0890989366359973,0.995572120144638
Bai1:6HR-Control:6HR,tunelAreaDiff,0.00764723802423916,-0.0654603804658202,0.0807548565142985,0.999963944220536
