ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
50,1,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,802.5764978,19488.21098,236.3594845,592.3764908,0.010320138,0.250594216,0.00303929,0.007617227,0,0.270588249,0,0.005228758,0.016857515,0.134017619,0.009477114,0.008439726,1,70997,1711.132,0.041182667,0.012128332,0.030396658,0.011304372,0.003329147,0.008343683,5.80E-07,1.71E-07,4.28E-07
53,1,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,29.90588349,360.4771338,0.00130719,22.73202698,0.005842134,0.070419444,2.55E-07,0.004440716,0,0.064052291,0,0.002614379,0.009754995,0.033993222,1.83E-05,0.005236911,1,3743,298.024,0.082961943,3.63E-06,0.06306094,0.007989817,3.49E-07,0.006073211,2.22E-05,9.69E-10,1.68E-05
55,1,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,455.9764872,19547.67506,802.6144032,379.8692947,0.006293063,0.269783114,0.011077113,0.005242686,0,0.29281047,0,0.002614379,0.011645579,0.11845247,0.018242892,0.005732381,1,67295,1178.02,0.02332638,0.041059328,0.019432965,0.006775786,0.011926806,0.005644837,3.47E-07,6.10E-07,2.89E-07
70,1,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,276.1137349,19636.38482,475.5477271,309.743802,0.004321976,0.307366008,0.007443692,0.004848383,0,0.339869291,0,0.002614379,0.01437367,0.145953963,0.014371863,0.005920151,1,58628,1259.924,0.014061332,0.024217682,0.015773973,0.004709588,0.008111273,0.005283206,2.40E-07,4.13E-07,2.69E-07
70,2,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,308.8784432,37640.97622,899.1425113,740.0523139,0.002837444,0.345780523,0.008259774,0.006798327,0,0.393464059,0,0.005228758,0.00852426,0.166482993,0.014611051,0.00649411,2,100344,2176.582,0.008205909,0.023887332,0.019660816,0.003078195,0.008960601,0.007375153,8.18E-08,2.38E-07,1.96E-07
71,1,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,132.7176517,2788.720335,27.05490284,89.20000317,0.007545921,0.158558127,0.001538259,0.00507164,0,0.156862751,0,0.002614379,0.016161469,0.099844447,0.006388352,0.005480433,1,15020,570.112,0.047590879,0.009701548,0.031985998,0.008836062,0.001801259,0.005938749,3.17E-06,6.46E-07,2.13E-06
80,1,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,33.61960905,472.7843263,0,31.1529423,0.007628684,0.10728031,0,0.007068968,0,0.081045754,0,0.005228758,0.011794452,0.101652743,0,0.006294037,1,3136,301.266,0.071109821,0,0.065892502,0.010720539,0,0.009933974,2.27E-05,0,2.10E-05
80,2,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,27.94117752,376.7137356,0,25.11372638,0.008323258,0.112217377,0,0.007481003,0.003921569,0.081045754,0,0.007843138,0.011118413,0.102714958,0,0.006327225,2,2357,233.26,0.074170849,0,0.066665279,0.011854551,0,0.010654954,3.15E-05,0,2.83E-05
81,1,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,129.4039261,3080.58178,39.6300666,116.488893,0.008401216,0.199998817,0.00257288,0.007562741,0,0.197385624,0,0.005228758,0.013476168,0.130799148,0.008725269,0.00710166,1,13000,512.87,0.042006327,0.012864475,0.037813926,0.009954148,0.003048467,0.008960684,3.23E-06,9.90E-07,2.91E-06
88,1,DAY4,Male,WT,AU1,-,nan,NOUV,1,Z3,2756.231456,56495.18199,2248.711178,1691.333392,0.015183422,0.311218494,0.012387614,0.009317153,0,0.360784322,0,0.007843138,0.030466165,0.177445944,0.020949628,0.007653406,1,169704,3149.52,0.048787018,0.039803592,0.029937657,0.016241405,0.013250785,0.009966373,2.87E-07,2.35E-07,1.76E-07
102,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,1075.368658,1950.243188,0,201.8509863,0.072395897,0.131294142,0,0.013588999,0.054901961,0.101960786,0,0,0.065479374,0.098392162,0,0.027378988,1,12045,643.736,0.55140234,0,0.103500419,0.089279258,0,0.016758073,4.58E-05,0,8.59E-06
104,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,1979.109867,37432.02478,6.190849898,381.6915147,0.018642005,0.352586798,5.83E-05,0.003595301,0.011764706,0.407843143,0,0,0.025627643,0.179829262,0.000840344,0.013743763,1,98643,1948.864,0.052872103,0.000165389,0.010196924,0.020063358,6.28E-05,0.003869423,5.36E-07,1.68E-09,1.03E-07
109,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,4755.933467,27435.65353,30.11503374,50.88366192,0.059752412,0.344694996,0.000378358,0.00063929,0.043137256,0.539869308,0,0,0.061944574,0.219669243,0.002349706,0.002802302,1,73068,1741.374,0.173348649,0.001097661,0.001854655,0.065089143,0.000412151,0.000696388,2.37E-06,1.50E-08,2.54E-08
110,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,4283.43148,10155.8488,8.678431682,509.8588387,0.136111582,0.322715246,0.000275768,0.016201425,0.082352944,0.369934648,0,0.010457517,0.14092417,0.21335319,0.001943217,0.018527193,1,27992,807.856,0.421769914,0.000854525,0.050203469,0.153023417,0.000310033,0.018214448,1.51E-05,3.05E-08,1.79E-06
120,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,5121.690337,22769.10819,13.10849723,113.0117685,0.071458135,0.31767598,0.000182891,0.001576747,0.054901961,0.367320269,0,0,0.075783845,0.220120676,0.001304661,0.005426447,1,64767,1997.978,0.224940314,0.000575714,0.004963381,0.079078703,0.000202395,0.001744897,3.47E-06,8.89E-09,7.66E-08
124,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,316.9921664,1194.23663,0,71.27843347,0.029984125,0.112962224,0,0.00674219,0.011764706,0.101960786,0,0,0.038653652,0.070527611,0,0.018655215,1,8402,478.278,0.265434972,0,0.059685352,0.03772818,0,0.008483508,3.16E-05,0,7.10E-06
130,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,10389.44343,64169.32037,1.928104644,437.5817134,0.051171206,0.316053648,9.50E-06,0.002155225,0.047058824,0.393464059,0,0,0.053361299,0.220505234,0.000403009,0.008762623,1,189463,3959.988,0.161906708,3.00E-05,0.006819173,0.054836266,1.02E-05,0.002309589,8.55E-07,1.59E-10,3.60E-08
141,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,3736.262848,9771.778077,0.470588255,128.1437951,0.11820624,0.309155216,1.49E-05,0.004054157,0.105882354,0.369934648,0,0,0.096556748,0.193011218,0.000331593,0.008016014,1,28116,790.996,0.382352405,4.82E-05,0.013113662,0.132887425,1.67E-05,0.004557682,1.36E-05,1.71E-09,4.66E-07
147,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,30.43529523,248.1032745,0,4.491503414,0.009181085,0.074842617,0,0.001354903,0.003921569,0.05751634,0,0,0.013414802,0.058573066,0,0.004235723,1,2170,241.158,0.12267188,0,0.018103362,0.014025482,0,0.002069817,5.65E-05,0,8.34E-06
150,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,4641.635424,28327.84576,0,173.2339923,0.069809527,0.42604671,0,0.002605414,0.054901961,0.539869308,0,0,0.066244698,0.18135064,0,0.009719316,1,59927,1574.964,0.163854162,0,0.006115325,0.077454827,0,0.00289075,2.73E-06,0,1.02E-07
159,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,2688.807918,7449.149237,0.035294119,69.42745328,0.088363335,0.244804273,1.16E-06,0.002281621,0.082352944,0.213071898,0,0,0.06604414,0.174622466,5.85E-05,0.006118033,1,26686,855.652,0.360955034,4.74E-06,0.009320186,0.100757248,1.32E-06,0.002601643,1.35E-05,1.78E-10,3.49E-07
159,2,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,1569.254945,4086.261554,0,32.08888994,0.09178003,0.238990616,0,0.001876763,0.090196081,0.220915034,0,0,0.075742648,0.167775812,0,0.006199987,2,14590,555.73,0.384031938,0,0.007852872,0.107556885,0,0.002199376,2.63E-05,0,5.38E-07
159,3,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,1138.890229,3170.478517,0,19.4143797,0.062967337,0.175290458,0,0.001073389,0.062745102,0.163398698,0,0,0.047198941,0.117710647,0,0.005889084,3,15361,622.29,0.359217141,0,0.006123486,0.074141672,0,0.001263875,2.34E-05,0,3.99E-07
160,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,7087.28646,23994.85592,0.00130719,230.0941253,0.097905572,0.331471024,1.81E-08,0.003178579,0.078431375,0.433986932,0,0,0.091279568,0.215163341,4.86E-06,0.007431612,1,65830,1758.138,0.29536691,5.45E-08,0.009589311,0.107660435,1.99E-08,0.003495278,4.49E-06,8.28E-13,1.46E-07
164,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,1317.521606,2672.322947,0,1451.749059,0.070365392,0.142721798,0,0.07753413,0.062745102,0.129411772,0,0.054901961,0.052796315,0.094709448,0,0.085208976,1,15790,664.43,0.493024845,0,0.543253599,0.083440254,0,0.091941042,3.12E-05,0,3.44E-05
172,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,130.5921617,2016.822277,0,168.6719003,0.005616384,0.086737583,0,0.007254081,0,0.083660133,0,0,0.010255793,0.037584845,0,0.019239746,1,19722,866.996,0.064751447,0,0.083632506,0.006621649,0,0.008552474,3.28E-06,0,4.24E-06
173,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,2255.470653,18491.832,0,807.4823761,0.041570132,0.340819286,0,0.014882547,0.027450981,0.397385627,0,0,0.045493922,0.187426858,0,0.039744533,1,49442,1149.708,0.121971185,0,0.043666976,0.045618516,0,0.016331912,2.47E-06,0,8.83E-07
175,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,3994.156973,9484.779394,0,477.5294257,0.124296912,0.295163359,0,0.014860566,0.094117649,0.315032691,0,0,0.112166803,0.188956214,0,0.0324036,1,28369,878.614,0.421112269,0,0.05034692,0.140793013,0,0.01683279,1.48E-05,0,1.77E-06
176,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,999.1294391,771.3895634,0,101.654905,0.233223492,0.180062923,0,0.023728969,0.215686277,0.142483667,0,0.018300654,0.149312633,0.124771715,0,0.025288679,1,2972,266.674,1.295233286,0,0.131781541,0.336180834,0,0.034204208,0.000435812,0,4.43E-05
194,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,5809.411923,11621.31019,0,489.3228904,0.155369258,0.310805012,0,0.013086649,0.13333334,0.349019617,0,0,0.121512554,0.191658966,0,0.028772306,1,33278,951.174,0.499893027,0,0.042105656,0.174572147,0,0.014704096,1.50E-05,0,1.27E-06
197,1,DAY4,Male,WT,AU1,-,nan,UV,1,Z2,2437.298107,7495.077407,0,78.22222478,0.10760223,0.330893886,0,0.003453367,0.082352944,0.435294151,0,0,0.098004802,0.211763083,0,0.009398054,1,19615,677.844,0.325186516,0,0.01043648,0.12425685,0,0.003987878,1.66E-05,0,5.32E-07
605,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,266.8039302,6854.245935,62.90196277,1.783006597,0.012981265,0.333491263,0.003060476,8.68E-05,0.003921569,0.356862754,0,0,0.025710019,0.139825541,0.008599381,0.000895866,1,17605,634.258,0.038925351,0.00917708,0.000260132,0.015155009,0.00357296,0.000101278,2.21E-06,5.21E-07,1.48E-08
622,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,1315.721615,64983.11305,951.3581991,129.3882395,0.006857967,0.338713041,0.004958787,0.000674413,0,0.39084968,0,0,0.013549502,0.176071232,0.014641082,0.004067877,1,179034,3613.182,0.020247131,0.014640083,0.001991106,0.007349004,0.005313841,0.000722702,1.13E-07,8.18E-08,1.11E-08
624,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,2150.039284,39737.09012,296.3385712,33.46666783,0.019207069,0.354985618,0.002647298,0.00029897,0.011764706,0.423529416,0,0,0.0255468,0.184209101,0.009135037,0.001882765,1,103686,2144.13,0.054106611,0.00745748,0.000842202,0.020736062,0.002858038,0.000322769,5.22E-07,7.19E-08,8.12E-09
628,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,215.5647129,2435.622286,348.5777877,2.11241835,0.01495212,0.168940992,0.024178247,0.000146523,0.007843138,0.163398698,0.011764706,0,0.019192956,0.109150353,0.030780795,0.007163056,1,12223,470.482,0.088504985,0.143116521,0.000867301,0.017635991,0.028518186,0.000172823,7.24E-06,1.17E-05,7.10E-08
634,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,4140.270716,52089.75049,236.1163473,54.29019797,0.025327714,0.318654113,0.001444419,0.000332115,0.015686275,0.352941185,0,0,0.039480019,0.163005649,0.006531538,0.001980826,1,152744,2949.598,0.079483405,0.004532875,0.001042243,0.027105947,0.001545831,0.000355433,5.20E-07,2.97E-08,6.82E-09
635,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,6.576470853,982.5137524,26.23790935,0.018300654,0.001570688,0.234658169,0.006266518,4.37E-06,0,0.241830066,0,0,0.005365961,0.115778789,0.011288864,0.00016653,1,2996,280.604,0.006693515,0.026704877,1.86E-05,0.002195084,0.008757647,6.11E-06,2.23E-06,8.91E-06,6.22E-09
635,2,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,1990.63536,43777.11237,554.8261606,28.15424934,0.012969238,0.285213353,0.003614762,0.000183428,0.003921569,0.288888901,0,0,0.020727846,0.146638856,0.011825993,0.001442994,2,144862,2246.01,0.045472057,0.012673887,0.000643127,0.013741598,0.003830032,0.000194352,3.14E-07,8.75E-08,4.44E-09
636,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,4237.874634,27389.22169,205.7372615,64.58039428,0.043018867,0.278029293,0.002088449,0.000655559,0.023529412,0.295424849,0,0,0.052757042,0.180114907,0.00758233,0.003623594,1,91183,2115.62,0.154727823,0.007511614,0.002357876,0.046476587,0.002256312,0.00070825,1.70E-06,8.24E-08,2.59E-08
636,2,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,284.8823636,19640.96788,114.2457553,1.845751705,0.004867454,0.33558242,0.001951985,3.15E-05,0,0.383006543,0,0,0.010422014,0.172927343,0.007113917,0.00056251,2,53749,1463.572,0.014504497,0.005816707,9.40E-05,0.005300236,0.002125542,3.43E-05,2.70E-07,1.08E-07,1.75E-09
637,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,381.1255025,8682.096966,459.7621051,0.37908498,0.011202984,0.255205672,0.013514465,1.11E-05,0,0.275817007,0,0,0.021172285,0.137538071,0.021995798,0.000282201,1,30365,824.34,0.043897863,0.052955191,4.37E-05,0.012551474,0.015141186,1.25E-05,1.45E-06,1.74E-06,1.44E-09
639,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,246.494126,8055.704784,209.5124248,0.237908505,0.00939061,0.306895683,0.00798173,9.06E-06,0,0.359477133,0,0,0.016406406,0.171775083,0.014379459,0.000249301,1,22815,769.092,0.030598704,0.026007957,2.95E-05,0.010804038,0.0091831,1.04E-05,1.34E-06,1.14E-06,1.29E-09
642,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,1863.403979,42153.8939,162.7817047,26.81307277,0.014494881,0.327902968,0.001266232,0.000208571,0,0.373856217,0,0,0.040198198,0.160800122,0.005431355,0.002455847,1,120314,2383.512,0.044204789,0.003861605,0.000636076,0.01548784,0.001352974,0.000222859,3.67E-07,3.21E-08,5.29E-09
642,2,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,478.5843311,25738.3575,29.97908597,6.901961028,0.005752216,0.309355258,0.000360326,8.30E-05,0,0.343790859,0,0,0.011339559,0.138262396,0.003153592,0.000981993,2,78131,1451.816,0.018594206,0.001164763,0.000268159,0.006125409,0.000383703,8.83E-05,2.38E-07,1.49E-08,3.43E-09
643,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,171.0980452,5079.092939,38.21307316,0.321568637,0.010986839,0.326147367,0.002453803,2.06E-05,0.007843138,0.372549027,0,0,0.014025017,0.163636963,0.007178704,0.000372431,1,13845,529.742,0.033686733,0.007523602,6.33E-05,0.012358111,0.002760063,2.32E-05,2.43E-06,5.43E-07,4.57E-09
643,2,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,3939.968746,49400.29694,164.4104628,43.24183153,0.027756032,0.348011954,0.001158228,0.000304627,0.011764706,0.38954249,0,0,0.048980478,0.169043426,0.005637786,0.002376817,2,133388,2441.612,0.079755973,0.003328127,0.000875335,0.029537655,0.001232573,0.000324181,5.98E-07,2.50E-08,6.56E-09
644,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,183.7803978,2728.564777,8.976470903,1.186928144,0.022038661,0.327205274,0.001076445,0.000142335,0.007843138,0.369934648,0,0,0.049552335,0.158665374,0.004022556,0.00154261,1,7678,386.45,0.067354237,0.003289814,0.000435001,0.023935973,0.001169116,0.000154588,8.77E-06,4.28E-07,5.67E-08
644,2,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,5057.757015,53733.52435,168.2339924,49.24706045,0.029905967,0.317720488,0.000994749,0.000291193,0.019607844,0.349019617,0,0,0.042056875,0.154158045,0.005127998,0.00297393,2,158481,3001.68,0.094126657,0.003130894,0.000916505,0.031913965,0.00106154,0.000310744,5.94E-07,1.98E-08,5.78E-09
645,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,7141.878545,42154.81294,160.432685,3155.767414,0.057579542,0.33986224,0.001293447,0.025442556,0.011764706,0.36601308,0,0,0.176505723,0.148374498,0.005783461,0.113253122,1,116400,1725.98,0.16942024,0.003805798,0.074861379,0.061356345,0.001378288,0.027111404,1.46E-06,3.27E-08,6.43E-07
651,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,789.0588486,9234.962347,392.4849791,1.058823566,0.019063076,0.223109836,0.009482146,2.56E-05,0.011764706,0.241830066,0,0,0.022216973,0.123823169,0.016587267,0.000431399,1,37142,1001.352,0.085442563,0.0424999,0.000114654,0.021244382,0.010567147,2.85E-05,2.30E-06,1.14E-06,3.09E-09
654,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,1351.984356,20775.77309,70.72679975,14.64575212,0.020603864,0.316616982,0.001077857,0.000223197,0.011764706,0.349019617,0,0,0.029267824,0.147648322,0.004812344,0.002097576,1,60434,1174.332,0.065075044,0.003404292,0.000704944,0.022371254,0.001170315,0.000242343,1.08E-06,5.63E-08,1.17E-08
655,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,7114.427658,50122.78694,59.64836799,14.36601359,0.041393515,0.291626881,0.000347049,8.36E-05,0.021568628,0.325490206,0,0,0.058060345,0.152748727,0.002842734,0.000927998,1,159777,3334.156,0.141939986,0.001190045,0.000286616,0.044527233,0.000373323,8.99E-05,8.88E-07,7.45E-09,1.79E-09
656,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,875.3843416,13424.60296,14.66013124,3.189542601,0.018573036,0.284829902,0.000311044,6.77E-05,0.007843138,0.321568638,0,0,0.027760521,0.158583108,0.002077035,0.000858004,1,42444,1089.39,0.065207466,0.001092035,0.000237589,0.020624454,0.000345399,7.51E-05,1.54E-06,2.57E-08,5.60E-09
667,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,2244.992226,34454.50167,32.75294232,9.016993779,0.02193532,0.336647272,0.000320022,8.81E-05,0.011764706,0.401307195,0,0,0.030614587,0.183751625,0.002321233,0.000984822,1,93865,2322.652,0.065158169,0.000950614,0.000261707,0.023917245,0.000348937,9.61E-05,6.94E-07,1.01E-08,2.79E-09
668,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,1870.545157,37760.4377,84.95294406,2.920261537,0.015405704,0.310992824,0.000699668,2.41E-05,0.003921569,0.34248367,0,0,0.028143785,0.176150372,0.003570319,0.000620459,1,112053,2384.562,0.049537168,0.002249787,7.73E-05,0.016693396,0.00075815,2.61E-05,4.42E-07,2.01E-08,6.90E-10
673,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,750.7529663,19484.29986,47.82483825,1.396078482,0.011535139,0.299371579,0.000734817,2.15E-05,0.003921569,0.326797396,0,0,0.022959914,0.151296383,0.003527058,0.000393657,1,58850,1444.764,0.038531175,0.002454532,7.17E-05,0.01275706,0.000812657,2.37E-05,6.55E-07,4.17E-08,1.22E-09
675,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,9142.996324,18085.97959,24.87843222,22.68496807,0.119592894,0.236569562,0.000325417,0.000296726,0.035294119,0.244444445,0,0,0.184056151,0.141464032,0.002524478,0.002289172,1,69878,1623.954,0.505529506,0.001375565,0.001254285,0.130842273,0.000356027,0.000324637,7.23E-06,1.97E-08,1.79E-08
680,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,1676.513771,2180.936006,0.935947748,2.713725584,0.106729932,0.138842374,5.96E-05,0.000172761,0.094117649,0.132026151,0,0,0.054002846,0.084873002,0.000663536,0.001278311,1,13123,592.596,0.768712959,0.00042915,0.001244294,0.12775385,7.13E-05,0.000206792,5.86E-05,3.27E-08,9.48E-08
684,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,3010.007935,40811.69532,62.79608068,90.75555826,0.026297006,0.356552352,0.000548619,0.000792888,0.015686275,0.407843143,0,0,0.037047562,0.169518245,0.002691642,0.009687357,1,106605,2030.042,0.073753563,0.001538679,0.002223763,0.028235148,0.000589054,0.000851326,6.92E-07,1.44E-08,2.09E-08
684,2,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,552.3411927,2672.09419,21.32941239,4.912418476,0.031400864,0.151909846,0.001212587,0.000279273,0.011764706,0.139869288,0,0,0.054398896,0.105421506,0.008951569,0.002169266,2,14830,621.118,0.206707232,0.007982283,0.001838415,0.037244855,0.001438261,0.000331249,1.39E-05,5.38E-07,1.24E-07
690,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,1259.17259,29602.53566,60.01568841,2.781699444,0.015731005,0.36982829,0.000749784,3.48E-05,0.011764706,0.461437941,0,0,0.018560794,0.190890814,0.003307564,0.000515317,1,74146,1447.178,0.042535971,0.002027383,9.40E-05,0.01698234,0.000809426,3.75E-05,5.74E-07,2.73E-08,1.27E-09
695,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,587.1333514,2364.015752,1.895424913,11.59215723,0.033452986,0.134694077,0.000107995,0.000660484,0.023529412,0.117647059,0,0,0.041145217,0.095902011,0.000926464,0.004865883,1,14191,799.264,0.248362707,0.000801782,0.004903587,0.041373642,0.000133565,0.000816867,1.75E-05,5.65E-08,3.46E-07
695,2,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,5537.411925,42855.69039,319.7594875,89.64183275,0.039004923,0.30187079,0.002252351,0.000631427,0.015686275,0.352941185,0,0,0.079577445,0.206357179,0.007467677,0.00579647,2,130328,3387.952,0.129210657,0.007461308,0.002091714,0.042488275,0.002453498,0.000687817,9.91E-07,5.73E-08,1.60E-08
697,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,4849.22759,24136.28305,74.03791106,34.57255008,0.054095486,0.269251947,0.000825929,0.000385674,0.035294119,0.275817007,0,0,0.061195444,0.166403987,0.003725253,0.00410105,1,81212,2227.028,0.200910288,0.003067494,0.001432389,0.059710727,0.000911662,0.000425707,2.47E-06,3.78E-08,1.76E-08
698,1,DAY4,Male,WT,AU1,-,nan,NOUV,2,Z4,5214.074668,72969.4786,97.84967675,29.75947815,0.02547664,0.356538269,0.000478106,0.000145409,0.015686275,0.4627451,0,0,0.036118632,0.202612246,0.002520934,0.00131456,1,192133,3550.474,0.071455556,0.001340967,0.000407835,0.02713784,0.000509281,0.00015489,3.72E-07,6.98E-09,2.12E-09
702,1,DAY4,Male,WT,AU1,-,nan,UV,2,Z2,828.2666962,52584.3341,68.36078667,69.260133,0.005699292,0.361832091,0.00047039,0.000476578,0,0.48888889,0,0,0.0121399,0.208887617,0.002921676,0.003112303,1,134329,3172.17,0.015751206,0.001300022,0.001317125,0.006165956,0.000508906,0.000515601,1.17E-07,9.68E-09,9.81E-09
702,2,DAY4,Male,WT,AU1,-,nan,UV,2,Z2,826.0980681,38465.91004,27.61699442,18.32156921,0.008269333,0.385047999,0.000276449,0.000183401,0,0.509803951,0,0,0.013270055,0.200397968,0.002214376,0.001883457,2,91975,2100.264,0.021476109,0.00071796,0.000476307,0.008981768,0.000300266,0.000199202,2.33E-07,7.81E-09,5.18E-09
705,1,DAY4,Male,WT,AU1,-,nan,UV,2,Z2,2412.576541,23612.64803,141.8183053,23.58692887,0.03684448,0.360608553,0.002165826,0.000360216,0.023529412,0.482352972,0,0,0.043189483,0.20649863,0.009476183,0.002626348,1,59749,1506.942,0.102173062,0.006006031,0.000998911,0.040378526,0.002373568,0.000394767,1.71E-06,1.01E-07,1.67E-08
706,1,DAY4,Male,WT,AU1,-,nan,UV,2,Z2,4698.780536,67101.87465,150.6078482,19.34379151,0.025290407,0.361164708,0.000810622,0.000104115,0.019607844,0.491503268,0,0,0.025885054,0.207767292,0.004017278,0.001404359,1,174296,3254.482,0.070024579,0.002244466,0.000288275,0.026958625,0.000864092,0.000110982,4.02E-07,1.29E-08,1.65E-09
707,1,DAY4,Male,WT,AU1,-,nan,UV,2,Z2,1262.247098,21505.53031,101.4901993,5.132026315,0.02181931,0.371746418,0.001754368,8.87E-05,0.015686275,0.51241833,0,0,0.022842925,0.206519693,0.00663881,0.001385038,1,52476,1296.344,0.05869407,0.00471926,0.000238638,0.024053798,0.001934031,9.78E-05,1.12E-06,8.99E-08,4.55E-09
710,1,DAY4,Male,WT,AU1,-,nan,UV,2,Z2,1955.215742,6093.792322,2.764705985,13.22352989,0.058467622,0.182225182,8.27E-05,0.000395429,0.054901961,0.13464053,0,0,0.045262006,0.142790332,0.000884166,0.002008895,1,29534,955.62,0.320853688,0.000453692,0.00217,0.066202199,9.36E-05,0.000447739,1.09E-05,1.54E-08,7.35E-08
712,1,DAY4,Male,WT,AU1,-,nan,UV,2,Z2,1243.772587,12246.41863,0.048366015,197.3150387,0.023487793,0.231265223,9.13E-07,0.003726159,0.011764706,0.237908497,0,0,0.033952596,0.127953209,6.74E-05,0.016803181,1,48026,1148.084,0.101562148,3.95E-06,0.016112061,0.025897901,1.01E-06,0.004108505,2.11E-06,8.22E-11,3.35E-07
713,1,DAY4,Male,WT,AU1,-,nan,UV,2,Z2,875.5412015,2302.197447,0,157.1503313,0.060336379,0.158651881,0,0.010829738,0.050980393,0.138562098,0,0,0.051713517,0.115155146,0,0.031774312,1,12013,560.316,0.380306738,0,0.068261014,0.07288281,0,0.013081689,3.17E-05,0,5.68E-06
