ImageNumber,ObjectNumber,Metadata_Day,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,CRE,BELMO,Metadata_Treatment,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized 
179,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,2,nan,11655.69051,7040.011959,233.5372649,974.2666972,0.1694313449,0.1023361673,0.003394782389,0.01416229409,0.1450980455,0.1019607857,0.002614379162,0.01045751665,0.1170308076,0.03453795191,0.001679547455,0.01504107382,1,62407,1509.152,1.655635044,0.03317285059,0.1383899208,0.1867689604,0.003742164579,0.01561149706,0.00002652963681,0.0000005315565656,0.00000221753843,61.76882346,0.2293696189,6.001085919,107.230249,0.3000547288,1.325789839,57.60917963,0.1950771297,1.121435031,25.50926616,0.04321598095,0.07753630873
192,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,2,nan,21678.56922,17585.77298,2633.211845,2014.985682,0.2148754494,0.1743081305,0.02610008866,0.01997230305,0.1764705926,0.1830065399,0.0169934649,0.01830065437,0.1799858,0.06691802724,0.02568548305,0.01770851206,1,94214,1533.802,1.232733372,0.1497353485,0.1145804444,0.2300992339,0.0279492628,0.0213873276,0.00001308439692,0.00000158931102,0.000001216172165,114.884632,2.586220224,12.41149086,79.84024428,1.354384642,1.097692578,70.97447065,1.456980806,1.536335579,12.58115089,0.1292122781,0.04252350228
196,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,2,nan,26986.09878,17154.12591,957.0510162,1154.847097,0.2449585061,0.1557116162,0.008687353777,0.01048279049,0.180392161,0.163398698,0.007843137719,0.007843137719,0.1974991295,0.05629390773,0.00609030152,0.009897756604,1,102525,1744.03,1.573154991,0.05579130184,0.06732182703,0.2632148138,0.009334806303,0.01126405362,0.0000153441111,0.0000005441726588,0.0000006566381569,143.0116534,0.9399717299,7.113387611,101.8882766,0.5046429125,0.6449501071,81.18902338,0.4866186886,0.8091411262,14.75395298,0.04424167957,0.02295937611
2,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,896.3961039,555.8000139,726.3503463,6.384313954,0.09048108447,0.05610174764,0.07331688163,0.0006444245436,0.03137255087,0.05490196124,0.05555555597,0,0.1333339639,0.01258666462,0.06352530891,0.002143565451,1,7542,566.8,1.612803313,1.306855574,0.01148671068,0.1188538987,0.09630739145,0.0008465014523,0.0002138429214,0.0001732770584,0.000001523032442,4.750412053,0.7133880848,0.03932477286,104.4561731,11.82075667,0.1100438834,36.66067202,5.020455166,0.06080751759,205.6181937,14.08756572,0.05325288258
2,2,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,696.9647248,851.6902196,1735.920311,4.996078606,0.05191156896,0.06343588706,0.1292954202,0.0003721196638,0.01176470611,0.06405229121,0.1098039225,0,0.1039485198,0.01740203544,0.08731120845,0.00156596991,2,10808,660.742,0.8183312533,2.03820623,0.005866074883,0.06448600341,0.1606143885,0.000462257458,0.00007571532691,0.0001885831078,0.0000005427530425,3.693534159,1.704941524,0.03077380871,53.00072884,18.43596213,0.05619760769,19.89080919,8.372746105,0.03320576524,72.80319895,15.33195999,0.01897737911
7,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,3543.407944,1649.943838,1194.545131,11.78039257,0.1519276227,0.07074320791,0.05121747334,0.0005050976534,0.1215686277,0.071895428,0.03137255087,0,0.1634484558,0.01946861777,0.04909850195,0.001904547511,1,20229,675.914,2.147593065,0.7239913887,0.007139874885,0.1751647607,0.05905112119,0.0005823517016,0.0001061640746,0.0000357897765,0.0000003529524388,18.77813584,1.173227585,0.07256241867,139.0928151,6.548639501,0.06840074423,54.02984599,3.078304811,0.04183260553,102.0808409,2.909737926,0.01234099436
17,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,61.13333557,775.3555768,1779.922926,11.68627493,0.004778655169,0.06060779933,0.1391325667,0.0009134897938,0,0.0601307191,0.1281045824,0,0.009685536409,0.01677991845,0.09562676973,0.002520648845,1,10331,578.838,0.07884554829,2.295621492,0.01507214919,0.005917465451,0.1722895098,0.001131185261,0.000007631937692,0.0002222070943,0.000001458924518,0.3239734453,1.748158879,0.07198269235,5.106576962,20.76433203,0.1443927574,1.825251527,8.981364218,0.08125747152,7.338401627,18.06561743,0.05101134678
17,2,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,2599.254972,1024.968655,834.2614611,66.08104805,0.1575592515,0.06213060891,0.05057049531,0.004005640301,0.1450980455,0.06143790856,0.0339869298,0,0.122364631,0.01419310154,0.04265784063,0.006057695305,2,13194,860.926,2.535936058,0.813938511,0.06447128672,0.1970028022,0.06323036692,0.005008416557,0.0001922037334,0.00006169004934,0.000004886409483,13.77463835,0.8193734456,0.4070323332,164.2445634,7.362228292,0.6176416343,60.76582423,3.296166758,0.3597741941,184.8112821,5.015451166,0.1708534784
17,3,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,2844.321647,1450.217034,1928.034037,57.11111315,0.1257103176,0.06409515754,0.08521320767,0.002524136531,0.08235294372,0.06405229121,0.05882352963,0,0.1406286083,0.01527311403,0.08040870056,0.004415972937,3,19335,825.684,1.961307569,1.329479651,0.03938108007,0.1471074035,0.09971730213,0.002953768459,0.0001014381986,0.00006876026123,0.000002036776833,15.0733585,1.893626837,0.3517811888,127.0276923,12.02539574,0.3772748442,45.37551003,5.19821207,0.2121807671,97.53672939,5.590265141,0.07121597318
17,4,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,834.1333569,987.870615,1719.74776,20.0130726,0.05178057961,0.06132414272,0.1067569532,0.001242353504,0.01176470611,0.0601307191,0.07973856479,0,0.07616902357,0.0183324649,0.08438100213,0.003011414293,4,13704,610.462,0.8443751077,1.740863362,0.02025879938,0.06086787485,0.1254923935,0.00146038183,0.00006161522969,0.0001270332284,0.000001478312856,4.420453342,1.689057584,0.1232723735,54.68750697,15.74643947,0.1940814058,18.77479175,6.541854426,0.1049049515,59.24541316,10.32790475,0.0516892607
22,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,153.2745147,536.4588366,1746.303314,8.666666976,0.01600109768,0.05600363677,0.1823053882,0.0009047569659,0,0.05490196124,0.1529411823,0,0.04406282994,0.01200951,0.1067985744,0.002474266946,1,7325,575.628,0.2857153321,3.255241958,0.01615532523,0.02092484842,0.2384031828,0.001183162727,0.00003900550609,0.0004444016325,0.00000220550515,0.8122716049,1.715139234,0.0533831376,18.50487902,29.44428125,0.1547696965,6.454302412,12.42783625,0.08499121666,37.50529432,36.13021402,0.0771155647
22,2,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,6798.357056,1641.173899,1664.72815,94.94379423,0.2676940091,0.06462332253,0.0655508013,0.0037385334,0.250980407,0.06143790856,0.01830065437,0,0.1634333568,0.01727252402,0.09426325651,0.00562013735,2,20993,1212.58,4.14237459,1.014352075,0.05785114807,0.3238392348,0.07929920211,0.004522640605,0.0001973217067,0.00004831858596,0.000002755735153,36.02759669,1.635019839,0.5848150904,268.2885097,9.17500701,0.5542200173,99.88872141,4.133826936,0.3248790033,189.7324103,3.928340322,0.09635437598
22,3,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,1568.333376,1104.525523,2267.018362,40.53333477,0.09353133204,0.06587103547,0.1351990913,0.002417302885,0.03137255087,0.06666667014,0.1150326803,0,0.1359459161,0.01576799552,0.09000447121,0.004663438088,3,14008,731.92,1.419915922,2.052481645,0.03669750851,0.1119598355,0.1618374045,0.002893584721,0.0001013646432,0.0001465221049,0.000002619753606,8.311314317,2.226561736,0.2496688281,91.96346643,18.56508598,0.3515659495,34.53418738,8.436501304,0.2078575333,97.46600306,11.91236625,0.09159977642
23,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,1239.874548,3609.661542,3755.090299,394.2431499,0.02372920227,0.06908310926,0.07186638148,0.007545179038,0.01176470611,0.06797385961,0.04313725606,0.002614379162,0.03048099991,0.01652821397,0.07046771645,0.01184281048,1,46029,1507.286,0.3434877573,1.040288751,0.1092188687,0.02693681262,0.08158096632,0.008565103519,0.00000746242059,0.00002260072457,0.000002372827319,6.570661085,3.688077923,2.428377181,22.24661641,9.409609171,1.046328125,8.308702226,4.25277414,0.6152649608,7.175404414,1.837457283,0.08296599018
24,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,6719.776653,1857.245803,600.8300839,372.3921687,0.2314530587,0.06397016508,0.02069472958,0.01282651358,0.2313725501,0.06143790856,0.01045751665,0.01045751665,0.1015721375,0.01416602903,0.02114105278,0.01202353005,1,24305,1245.682,3.618140713,0.3235059587,0.2005077455,0.2764771303,0.02472043135,0.01532162801,0.0001488640491,0.00001331026368,0.000008249650091,35.61116327,0.5901078247,2.293784039,234.3355384,2.926172787,1.920885062,85.27980578,1.28866347,1.1006126,143.1385087,1.082135258,0.2884493039
28,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,1369.37651,3611.010545,5169.508635,165.5215743,0.03231643249,0.08521759911,0.1219971831,0.003906206029,0.003921568859,0.08758170158,0.1150326803,0,0.06603729394,0.0249663634,0.07790747385,0.006760764476,1,38149,945.754,0.3792225177,1.431596106,0.0458380202,0.03589547591,0.1355083655,0.004338818168,0.000009940562472,0.0000375264386,0.000001201552339,7.256951087,5.077254914,1.019545461,24.5610439,12.94905845,0.4391330025,11.07201601,7.063981937,0.3116743171,9.558233146,3.050929968,0.04201231956
29,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,4115.796191,3357.80139,2155.60921,360.4836714,0.1038424673,0.08471808729,0.05438650714,0.00909508443,0.05490196124,0.08496732265,0.02875817008,0.002614379162,0.120892652,0.0250996145,0.05899352769,0.01288559974,1,36420,870.658,1.225741404,0.6419704324,0.1073570559,0.1130092309,0.05918751264,0.009897959126,0.00003365572224,0.00001762686525,0.000002947750023,21.81148239,2.117140763,2.220432547,79.38739664,5.806744387,1.028491765,34.85787506,3.085414828,0.7110092038,32.36127139,1.433078476,0.1030681826
29,2,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,10805.56891,5273.730861,2621.809226,408.4889021,0.1574237895,0.07683174331,0.03819652136,0.005951178644,0.1333333403,0.07712418586,0.01960784383,0,0.1458998204,0.02168361363,0.04539360717,0.01038877912,2,62712,1564.776,2.048942048,0.4971450564,0.07745729027,0.1723046452,0.04180713781,0.006513727869,0.0000326722485,0.000007927431056,0.000001235127093,57.26364113,2.575021093,2.51612521,132.7035005,4.496771377,0.7420488995,53.14763887,2.179384758,0.4679066065,31.41562356,0.6445065899,0.043186262
29,3,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,2610.549089,761.4261641,528.5032832,35.35163523,0.2108852968,0.06150950514,0.04269353608,0.002855774718,0.2039215714,0.0601307191,0.01568627544,0,0.1558780368,0.01666868667,0.04978051611,0.005015509871,3,9376,906.104,3.428499324,0.6940965626,0.04642818555,0.2784288704,0.05636767099,0.003770438911,0.00036566759,0.00007402907024,0.000004951811598,13.83449103,0.5190717495,0.21775167,222.053065,6.278235126,0.4447868479,85.88182307,2.938417922,0.270845407,351.6034519,6.018623597,0.1731402657
32,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,921.1333557,195.3411809,70.98562306,40.58300789,0.2627305635,0.05571625239,0.02024689762,0.01157530174,0.2431372553,0.05490196124,0.01307189558,0.01045751665,0.09973815145,0.01110376239,0.01478533967,0.009105004718,1,2199,334.992,4.715510327,0.3633930272,0.2077544925,0.4188873832,0.03228086542,0.0184552105,0.002144388507,0.0001652537641,0.00009447680421,4.88150604,0.06971883188,0.2499747942,305.4087,3.286958892,1.990309652,129.2064723,1.68278504,1.325710114,2061.912026,13.43526537,3.303384763
35,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,3337.219703,4445.057636,3994.662856,249.8509888,0.05601899691,0.07461530619,0.0670549218,0.004194030664,0.03921568766,0.07450980693,0.0339869298,0,0.06145310107,0.02063849096,0.07884019654,0.007799034731,1,53884,1313.274,0.7507708508,0.8986751542,0.05620871747,0.061933407,0.07413448995,0.004636830762,0.00001393309425,0.00001667795921,0.000001043143001,17.68545025,3.92337513,1.538980296,48.6250551,8.12868731,0.5384853613,19.10345682,3.864593127,0.3330817299,13.39720601,1.355931643,0.0364735315
40,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,335.3568724,503.0209277,362.4313827,6.781699593,0.0453921051,0.06808621112,0.04905676539,0.0009179344333,0.02352941222,0.06405229121,0.03137255087,0,0.06054457836,0.02440950015,0.05381061424,0.002555182879,1,5593,458.966,0.6666857261,0.7205095509,0.01348194323,0.05996010593,0.06480089088,0.001212533451,0.0001192000225,0.0001288234491,0.000002410502992,1.777209118,0.3559635254,0.04177250649,43.17912734,6.517145617,0.1291584188,18.494789,3.378037371,0.08710103091,114.6154063,10.47345115,0.0842833214
48,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,1667.290244,932.5987173,184.2039281,44.70326953,0.1063797769,0.05950352309,0.01175294635,0.002852247146,0.07058823854,0.0601307191,0.007843137719,0,0.09970706942,0.01190876608,0.01589664674,0.005629590815,1,12164,1003.562,1.787789553,0.1975168148,0.04793408858,0.1370675965,0.01514336798,0.003675046821,0.0001469738205,0.00001623781772,0.000003940651807,8.835731924,0.1809166722,0.2753539273,115.7894788,1.786577072,0.4592135556,42.27871577,0.7894160444,0.2639930192,141.3209813,1.320147782,0.1377850282
51,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,2284.584375,995.7516608,1318.28631,21.28888966,0.1554033314,0.06773360049,0.08967324058,0.001448125275,0.08235294372,0.06797385961,0.05490196124,0,0.1708951179,0.02119279651,0.08972850534,0.003338783698,1,12788,506.73,2.294331473,1.323910732,0.02137971796,0.1786506392,0.1030877627,0.001664755213,0.0001794128459,0.000103527583,0.000001671857832,12.10705524,1.294760511,0.1311308868,148.596598,11.9750238,0.2048199224,55.10507071,5.37391246,0.1195858928,172.5123518,8.416876668,0.05845656756
51,2,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,1197.576503,438.2692921,103.2444478,15.43529466,0.2125246679,0.07777627188,0.01832199607,0.002739182727,0.2078431398,0.07712418586,0.0169934649,0,0.07530771078,0.0192514407,0.007612137391,0.004806712147,2,4649,287.164,2.732512921,0.2355730819,0.03521874552,0.2575987316,0.02220788295,0.003320132214,0.0005877635881,0.00005067177499,0.000007575552918,6.346504443,0.101401974,0.09507512648,176.9762254,2.13080323,0.3373992462,79.456734,1.157685605,0.2384981118,565.1572962,4.119656503,0.2648794727
54,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,5889.615851,3408.193559,1388.094159,331.380403,0.1125454482,0.06512762147,0.02652527488,0.006332391948,0.08627451211,0.06405229121,0.01307189558,0.002614379162,0.1129751592,0.01458460032,0.03214451738,0.01114788365,1,45256,1946.832,1.728075518,0.4072814925,0.0972305115,0.1301400002,0.03067204701,0.007322352904,0.00003818445108,0.000008999502663,0.000002148455708,31.21176231,1.363322588,2.041168272,111.9219895,3.683938389,0.931478416,40.1418878,1.598918157,0.5259933126,36.71581835,0.7316668831,0.07512082894
56,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,1593.152983,560.171256,361.360795,53.97908679,0.1711227694,0.06016877078,0.03881426369,0.005797968506,0.1529411823,0.0601307191,0.0339869298,0.002614379162,0.1281495856,0.01233207,0.02303439935,0.008072197908,1,7023,612.876,2.844046291,0.6450898562,0.09636175761,0.2268479258,0.05145390787,0.007686043968,0.0004049617387,0.00009185388811,0.00001372088247,8.442844741,0.3549120431,0.3324891825,184.1998893,5.834960166,0.9231556634,69.97159956,2.682265958,0.5521186674,389.3862872,7.467795781,0.4797511354
60,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,11618.03954,9485.053855,8575.700898,804.436628,0.08473146489,0.06917539787,0.06254340046,0.005866832667,0.03529411927,0.06797385961,0.02875817008,0,0.1114325926,0.02019721439,0.07136040961,0.009444951919,1,126620,2524.708,1.224878606,0.9041278024,0.08481097106,0.09175516932,0.06772785419,0.006353156121,0.000009673658234,0.000007140481776,0.0000006698070689,61.56929378,8.422661145,4.955001885,79.33151591,8.178007548,0.8124979265,28.30202632,3.530618474,0.4563721084,9.301594456,0.5805269736,0.02341982758
63,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,758.4549247,2255.492867,2286.102025,163.4692864,0.02729531524,0.08117079451,0.08227235847,0.005882941176,0.003921568859,0.08104575425,0.071895428,0,0.05823997383,0.02275761218,0.05571081336,0.009494221612,1,24391,768.958,0.33627015,1.01357094,0.07247608221,0.03109568795,0.09372727747,0.006702032981,0.00001378664876,0.00004155512032,0.000002971427256,4.019398791,2.245304836,1.006904204,21.77915479,9.167941494,0.694328408,9.591513864,4.885955141,0.4814333009,13.25639304,3.378465067,0.1038960579
65,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,603.537272,862.0862961,2015.018356,34.77385746,0.0397980397,0.05684710162,0.1328729545,0.002293033792,0.01568627544,0.05490196124,0.1137254909,0,0.05430552379,0.01392672745,0.08755272478,0.004161319516,1,12257,716.124,0.7000891613,2.337374303,0.04033686375,0.04924021147,0.164397353,0.002837061064,0.00005711749705,0.0001906970958,0.000003290924675,3.198419448,1.979058856,0.2141927944,45.34256226,21.14199413,0.3864313513,15.18822069,8.569950112,0.2037972175,54.92067024,15.50382893,0.1150672963
66,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,157.4274558,389.4980484,452.8470717,13.70980441,0.0227463453,0.05627771253,0.06543087295,0.001980899352,0.007843137719,0.05490196124,0.05228758231,0,0.03835518611,0.01151690786,0.0432083121,0.003774303637,1,4986,593.908,0.4041803457,1.162642723,0.03519864726,0.03157389808,0.09082372076,0.00274965993,0.00008106304566,0.0002331814527,0.00000705949604,0.8342799356,0.4447656793,0.08444680953,26.17748353,10.51632406,0.3372067028,9.739018533,4.734594212,0.1975188514,77.94523621,18.95784168,0.2468355259
67,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,72.20392408,1008.371269,1587.805271,34.11503391,0.004297852624,0.06002209935,0.09451221853,0.00203065678,0,0.0601307191,0.08627451211,0,0.01953153565,0.01353039726,0.04960344037,0.003798221069,1,13101,890.55,0.07160450351,1.574623673,0.03383181865,0.005511329217,0.1211972576,0.002604002283,0.000005465575415,0.0001201911055,0.000002582384448,0.3826415462,1.559469707,0.2101347097,4.637597377,14.24276993,0.3241123425,1.699978167,6.317951184,0.1870556916,5.255360976,9.771634591,0.0902931625
69,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,18.47843211,250.8679805,756.5987139,12.86274555,0.004429154389,0.0601313472,0.1813515613,0.003083112548,0,0.0601307191,0.1725490242,0,0.007805472942,0.01274566516,0.0715183943,0.004675603376,1,3031,318.61,0.07365799363,3.015923803,0.05127296646,0.006096480406,0.2496201629,0.004243729974,0.00002430154854,0.000995025999,0.00001691618821,0.09792564498,0.7430966478,0.07922927205,4.770595442,27.27960312,0.4912003531,1.880468972,13.0125717,0.3048437594,23.3668736,80.89642268,0.5914751122
69,2,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,100.1411795,184.5359528,501.7072035,11.57124224,0.03298457823,0.06078259313,0.1652527021,0.003811344612,0.02745098062,0.0601307191,0.1620915085,0,0.02932517996,0.01581589518,0.06871788447,0.005295841067,2,2171,259.018,0.5426648738,2.718750444,0.06270454115,0.04612675242,0.2310949809,0.005329913516,0.0002499607894,0.001252303291,0.00002888279187,0.5306938128,0.4927538657,0.07127413786,35.14668872,24.5916137,0.600716028,14.22786935,12.04686341,0.382868581,240.3469129,101.8132757,1.009887828
69,3,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,20.15686351,263.8196152,453.4143914,11.39085009,0.004898387244,0.06411169263,0.1101857573,0.00276812882,0,0.06405229121,0.1045751646,0,0.009250616863,0.01749514724,0.05911895071,0.004500415621,3,2890,281.782,0.0764039607,1.718653069,0.04317666101,0.006974693256,0.1568907929,0.00394147062,0.00002643735664,0.0005946896433,0.00001494002111,0.106820419,0.4453228747,0.07016299571,4.94844305,15.54554316,0.4136369046,2.151355107,8.178636963,0.2831312851,25.42053523,48.34875149,0.5223783606
75,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,501.3490343,852.0183235,1525.85102,32.4313737,0.03667244783,0.0623230432,0.1116122464,0.002372275159,0.007843137719,0.06143790856,0.09673202783,0,0.05010967532,0.01632277629,0.07136239764,0.004289286347,1,10957,705.328,0.5884251787,1.790866438,0.03806417398,0.04575604949,0.1392581017,0.002959877129,0.00005370312847,0.0001634449611,0.000003473959476,2.656877339,1.498621076,0.1997640488,38.11043903,16.19872678,0.364658747,14.11352544,7.259453772,0.2126195768,51.63762353,13.28820822,0.1214671146
77,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,3282.788326,4544.858944,4008.755664,175.0823591,0.05676029335,0.07858183388,0.06931246393,0.003027221092,0.01960784383,0.07843137532,0.05490196124,0,0.08092434106,0.02141073944,0.05543875103,0.005300755114,1,51769,1590.49,0.7223080774,0.8820418219,0.03852316678,0.06341224142,0.07743544716,0.003381992294,0.00001395252134,0.00001703803091,0.0000007441358105,17.39699355,3.937216441,1.078436,46.78161123,7.978235663,0.3690559457,19.55960562,4.036670341,0.2429417638,13.41588591,1.385205765,0.02601873463
80,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,212.247066,2028.279795,4159.456322,86.11242126,0.006934592283,0.06626849397,0.1358988572,0.002813487805,0,0.06666667014,0.1254902035,0,0.01820684084,0.01720505449,0.07004502819,0.005898873171,1,26240,1046.428,0.1046438793,2.050731034,0.04245588871,0.008088683918,0.1585158659,0.003281723371,0.000003987952717,0.00007815285954,0.000001617983564,1.124794069,4.085227734,0.530417431,6.777453321,18.54925137,0.406731831,2.494967279,8.263351192,0.235739054,3.83456992,6.353891019,0.05657285188
105,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,21286.41234,13893.72328,489.8183198,1072.434022,0.1943733834,0.1268682556,0.00447269566,0.009792755402,0.1882352978,0.1320261508,0.002614379162,0.007843137719,0.1277845256,0.04391082128,0.004166659573,0.01022036587,1,101138,1908.488,1.532088406,0.03525464774,0.0771883822,0.2104689863,0.004843069072,0.01060367045,0.00001514849419,0.0000003485796411,0.0000007631986217,112.8064137,0.4810771481,6.605756647,99.22852367,0.318884979,0.7394727321,64.91948993,0.2524667191,0.7617032149,14.5658598,0.02833980822,0.02668526649
106,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,12591.24348,13033.91669,451.1921754,946.6536263,0.1074035765,0.1111795884,0.003848678916,0.008074975701,0.1058823541,0.1124183014,0.002614379162,0.005228758324,0.06865888296,0.03415110391,0.002721830592,0.009603319008,1,109047,1897.106,0.9660368237,0.03461677607,0.07263001971,0.1154662071,0.004137593656,0.008681152405,0.000008858903259,0.0000003174482202,0.0000006660432631,66.72674563,0.4431403159,5.831000652,62.5671518,0.3131153087,0.6958031453,35.61573321,0.2156906457,0.6236012072,8.518176211,0.02580879839,0.02328822598
106,2,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,3565.635391,5751.784486,401.3712571,151.8039269,0.07303935826,0.1178209776,0.008221788214,0.003109589227,0.04705882445,0.1228758171,0.007843137719,0,0.0740992291,0.03849780886,0.006939334836,0.005378875728,2,44400,999.518,0.6199181142,0.06978204035,0.02639249215,0.08030710341,0.009039893177,0.003419007362,0.00001396211969,0.000001571667575,0.0000005944254988,18.89592923,0.3942084888,0.9350503416,40.15013693,0.6311917974,0.2528428207,24.77085238,0.4712450178,0.2456007012,13.42511509,0.1277778517,0.02078410835
107,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,2583.211837,5233.08251,727.7111347,209.1555626,0.06262331726,0.1268626063,0.01764148205,0.005070437881,0.04705882445,0.1346405298,0.01307189558,0,0.05926278371,0.0442659373,0.01420700143,0.008043277301,1,37529,810.302,0.4936310162,0.1390597479,0.03996794666,0.06883241858,0.01939063483,0.00557317175,0.00001315332186,0.00000370539444,0.00000106498832,13.68961846,0.7147245889,1.288313051,31.97092074,1.257821809,0.3828970872,21.23146779,1.010823898,0.4003427735,12.64742487,0.3012515805,0.03723735384
115,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,25487.8595,17448.67102,833.5059135,879.4588534,0.2261627151,0.1548281766,0.007395990253,0.007803746802,0.2313725501,0.1620915085,0.005228758324,0.005228758324,0.156682527,0.05575000632,0.006988117292,0.008420825123,1,104746,1786.788,1.460733569,0.04776901992,0.05040262679,0.2433301463,0.007957400889,0.008396109192,0.00001394548307,0.0000004560462444,0.0000004811890362,135.0717997,0.8186313813,5.417108228,94.60709646,0.4320798502,0.4828624085,75.0555664,0.4148152473,0.6031254358,13.40911833,0.03707693044,0.01682479148
119,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,9534.627714,10556.41206,1019.34121,682.8000227,0.1183191169,0.1309988591,0.01264942433,0.008473146315,0.1058823541,0.1359477192,0.007843137719,0.005228758324,0.08046874571,0.04619626397,0.01634696072,0.0102906183,1,74270,1442.146,0.9032072314,0.09656133202,0.06468106953,0.1283779146,0.01372480423,0.009193483542,0.00001216113143,0.000001300139114,0.0000008708909321,50.52834369,1.001150309,4.205769953,58.49787768,0.8734155723,0.6196513755,39.5983697,0.7154670401,0.6604039611,11.69339561,0.105702367,0.03045073189
128,1,DAY4,nan,BELMO,BF5,+,WT/Tg,UV,1,Z2,5518.266823,8938.695644,519.6928313,1493.670633,0.06184456474,0.1001781464,0.005824324554,0.01673993178,0.05882352963,0.1019607857,0.003921568859,0.01045751665,0.04516433273,0.02918546721,0.005218282545,0.02223842991,1,83112,1386.35,0.6173458682,0.05813967183,0.1671016324,0.06639554845,0.006252921736,0.01797178065,0.000007427878865,0.0000006995340243,0.000002010559635,29.24381433,0.5104185267,9.20040255,39.98354069,0.5258843647,1.600851023,20.47981137,0.3259616189,1.290983453,7.142191216,0.0568726849,0.07029928793
