ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,CASP_Intensity_IntegratedIntensity_CASPGray,DNA_Intensity_IntegratedIntensity_,EDU_Intensity_IntegratedIntensity_EdU,TUNEL_Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
2586,1,12HR,FEMALE,WT,CX24,IR,2,6885.466864,22787.22409,1510.464095,1512.784361,0.09913565422,0.3280861578,0.02174737737,0.02178078411,0.09803921729,0.3895424902,0.01437908504,0.0209150333,0.05921675911,0.1615897159,0.02201300944,0.007235905016,1,63755,1296.064,0.3021634771,0.06628556814,0.06638739122,0.1079988529,0.02369169626,0.02372808973,0.000004739447527,0.000001039692073,0.000001041289173
2588,1,12HR,FEMALE,WT,CX24,IR,2,1040.572579,2443.823593,144.2117691,292.6170038,0.06479684782,0.1521778189,0.008980121374,0.01822137143,0.05098039284,0.1424836665,0.006535947789,0.01568627544,0.04719702199,0.08569478025,0.01023490511,0.006169452797,1,13573,552.456,0.4257969282,0.05901071154,0.1197373675,0.076664892,0.01062490011,0.02155875663,0.00003137087808,0.00000434765428,0.000008821731933
2588,2,12HR,FEMALE,WT,CX24,IR,2,6861.462932,15597.63441,2241.849736,917.0379389,0.13464145,0.3060700223,0.0439914785,0.01799489686,0.09019608051,0.3333333433,0.03660130873,0.01830065437,0.1102790536,0.1597341058,0.03618387613,0.004713704029,2,46598,978.97,0.4399040747,0.1437301117,0.05879339872,0.1472480135,0.04811042826,0.01967977035,0.00000944040677,0.000003084469542,0.000001261715068
2591,1,12HR,FEMALE,WT,CX24,IR,2,7239.776675,21265.59665,2301.792221,1496.977822,0.09927974267,0.2916171393,0.03156469456,0.02052819853,0.09803921729,0.3084967434,0.02614379115,0.0209150333,0.06342786765,0.1248308659,0.02429650004,0.005603169063,1,67530,1226.09,0.3404454995,0.10824019,0.0703943485,0.1072083026,0.0340854764,0.02216759695,0.00000504139641,0.000001602845994,0.000001042415941
2595,1,12HR,FEMALE,WT,CX24,IR,2,5384.694275,13393.34674,1572.056252,882.355583,0.125377067,0.3118503012,0.03660371268,0.02054474208,0.07058823854,0.3529411852,0.03529411927,0.0209150333,0.1083859309,0.1578081303,0.02467678506,0.00600621995,1,38897,916.722,0.4020424754,0.1173759093,0.06588014187,0.1384346935,0.04041587403,0.02268441224,0.00001033607927,0.000003017608282,0.000001693707532
2597,1,12HR,FEMALE,WT,CX24,IR,2,918.3176725,1937.214432,456.3098163,250.593472,0.07291128801,0.1538082122,0.03622944155,0.01989626614,0.07450980693,0.1516339928,0.02875817008,0.01830065437,0.0422729869,0.08580688815,0.02660872443,0.005210223281,1,10455,473.692,0.4740402803,0.2355494615,0.1293576322,0.08783526279,0.04364512829,0.02396876824,0.00004534101198,0.00002252983849,0.00001237280078
2598,1,12HR,FEMALE,WT,CX24,IR,2,4382.164829,18963.15865,896.4549281,1668.698092,0.06559439623,0.2838498758,0.01341857782,0.02497789292,0.05882352963,0.3189542592,0.009150327183,0.01830065437,0.03879334518,0.1307180409,0.01218153361,0.02421980408,1,61346,1219.784,0.2310883386,0.04727350251,0.08799684287,0.07143358701,0.01461309504,0.02720141643,0.000003766966691,0.0000007706044812,0.000001434434892
2598,2,12HR,FEMALE,WT,CX24,IR,2,4829.051112,7145.19366,1327.213109,653.1085177,0.1479851407,0.2189627868,0.04067213499,0.02001435761,0.1294117719,0.2235294133,0.03137255087,0.01830065437,0.09913595241,0.1202051235,0.03216417871,0.005367386445,2,28905,825.722,0.6758460781,0.1857490744,0.09140529266,0.16706629,0.04591638502,0.02259500148,0.00002338163218,0.000006426191815,0.00000316226579
2599,1,12HR,FEMALE,WT,CX24,IR,2,1766.290244,1869.980443,87.12157143,308.2091608,0.1052490909,0.1114277465,0.005191370006,0.01836546066,0.0941176489,0.1045751646,0.002614379162,0.01830065437,0.06055007291,0.05274250735,0.00660239714,0.005044880557,1,13968,628.36,0.9445501159,0.04658956289,0.1648194568,0.1264526234,0.006237225905,0.0220653752,0.00006762243098,0.000003335449806,0.00001179978929
2600,1,12HR,FEMALE,WT,CX24,IR,2,7532.231583,18720.34558,2124.647117,1311.16867,0.1106655831,0.2750443792,0.03121588995,0.01926404464,0.1058823541,0.2993464172,0.02614379115,0.01830065437,0.06583533551,0.1373840424,0.02377750674,0.005053396907,1,62262,1296.72,0.4023553706,0.1134940115,0.07003976849,0.1209763834,0.03412429921,0.02105889098,0.000006462294346,0.000001822845581,0.000001124919991
2603,1,12HR,FEMALE,WT,CX24,IR,2,11097.81205,19635.57696,1707.77521,1284.052328,0.1670351002,0.2955384852,0.02570402182,0.01932649501,0.1176470593,0.3294117749,0.0209150333,0.01830065437,0.1308452281,0.1549199756,0.02302029458,0.005005715203,1,60596,1356.452,0.5651889973,0.08697351819,0.0653941736,0.1831443008,0.02818296934,0.02119038102,0.000009327166766,0.00000143530131,0.000001079183009
2610,1,12HR,FEMALE,WT,CX24,NOIR,2,922.7176757,2830.562164,5316.802763,418.9882506,0.03269150313,0.1002856391,0.1883721085,0.01484457929,0.02745098062,0.1006535962,0.1790849715,0.01568627544,0.02372960844,0.03286124603,0.07204360878,0.003305252504,1,24991,732.99,0.3259838937,1.878355766,0.1480229814,0.03692199895,0.2127487001,0.01676556563,0.00001304405161,0.00007516128871,0.000005923051554
2614,1,12HR,FEMALE,WT,CX24,NOIR,2,661.1804139,1731.665405,3776.150437,426.9673349,0.03246172496,0.08501892207,0.1853962312,0.02096265391,0.03137255087,0.08366013318,0.1856209189,0.01830065437,0.01199918298,0.02562179545,0.08780356149,0.007170456105,1,17134,791.2,0.3818176491,2.180646692,0.2465645694,0.03858879502,0.2203893099,0.02491930284,0.00002228420971,0.0001272701466,0.00001439036824
2622,1,12HR,FEMALE,WT,CX24,NOIR,2,45.55294289,226.5451043,430.3817109,39.68104703,0.01476594583,0.0734343936,0.1395078479,0.01286257602,0.01568627544,0.071895428,0.1307189614,0.01307189558,0.00581023325,0.02310695673,0.06671755486,0.002844200704,1,2168,231.604,0.2010767041,1.899761693,0.1751573805,0.02101150502,0.1985155493,0.01830306598,0.00009274755722,0.0008762738438,0.00008079214969
2622,2,12HR,FEMALE,WT,CX24,NOIR,2,56.22353142,234.6640584,709.5268156,43.53202759,0.01704776574,0.07115344402,0.2151385129,0.01319952322,0.01568627544,0.07058823854,0.2222222239,0.01307189558,0.005452440107,0.02082587816,0.06345795967,0.002876019091,2,2201,281.54,0.2395915754,3.023585378,0.1855078613,0.02554453949,0.3223656591,0.01977829513,0.0001088557816,0.001373732566,0.00008428344447
2623,1,12HR,FEMALE,WT,CX24,NOIR,2,596.6823733,3614.350417,3378.658912,449.0902118,0.01944604267,0.1177926743,0.1101114233,0.01463597353,0.01960784383,0.1150326803,0.09673202783,0.01307189558,0.008364799241,0.04488377612,0.06137998342,0.003543620402,1,27507,747.258,0.1650870293,0.9347900788,0.1242519844,0.02169201924,0.1228290585,0.01632639735,0.000006001637013,0.0000339837161,0.000004517104171
2631,1,12HR,FEMALE,WT,CX24,NOIR,2,824.1804192,2397.915099,3990.339971,599.7960995,0.02669756144,0.07767532957,0.1292585265,0.01942911145,0.02745098062,0.07450980693,0.1228758171,0.01830065437,0.008410796124,0.02040709072,0.05266394031,0.00612137769,1,26833,1003.282,0.3437070893,1.664087261,0.2501323336,0.03071517979,0.1487101692,0.02235292735,0.00001280911897,0.00006201644473,0.000009321817671
2634,1,12HR,FEMALE,WT,CX24,NOIR,2,631.3608037,1382.607881,5158.516481,401.9163552,0.02714362871,0.05944143941,0.221776289,0.017279293,0.02352941222,0.05751634017,0.2196078449,0.01830065437,0.01184307115,0.0164188581,0.05498659298,0.003348590688,1,19540,918.728,0.4566448756,3.731004685,0.2906943905,0.03231119773,0.2639977728,0.02056890252,0.00002336974798,0.0001909418979,0.00001487688795
2635,1,12HR,FEMALE,WT,CX24,NOIR,2,972.4588562,2810.462823,8802.849934,655.7595011,0.02604056492,0.07525875168,0.2357232737,0.0175599695,0.02745098062,0.071895428,0.236601308,0.01830065437,0.008481575891,0.02004914733,0.0689006272,0.003882603732,1,32808,1109.154,0.3460137769,3.132170923,0.2333279401,0.02964090637,0.2683141287,0.01998779264,0.00001054662817,0.00009546973065,0.000007111922095
2636,1,12HR,FEMALE,WT,CX24,NOIR,2,66.79215914,253.0065435,526.0457637,47.96340026,0.01805681512,0.06839863301,0.1422129667,0.01296658563,0.01960784383,0.06797385961,0.1307189614,0.01307189558,0.005275606173,0.01551219817,0.05533640749,0.002879415667,1,2405,311.54,0.2639938012,2.079178492,0.1895737541,0.02777220754,0.2187300473,0.01994320177,0.0001097687323,0.0008645232817,0.00007882484577
2637,1,12HR,FEMALE,WT,CX24,NOIR,2,1093.066704,5090.072038,5069.324324,784.9255172,0.02725172536,0.1269028182,0.1263855478,0.01956932229,0.02745098062,0.1294117719,0.1241830066,0.01830065437,0.01118039774,0.04620866632,0.06345966469,0.008594907239,1,36138,880.83,0.2147448398,0.995923886,0.1542071529,0.0302470171,0.1402768367,0.02172022572,0.000005942355408,0.0000275589099,0.000004267174523
2647,1,12HR,FEMALE,WT,CX24,NOIR,2,313.0823621,433.9176607,1568.268023,126.2274548,0.05144304339,0.07129767675,0.2576845256,0.02074062681,0.04705882445,0.071895428,0.2614379227,0.0209150333,0.02208643972,0.01306869937,0.05081309497,0.004118442201,1,4623,327.234,0.7215248202,3.614206484,0.2909018604,0.06772276921,0.3392316727,0.02730422989,0.0001560728575,0.0007817881211,0.00006292491033
2651,1,12HR,FEMALE,WT,CX24,NOIR,2,150.6509852,573.7529562,1031.30068,113.2444486,0.02010824683,0.07658208171,0.1376535878,0.01511538289,0.01960784383,0.07712418586,0.1241830066,0.01568627544,0.007398991853,0.0286876605,0.07521634931,0.003254336685,1,5528,477.45,0.2625711704,1.79746469,0.1973749284,0.02725234899,0.1865594572,0.02048560938,0.00004749840276,0.0003251564201,0.00003570458184
2651,2,12HR,FEMALE,WT,CX24,NOIR,2,434.8039362,1408.43533,2907.435373,261.4248464,0.02697629583,0.0873827603,0.180384376,0.01621943457,0.02745098062,0.08496732265,0.1830065399,0.01568627544,0.01035012233,0.02878874379,0.07934099087,0.00354748517,2,13316,658.908,0.3087141644,2.064301647,0.185613667,0.03265274378,0.2183414969,0.01963238558,0.00002318370114,0.000155024155,0.00001393914591
2669,1,12HR,FEMALE,WT,CX24,NOIR,2,869.5804199,1748.702009,2759.477202,466.9202772,0.03580140887,0.07199563624,0.1136101611,0.01922352823,0.03529411927,0.07058823854,0.1124183014,0.01830065437,0.01163745249,0.01772617593,0.0410996072,0.003998144526,1,20922,798.372,0.4972719284,1.578014544,0.2670096305,0.04156296816,0.1318935667,0.02231719134,0.00002376789639,0.00007542369485,0.00001276214657
2670,1,12HR,FEMALE,WT,CX24,NOIR,2,91.04706167,297.52942,520.4588368,73.2261465,0.02219036355,0.0725150914,0.1268483638,0.01784697697,0.02352941222,0.071895428,0.1241830066,0.01830065437,0.005764850805,0.01681093459,0.05137827023,0.003500199279,1,2720,340.75,0.3060102818,1.749268482,0.2461139692,0.03347318444,0.1913451606,0.02692137739,0.0001125037801,0.0006431134124,0.00009048307689
2673,1,12HR,FEMALE,WT,CX24,NOIR,2,97.89019918,333.4993552,643.930736,76.17778064,0.02215712974,0.07548649958,0.1457516378,0.01724259408,0.02352941222,0.07450980693,0.1398692876,0.01830065437,0.006133376859,0.01898367162,0.05056676383,0.00347965538,1,3006,345.68,0.2935244032,1.930830528,0.228419574,0.03256493652,0.2142151484,0.02534190973,0.00009764617537,0.0006423255249,0.00007598788224
2675,1,12HR,FEMALE,WT,CX24,NOIR,2,75.38823774,285.759485,415.6575272,70.56209396,0.01972997585,0.07478657028,0.1087823939,0.01846691807,0.01960784383,0.07450980693,0.1071895435,0.01830065437,0.005335586372,0.01861585081,0.04574940421,0.00378326706,1,2611,255.986,0.2638170968,1.454571235,0.2469282654,0.0288733197,0.1591947634,0.02702493066,0.0001010406346,0.0005570935409,0.00009457229621
2681,1,12HR,FEMALE,WT,CX24,NOIR,2,2104.392226,7628.035479,12006.16375,1199.579128,0.03160982105,0.1145797981,0.1803431332,0.01801873295,0.03137255087,0.1111111119,0.1725490242,0.01830065437,0.0122838737,0.04398920938,0.07973338446,0.004425531363,1,60621,1311.446,0.2758760407,1.573952269,0.1572592486,0.03471391476,0.1980528818,0.01978817782,0.000004550832891,0.00002596381235,0.000002594138147
2683,1,12HR,FEMALE,WT,CX24,NOIR,2,1163.070626,3248.868058,6518.112602,627.7072127,0.03173366691,0.08864336738,0.1778426947,0.01712660535,0.03137255087,0.08758170158,0.1686274558,0.01568627544,0.0132867817,0.03086709267,0.07386573563,0.00372717329,1,32404,981.352,0.3579925701,2.006271872,0.1932079732,0.03589281033,0.2011514814,0.01937128789,0.00001104778947,0.00006191432763,0.000005962472942
2697,1,12HR,FEMALE,WT,CX24,NOIR,2,1441.223575,4645.083791,7246.283859,886.1385953,0.02529039211,0.08151128837,0.1271567877,0.0155498376,0.02352941222,0.07843137532,0.1281045824,0.01568627544,0.01211579038,0.02410943066,0.04500509913,0.003370000597,1,51915,1176.122,0.310268585,1.559989913,0.1907691304,0.02776121689,0.1395797719,0.01706902813,0.000005976472792,0.00003004892446,0.000003674643752
2699,1,12HR,FEMALE,WT,CX24,NOIR,2,277.2588323,596.8405409,1017.468,160.1124238,0.03266864997,0.07032408871,0.119885472,0.01886560903,0.03137255087,0.07058823854,0.1098039225,0.01830065437,0.01043808579,0.01342602137,0.04468069795,0.003873208318,1,6287,582.978,0.4645442347,1.70475685,0.2682666689,0.04410033916,0.1618368062,0.02546722185,0.00007388965082,0.0002711558534,0.00004267006027
2700,1,12HR,FEMALE,WT,CX24,NOIR,2,95.53333654,230.8000069,760.8549232,63.52157084,0.0279746227,0.06758418944,0.2227979277,0.01860075281,0.02745098062,0.06797385961,0.2287581712,0.01830065437,0.007019322533,0.01506511141,0.06067292865,0.003800595526,1,2184,275.298,0.4139225895,3.296598355,0.2752234356,0.04374237021,0.3483767963,0.02908496833,0.0001895249952,0.001509431481,0.0001260180566
2701,1,12HR,FEMALE,WT,CX24,NOIR,2,438.3882494,875.1111362,2207.809204,216.7189621,0.03682387647,0.07350786528,0.1854522641,0.01820402874,0.03137255087,0.071895428,0.1921568662,0.01830065437,0.01858162057,0.01874308068,0.06812932004,0.003595557512,1,9646,531.214,0.5009515149,2.52289008,0.2476473594,0.04544767255,0.2288833925,0.02246723638,0.00005193360096,0.0002615478001,0.0000256735807
2701,2,12HR,FEMALE,WT,CX24,NOIR,2,420.8706024,1244.521601,3406.202708,294.6117752,0.02585676737,0.07645890529,0.2092647729,0.01809988175,0.02745098062,0.071895428,0.2156862766,0.01830065437,0.009314363566,0.02904828016,0.07783369138,0.003754990373,2,13819,539.316,0.3381786237,2.736957482,0.2367269277,0.03045593765,0.2464869172,0.02131932667,0.00002447200403,0.0001980575644,0.00001713053967
2702,1,12HR,FEMALE,WT,CX24,NOIR,2,662.1019828,2362.722935,4129.698151,508.9255085,0.02321861351,0.08285604345,0.1448203868,0.01784701601,0.02352941222,0.08366013318,0.1307189614,0.01830065437,0.009007379732,0.02616210854,0.0729951045,0.004218340243,1,24612,870.34,0.280228364,1.747855446,0.2153978788,0.02690159202,0.1677920588,0.020677942,0.00001138584284,0.00007101639227,0.000008751742193
2705,1,12HR,FEMALE,WT,CX24,NOIR,2,1170.651017,3281.088974,5969.478592,744.0130975,0.0295335541,0.08277635033,0.1505998938,0.01877019773,0.02745098062,0.08366013318,0.1424836665,0.01830065437,0.01561613763,0.02308148592,0.05973352003,0.004403021022,1,34797,1145.498,0.356787343,1.81935895,0.2267579768,0.03364229725,0.1715515301,0.02138152994,0.00001025339377,0.00005228493693,0.000006516595591
2710,1,12HR,FEMALE,WT,CX24,NOIR,2,196.003928,666.2065546,1742.652327,154.1542541,0.02186811648,0.07432852333,0.1944273487,0.01719895728,0.02352941222,0.071895428,0.2078431398,0.01568627544,0.007854556901,0.02628352432,0.07173885537,0.003532252795,1,6967,456.138,0.2942089457,2.615783821,0.23139108,0.02813318904,0.2501295144,0.02212634622,0.00004222892862,0.0003754533976,0.0000332124415
2711,1,12HR,FEMALE,WT,CX24,NOIR,2,583.0745275,1182.708526,2481.738636,284.9594869,0.03974063028,0.08060990499,0.1691479441,0.01942199339,0.03529411927,0.08104575425,0.1477124244,0.01830065437,0.02473923724,0.02640476616,0.1111537083,0.006542567935,1,12354,533.246,0.492999344,2.098351861,0.2409380508,0.0471972258,0.2008854328,0.02306617184,0.00003990605019,0.0001698520205,0.0000195028372
2712,1,12HR,FEMALE,WT,CX24,NOIR,2,2253.070654,4766.839342,5381.40407,1312.19089,0.0423557291,0.08961234994,0.1011656215,0.0246680244,0.03529411927,0.08758170158,0.08888889104,0.0209150333,0.02316031754,0.02870851103,0.05969017368,0.01092412106,1,46624,1607.744,0.4726550428,1.128924993,0.2752748301,0.04832426762,0.1154213296,0.02814410797,0.000010137591,0.0000242133878,0.000005904144434
2712,2,12HR,FEMALE,WT,CX24,NOIR,2,2117.800063,5447.951776,6065.534803,1109.01703,0.04095532901,0.1053558649,0.1172990679,0.02144685805,0.03921568766,0.1058823541,0.09934640676,0.0209150333,0.01918791603,0.03582153596,0.06680492981,0.007161546013,2,45881,1352.242,0.3887332616,1.11336059,0.2035658676,0.04615854195,0.1322014516,0.02417159674,0.000008472641433,0.00002426626686,0.000004436822815
2712,3,12HR,FEMALE,WT,CX24,NOIR,2,1075.031405,1992.069334,3164.470674,455.0536099,0.04555603884,0.08441687151,0.1340991048,0.01928356682,0.04313725606,0.08104575425,0.126797393,0.01830065437,0.02170894504,0.02725740397,0.06410250402,0.004597380163,3,19773,969.588,0.5396556166,1.588534405,0.2284326163,0.05436865446,0.1600399876,0.02301388812,0.00002729255129,0.00008033856295,0.00001155275458
2712,4,12HR,FEMALE,WT,CX24,NOIR,2,165.6705928,264.2483733,280.1921643,69.28627699,0.04354023465,0.06944766709,0.07363788812,0.01820927122,0.04313725606,0.06797385961,0.0601307191,0.01830065437,0.01488033205,0.0185977305,0.0465227373,0.003925940922,4,2472,305.68,0.6269502846,1.060336383,0.2622013378,0.06701884823,0.1133463448,0.0280284292,0.0002536206653,0.0004289386662,0.0001060685024
2713,1,12HR,FEMALE,WT,CX24,NOIR,2,930.4157124,839.383031,2550.80399,309.7124268,0.08054849904,0.07266756393,0.2208297109,0.02681260729,0.07843137532,0.071895428,0.2196078449,0.02614379115,0.02787232635,0.01554429052,0.07280331331,0.006132157568,1,8988,702.124,1.108451896,3.038903452,0.3689762783,0.103517547,0.283801067,0.03445843645,0.0001233257561,0.0003381067481,0.00004105210039
2714,1,12HR,FEMALE,WT,CX24,NOIR,2,290.7137348,632.2078607,1422.555593,160.2666727,0.03092370331,0.06724900124,0.1513196036,0.01704783243,0.02745098062,0.06666667014,0.1398692876,0.01568627544,0.01171159836,0.01696246771,0.06298411013,0.003519185956,1,7124,535.768,0.4598388487,2.250139047,0.2535031319,0.04080765508,0.1996849513,0.02249672554,0.00006454784513,0.0003158533194,0.00003558438124
2718,1,12HR,FEMALE,WT,CX24,NOIR,2,387.2666779,715.0326996,1108.673232,168.7790914,0.03993675136,0.07373751672,0.1143315697,0.01740528941,0.03921568766,0.071895428,0.1045751646,0.01830065437,0.01652644119,0.0177457293,0.04775057613,0.003394927016,1,7520,532.66,0.5416069477,1.550521021,0.2360438781,0.05149822845,0.147429951,0.02244402811,0.00007202220049,0.000206186306,0.00003138881358
2720,1,12HR,FEMALE,WT,CX24,NOIR,2,350.5058936,1030.505912,2426.328172,259.1268072,0.02323385216,0.06830875723,0.1608331017,0.01717664107,0.01960784383,0.06797385961,0.1477124244,0.01568627544,0.01186648195,0.01745577726,0.07745661763,0.004039708288,1,12462,618.252,0.3401299204,2.354501944,0.2514559153,0.02812597445,0.1946981361,0.02079335638,0.00002729336546,0.0001889345164,0.00002017781378
2728,1,12HR,FEMALE,WT,CX24,NOIR,2,1575.627504,4551.58182,9556.530986,966.4889222,0.03065005746,0.08854011749,0.1858994103,0.01880072601,0.03137255087,0.08496732265,0.180392161,0.01830065437,0.01062043919,0.02532642172,0.07416655833,0.004481355686,1,46157,1219.542,0.3461714117,2.099606547,0.2123413267,0.03413626328,0.2070440234,0.02093916247,0.000007499868096,0.0000454883668,0.000004600414383
2731,1,12HR,FEMALE,WT,CX24,NOIR,2,1336.81965,4459.353063,8885.558409,945.2366371,0.02400250741,0.08006738599,0.159539607,0.0169716606,0.02352941222,0.07712418586,0.1542483717,0.01568627544,0.00875744727,0.02379160077,0.0661528085,0.003453307315,1,49720,1414.006,0.2997788314,1.992566698,0.2119672122,0.02688695998,0.1787119551,0.01901119544,0.000006029340938,0.00004007575821,0.000004263218267
2732,1,12HR,FEMALE,WT,CX24,NOIR,2,179.772555,623.716357,1304.598729,144.2065413,0.01922289938,0.06669336581,0.1394994364,0.01541986113,0.01960784383,0.06666667014,0.108496733,0.01568627544,0.006277754728,0.01848308707,0.08533671414,0.003415960549,1,7220,510.456,0.288228059,2.091653866,0.2312053222,0.02489924584,0.1806923448,0.01997320517,0.0000399207838,0.0002897027515,0.00003202289781
2733,1,12HR,FEMALE,WT,CX24,NOIR,2,278.1921657,939.9150558,2799.142566,206.4862823,0.02115529777,0.0714764301,0.2128625525,0.01570237888,0.01960784383,0.07058823854,0.2091503292,0.01568627544,0.006997206045,0.02353556337,0.08045117017,0.003298971004,1,11101,437.998,0.2959758587,2.978080358,0.21968611,0.0250600996,0.2521522895,0.01860069204,0.00002666208978,0.0002682713592,0.00001978975858
2736,1,12HR,FEMALE,WT,CX24,NOIR,2,140.5647103,445.6862876,1305.802651,110.240527,0.02252639588,0.07142408456,0.2092632453,0.01766675112,0.02352941222,0.07058823854,0.1947712451,0.01830065437,0.006347806164,0.01457740224,0.0635564089,0.003555346397,1,4444,452.724,0.3153893538,2.929869478,0.2473500532,0.03163022284,0.29383498,0.02480659923,0.00007096970159,0.0006592865612,0.00005565932791
2741,1,12HR,FEMALE,WT,CX24,NOIR,2,439.3451128,1333.492847,2663.76609,254.4339966,0.02856414491,0.08669740898,0.1731854945,0.01654209717,0.02745098062,0.08366013318,0.1555555612,0.01568627544,0.01111900189,0.03153463093,0.09353331846,0.003447432938,1,12241,758.608,0.3294694183,1.997585585,0.1908026706,0.03589127627,0.2176101699,0.02078539307,0.00002691523718,0.0001631881043,0.00001558718002
2741,2,12HR,FEMALE,WT,CX24,NOIR,2,3244.56088,8530.065602,15043.35728,1501.892859,0.04318998016,0.1135479893,0.2002496876,0.01999245051,0.03921568766,0.1124183014,0.2013071924,0.01830065437,0.02151709372,0.04264930668,0.07654444328,0.005365589689,2,67062,1901.45,0.380367635,1.763568768,0.1760704934,0.04838151083,0.2243201408,0.02239558706,0.000005671880276,0.00002629758683,0.000002625488256
2743,1,12HR,FEMALE,WT,CX24,NOIR,2,422.7255037,1224.145129,2846.924258,255.6183102,0.02615875642,0.07575155502,0.1761710555,0.01581796474,0.02352941222,0.07450980693,0.1777777821,0.01568627544,0.01168737641,0.02264366829,0.07544987292,0.003425504905,1,13662,563.182,0.3453230288,2.325642761,0.2088137298,0.03094169987,0.2083826861,0.01871016764,0.00002527616958,0.0001702271088,0.00001528427242
2743,2,12HR,FEMALE,WT,CX24,NOIR,2,320.9882457,1141.257548,2554.915096,234.0575252,0.02160373171,0.0768109805,0.1719555187,0.01575296306,0.01960784383,0.07450980693,0.1673202664,0.01568627544,0.007225295455,0.02278289029,0.07447530963,0.003280738209,2,12084,623.806,0.281258377,2.238684073,0.2050873841,0.02656307893,0.2114295843,0.0193692093,0.00002327527118,0.0001852601848,0.00001697181266
2743,3,12HR,FEMALE,WT,CX24,NOIR,2,67.8117669,227.4536002,578.3398834,49.78562279,0.02167202522,0.07269210616,0.1848321775,0.01591103317,0.01960784383,0.07058823854,0.2013071924,0.01568627544,0.007327391261,0.02316761598,0.07193371397,0.003424261764,3,2001,260.814,0.2981345068,2.542671925,0.2188825446,0.03388893898,0.289025429,0.02488037121,0.000148992757,0.001270700612,0.000109386579
2743,4,12HR,FEMALE,WT,CX24,NOIR,2,1495.019653,2336.203984,4881.45112,563.1738751,0.0513717151,0.08027640655,0.1677359329,0.01935172411,0.03921568766,0.07843137532,0.1529411823,0.01830065437,0.03531904077,0.02146265847,0.08341733942,0.004948371044,4,25423,899.448,0.6399354095,2.089479837,0.2410636567,0.05880579211,0.1920092483,0.02215214078,0.00002517151436,0.00008218856301,0.000009482108985
2748,1,12HR,FEMALE,WT,CX24,NOIR,2,317.5686375,930.7006799,2579.632754,206.5385699,0.02380752961,0.06977289751,0.1933902657,0.01548381212,0.02352941222,0.06797385961,0.1895424873,0.01568627544,0.01145366156,0.02056093652,0.07737857128,0.003215083198,1,11124,495.106,0.3412145756,2.7717104,0.2219172871,0.02854806162,0.2318979462,0.01856693365,0.00003067373027,0.0002491649047,0.00001994941451
2749,1,12HR,FEMALE,WT,CX24,NOIR,2,375.4274626,1184.796109,2712.553012,288.7398793,0.02441645829,0.07705489783,0.176414738,0.01877860818,0.02352941222,0.07712418586,0.1790849715,0.01830065437,0.009427242397,0.0247277809,0.08208253074,0.003747511675,1,12493,660.672,0.3168709449,2.289468197,0.2437042771,0.03005102559,0.2171258314,0.02311213314,0.00002536387937,0.0001832600814,0.00001950726624
2749,2,12HR,FEMALE,WT,CX24,NOIR,2,401.0353061,503.7294263,1625.920309,145.542488,0.05801176133,0.07286697907,0.2351974987,0.02105344829,0.04313725606,0.071895428,0.2339869291,0.0209150333,0.03435021425,0.01825921788,0.0717825,0.00470509467,2,5008,466.584,0.7961323781,3.227765192,0.2889298906,0.08007893492,0.3246645984,0.02906199841,0.0001589721202,0.0006445218036,0.00005769366824
2750,1,12HR,FEMALE,WT,CX24,NOIR,2,498.8509953,1082.388264,1065.451009,276.5071981,0.03831715149,0.08313912469,0.08183816031,0.02123874323,0.03921568766,0.08104575425,0.06535948068,0.0209150333,0.0128917282,0.02757888247,0.05482164524,0.005183398913,1,10263,638.328,0.4608799002,0.9843519596,0.2554602699,0.04860674221,0.1038147724,0.02694214149,0.00004490693756,0.00009591269216,0.0000248913836
2753,1,12HR,FEMALE,WT,CX24,NOIR,2,673.6039431,2148.601366,4897.092942,585.9163586,0.02431870981,0.07756963666,0.1767967415,0.02115297876,0.01960784383,0.07712418586,0.1751634032,0.0209150333,0.01321858807,0.02177146016,0.06554421353,0.007491710318,1,22941,1193.23,0.3135081052,2.27920033,0.2726966332,0.02936244902,0.2134646677,0.0255401403,0.00001366584304,0.00009935052221,0.00001188686776
2755,1,12HR,FEMALE,WT,CX24,NOIR,2,187.3960842,384.0758272,909.6222463,110.6614409,0.03757691682,0.0770154055,0.1823986858,0.02218998213,0.03529411927,0.071895428,0.1764705926,0.0209150333,0.01316451679,0.02036170622,0.0485131287,0.004059506144,1,3513,355.756,0.487914289,2.368340265,0.2881239407,0.05334360494,0.2589303291,0.03150055248,0.0001388882121,0.000674164607,0.00008201649322
