ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
1686,1,24HR,Male,WT,Mouse 2,IR,3,4642.298169,7605.439405,2020.147767,757.3333595,0.082254831,0.134757422,0.035794106,0.013418855,0.074509807,0.13464053,0.03267974,0.013071896,0.049219559,0.053579919,0.021039295,0.004285637,1,51256,1185.874,0.610391842,0.26561881,0.099577857,1.60478E-06,6.9834E-07,2.61801E-07,1.19087E-05,5.1822E-06,1.94276E-06
1686,2,24HR,Male,WT,Mouse 2,IR,3,744.1451198,1195.351664,454.0065483,137.5947762,0.052608351,0.084507011,0.03209661,0.00972745,0.047058824,0.084967323,0.031372551,0.010457517,0.019254035,0.026825733,0.018032744,0.0025306,2,11789,506.826,0.622532383,0.379810027,0.115108198,4.46249E-06,2.72259E-06,8.25129E-07,5.28062E-05,3.22173E-05,9.76403E-06
1694,1,24HR,Male,WT,Mouse 2,IR,3,1506.376514,4756.325623,761.6823746,296.5019708,0.061397046,0.193858799,0.031044727,0.012084857,0.047058824,0.203921571,0.031372551,0.010457517,0.042189687,0.092737878,0.019633803,0.003566347,1,21538,641.742,0.316710132,0.160140923,0.062338451,2.85064E-06,1.44139E-06,5.61095E-07,1.47047E-05,7.43527E-06,2.89435E-06
1700,1,24HR,Male,WT,Mouse 2,IR,3,11106.0709,16375.38741,6589.648548,1599.38829,0.086440676,0.127452775,0.051288496,0.012448345,0.074509807,0.132026151,0.048366014,0.013071896,0.050820265,0.042789341,0.025535612,0.003697241,1,118794,2249.206,0.678217292,0.402411765,0.097670257,7.27652E-07,4.31743E-07,1.04789E-07,5.70919E-06,3.38748E-06,8.22182E-07
1701,1,24HR,Male,WT,Mouse 2,IR,3,11679.56894,16767.46836,6018.89951,1580.776522,0.111228693,0.159682571,0.057320123,0.015054298,0.101960786,0.168627456,0.056209151,0.013071896,0.068453439,0.056531549,0.030137958,0.00640636,1,97562,1697.298,0.696561263,0.358962926,0.094276398,1.14008E-06,5.87525E-07,1.54305E-07,7.13968E-06,3.67933E-06,9.66323E-07
1703,1,24HR,Male,WT,Mouse 2,IR,3,2285.921629,2347.394828,459.5058955,236.601315,0.12585595,0.129240479,0.025299009,0.013026555,0.082352944,0.128104582,0.024836602,0.013071896,0.108480215,0.062307218,0.016088411,0.004697295,1,15446,586.908,0.97381216,0.19575143,0.100793148,8.14813E-06,1.6379E-06,8.43361E-07,6.30462E-05,1.26733E-05,6.52552E-06
1705,1,24HR,Male,WT,Mouse 2,IR,3,5913.282514,8093.938767,1063.639247,1183.430105,0.099660945,0.136413166,0.017926303,0.019945227,0.090196081,0.129411772,0.013071896,0.015686275,0.044798449,0.057035607,0.014092312,0.013866005,1,53860,1287.828,0.730581573,0.131411823,0.146211893,1.85037E-06,3.32831E-07,3.70316E-07,1.35645E-05,2.43988E-06,2.71467E-06
1708,1,24HR,Male,WT,Mouse 2,IR,3,219.8470658,636.2967497,42.15163541,72.49934918,0.03060658,0.088583705,0.005868249,0.010093185,0.027450981,0.083660133,0.003921569,0.010457517,0.012449763,0.039261634,0.005193309,0.003939454,1,5576,372.444,0.345510276,0.066245247,0.113939525,5.48898E-06,1.05241E-06,1.81011E-06,6.19638E-05,1.18804E-05,2.04339E-05
1708,2,24HR,Male,WT,Mouse 2,IR,3,3737.039325,8788.070831,550.7594942,567.8091706,0.071389752,0.167881079,0.010521319,0.010847024,0.047058824,0.151633993,0.007843138,0.010457517,0.056180142,0.097433344,0.008226601,0.003368683,2,45994,1527.356,0.42524001,0.062671263,0.064611356,1.55215E-06,2.28754E-07,2.35836E-07,9.24555E-06,1.3626E-06,1.40478E-06
1709,1,24HR,Male,WT,Mouse 2,IR,3,1231.827486,1173.402645,164.1986977,139.3542529,0.101077171,0.096283141,0.013473266,0.011434664,0.054901961,0.088888891,0.011764706,0.010457517,0.092453008,0.051671743,0.009848842,0.002887131,1,9453,644.564,1.049790957,0.139933806,0.118760814,1.06926E-05,1.42529E-06,1.20963E-06,0.000111054,1.48031E-05,1.25633E-05
1715,1,24HR,Male,WT,Mouse 2,IR,3,13730.08274,23879.16409,7046.579276,2114.15432,0.075622423,0.13152144,0.038811084,0.01164432,0.05882353,0.13464053,0.036601309,0.010457517,0.058634833,0.040763855,0.018685266,0.003234827,1,170420,2518.81,0.574981716,0.295093214,0.088535525,4.43741E-07,2.27738E-07,6.83272E-08,3.37391E-06,1.73156E-06,5.19514E-07
1718,1,24HR,Male,WT,Mouse 2,IR,3,244.1294189,546.0679874,189.9803976,66.60392423,0.032738289,0.073228911,0.025476787,0.008931732,0.031372551,0.071895428,0.022222223,0.007843138,0.013881493,0.025119589,0.014568926,0.002813493,1,5343,521.73,0.447067809,0.347906125,0.121970022,6.12732E-06,4.76826E-06,1.67167E-06,8.36736E-05,6.51144E-05,2.2828E-05
1718,2,24HR,Male,WT,Mouse 2,IR,3,5595.317788,4790.347838,1611.333379,511.955573,0.111895166,0.095797377,0.032223445,0.010238088,0.101960786,0.095424838,0.031372551,0.010457517,0.080210716,0.032511982,0.012083796,0.002536461,2,45133,1134.95,1.168039979,0.336370851,0.106872317,2.47923E-06,7.13966E-07,2.26843E-07,2.588E-05,7.45288E-06,2.36794E-06
1739,1,24HR,Male,WT,Mouse 2,IR,3,3809.164803,3405.151727,253.3359556,248.7241916,0.188106904,0.168155641,0.012510418,0.012282676,0.101960786,0.168627456,0.011764706,0.013071896,0.163322575,0.08983832,0.00802391,0.003520219,1,17330,645.946,1.118647599,0.074397847,0.073043497,1.08544E-05,7.21894E-07,7.08752E-07,6.45498E-05,4.29301E-06,4.21486E-06
1750,1,24HR,Male,WT,Mouse 2,IR,3,16623.13379,21459.01368,6601.26554,1624.878488,0.102707671,0.132586631,0.04078657,0.010039472,0.082352944,0.13464053,0.037908498,0.010457517,0.074705397,0.04372597,0.020501917,0.002583038,1,151107,2590.268,0.774645752,0.307622039,0.075720092,6.79702E-07,2.69918E-07,6.64395E-08,5.12647E-06,2.03579E-06,5.01102E-07
1753,1,24HR,Male,WT,Mouse 2,IR,3,2986.694205,10592.07348,3212.903357,900.7346716,0.038457601,0.136386823,0.04137034,0.011598139,0.039215688,0.135947719,0.040522877,0.010457517,0.014934426,0.048677164,0.019370276,0.00401021,1,71600,1362.134,0.28197446,0.303330917,0.08503856,5.37117E-07,5.77798E-07,1.61985E-07,3.93819E-06,4.23647E-06,1.18769E-06
1757,1,24HR,Male,WT,Mouse 2,IR,3,4521.580526,15241.68011,2695.1138,897.6863053,0.052842574,0.178125681,0.031497117,0.010491034,0.047058824,0.18300654,0.031372551,0.010457517,0.030689774,0.064107491,0.014880334,0.002992509,1,79853,1240.644,0.296658931,0.176825244,0.058896808,6.61748E-07,3.94439E-07,1.31379E-07,3.71506E-06,2.21438E-06,7.37565E-07
1758,1,24HR,Male,WT,Mouse 2,IR,3,8952.890445,23632.4007,4376.502083,1548.572601,0.075205934,0.198516533,0.036763426,0.013008296,0.06666667,0.197385624,0.035294119,0.013071896,0.039329144,0.082968413,0.019986683,0.003586297,1,111511,1743.82,0.378839651,0.185190753,0.06552752,6.74426E-07,3.29684E-07,1.16655E-07,3.39733E-06,1.66074E-06,5.87633E-07
1763,1,24HR,Male,WT,Mouse 2,IR,3,4596.541312,12238.38466,2837.040602,1565.670639,0.044269024,0.117867176,0.027323374,0.015078884,0.043137256,0.118954249,0.026143791,0.013071896,0.017994004,0.040673718,0.013960526,0.010038552,1,96474,1749.132,0.375583988,0.231814956,0.127931151,4.5887E-07,2.8322E-07,1.563E-07,3.89311E-06,2.40287E-06,1.32607E-06
1764,1,24HR,Male,WT,Mouse 2,IR,3,15271.09846,18027.64362,4313.843259,1692.379143,0.09791488,0.115589233,0.027659402,0.010851158,0.090196081,0.112418301,0.026143791,0.010457517,0.055571185,0.040937568,0.013220915,0.003001767,1,144858,2755.79,0.84709343,0.239290467,0.093876891,6.75937E-07,1.90941E-07,7.49089E-08,5.84775E-06,1.6519E-06,6.48061E-07
1765,1,24HR,Male,WT,Mouse 2,IR,3,15103.64748,25569.0437,9110.434244,1836.102023,0.103253741,0.174798797,0.062282069,0.012552226,0.090196081,0.180392161,0.064052291,0.013071896,0.062466755,0.049796948,0.024015199,0.003218606,1,139154,1603.044,0.590700523,0.356307195,0.07180957,7.42011E-07,4.47577E-07,9.02038E-08,4.24494E-06,2.56052E-06,5.16044E-07
1770,1,24HR,Male,WT,Mouse 2,IR,3,7705.125711,38016.77748,5804.699504,2492.915114,0.055927863,0.275945804,0.042133568,0.018094892,0.050980393,0.29150328,0.041830067,0.015686275,0.028456344,0.138988337,0.025657265,0.014780527,1,128102,2298.798,0.202676982,0.152687836,0.065574078,4.36589E-07,3.28906E-07,1.41254E-07,1.58215E-06,1.19192E-06,5.1189E-07
1774,1,24HR,Male,WT,Mouse 2,IR,3,3437.737351,2665.079809,678.6065547,239.4719037,0.162348871,0.125859731,0.032047535,0.011309181,0.050980393,0.129411772,0.02875817,0.010457517,0.209385499,0.055535623,0.021132334,0.003363232,1,18290,619.252,1.289919101,0.25462898,0.089855434,8.87637E-06,1.75219E-06,6.18326E-07,7.05259E-05,1.39218E-05,4.91282E-06
1781,1,24HR,Male,WT,Mouse 2,IR,3,8251.502203,23419.22668,3785.275924,1727.145159,0.064650225,0.183488805,0.029657502,0.013532121,0.05882353,0.190849677,0.027450981,0.013071896,0.029425454,0.060506362,0.017525012,0.003436558,1,120117,1724.438,0.352338799,0.161631124,0.073749026,5.38227E-07,2.46905E-07,1.12658E-07,2.9333E-06,1.34561E-06,6.13977E-07
1784,1,24HR,Male,WT,Mouse 2,IR,3,5453.29035,25594.08567,3661.813172,1560.115089,0.050542568,0.237212898,0.033938673,0.014459568,0.047058824,0.244444445,0.03267974,0.013071896,0.02472472,0.093683136,0.017447476,0.004081104,1,101403,1478.42,0.213068379,0.143072631,0.060956078,4.98433E-07,3.34691E-07,1.42595E-07,2.1012E-06,1.41093E-06,6.01127E-07
1786,1,24HR,Male,WT,Mouse 2,IR,3,10974.80809,10908.81207,1407.452328,746.6928361,0.202662975,0.20144428,0.025990293,0.013788577,0.160784319,0.200000003,0.024836602,0.013071896,0.157059241,0.094865958,0.013815066,0.004554426,1,49478,1065.556,1.00604979,0.129019761,0.068448593,4.09602E-06,5.2529E-07,2.78681E-07,2.03333E-05,2.60762E-06,1.38341E-06
1789,1,24HR,Male,WT,Mouse 2,IR,3,1151.137287,2321.057579,366.0745202,245.6209235,0.060794153,0.122580279,0.01933322,0.012971794,0.050980393,0.122875817,0.018300654,0.013071896,0.042310399,0.057326652,0.012317472,0.004219849,1,16308,565.902,0.495953783,0.157718845,0.105822848,3.72787E-06,1.18551E-06,7.95425E-07,3.04117E-05,9.67126E-06,6.48901E-06
1801,1,24HR,Male,WT,Mouse 3,IR,1,176.7647108,250.9986996,1.43529416,96.54379377,0.049279261,0.069974547,0.000400138,0.026914913,0.047058824,0.06797386,0,0.026143791,0.012343049,0.020727601,0.00060639,0.007773213,1,2278,302.126,0.704245524,0.005718333,0.384638621,2.16327E-05,1.75653E-07,1.18152E-05,0.000309151,2.51024E-06,0.000168849
1807,1,24HR,Male,WT,Mouse 3,IR,1,211.7882419,219.794777,0.99738565,34.60653707,0.066810171,0.069335892,0.000314633,0.010916889,0.06666667,0.06797386,0,0.010457517,0.016906197,0.019549689,0.00055883,0.002504497,1,2087,227.362,0.963572678,0.004537804,0.157449315,3.20125E-05,1.50759E-07,5.2309E-06,0.000461702,2.17432E-06,7.54429E-05
1808,1,24HR,Male,WT,Mouse 3,IR,1,326.6078524,549.0143942,2.313725558,109.4405267,0.042007441,0.070612784,0.000297585,0.014075952,0.043137256,0.06797386,0,0.013071896,0.007758021,0.016908349,0.000550128,0.002965731,1,5976,375.546,0.594898523,0.004214326,0.199339995,7.02936E-06,4.97967E-08,2.35541E-06,9.95479E-05,7.05208E-07,3.33568E-05
1811,1,24HR,Male,WT,Mouse 3,IR,1,1739.776521,866.0849898,8.911111389,109.960788,0.193351469,0.096253055,0.000990344,0.012220581,0.196078435,0.088888891,0.00130719,0.013071896,0.079688167,0.050676212,0.000924256,0.003331115,1,7141,396.514,2.008782673,0.010288957,0.126963046,2.70762E-05,1.38684E-07,1.71133E-06,0.000281303,1.44083E-06,1.77794E-05
1854,1,24HR,Male,WT,Mouse 3,IR,1,631.8745285,837.9346618,6.431372739,144.159482,0.057563499,0.076335489,0.000585895,0.013132867,0.054901961,0.071895428,0,0.013071896,0.017322042,0.024304556,0.000668961,0.003469848,1,8480,597.15,0.754085679,0.007675268,0.172041435,6.78815E-06,6.90914E-08,1.54869E-06,8.89252E-05,9.05102E-07,2.02879E-05
1855,1,24HR,Male,WT,Mouse 3,IR,1,6176.949198,11820.92449,19.80915091,1507.861487,0.04815396,0.092152988,0.000154427,0.011754913,0.043137256,0.088888891,0,0.010457517,0.01886334,0.0293819,0.000422048,0.003084197,1,115160,3779.15,0.522543664,0.00167577,0.127558677,4.18148E-07,1.34098E-09,1.02075E-07,4.53754E-06,1.45517E-08,1.10766E-06
1855,2,24HR,Male,WT,Mouse 3,IR,1,2009.768684,3201.753023,10.915033,468.2875968,0.052134077,0.083054553,0.00028314,0.012147538,0.047058824,0.081045754,0,0.010457517,0.016619846,0.026331572,0.000538963,0.003766721,2,32688,1469.706,0.627708842,0.00340908,0.14625975,1.5949E-06,8.66189E-09,3.71621E-07,1.9203E-05,1.04291E-07,4.47442E-06
1855,3,24HR,Male,WT,Mouse 3,IR,1,148.5764756,299.9294201,1.197385656,44.43137401,0.035216041,0.071090168,0.000283808,0.010531257,0.035294119,0.070588239,0,0.010457517,0.008019691,0.01654125,0.000541178,0.002462697,3,2863,332.75,0.495371463,0.003992225,0.148139432,1.23004E-05,9.91296E-08,3.6784E-06,0.000173025,1.39442E-06,5.17427E-05
1858,1,24HR,Male,WT,Mouse 3,IR,1,396.5411868,318.5477206,11.01568667,127.3516379,0.093767129,0.075324597,0.002604797,0.030113889,0.094117649,0.074509807,0.002614379,0.02875817,0.024846141,0.023899103,0.001811194,0.008285729,1,2941,300.368,1.244840761,0.034580962,0.399788257,3.18827E-05,8.85684E-07,1.02393E-05,0.000423271,1.17582E-05,0.000135936
1879,1,24HR,Male,WT,Mouse 3,IR,1,123.7960827,295.4444523,0.603921586,46.42353087,0.030394324,0.072537307,0.000148274,0.011397872,0.031372551,0.06797386,0,0.010457517,0.005988686,0.022048528,0.000414533,0.00258113,1,2629,363.132,0.41901644,0.002044112,0.157131165,1.15612E-05,5.63994E-08,4.33544E-06,0.000159382,7.77525E-07,5.97684E-05
1885,1,24HR,Male,WT,Mouse 3,IR,1,567.729427,783.4000211,2.141176534,127.545102,0.053448449,0.073752591,0.000201579,0.012007635,0.050980393,0.071895428,0,0.013071896,0.013746901,0.02115457,0.00047243,0.002675178,1,7975,662.602,0.724699275,0.002733184,0.162809674,6.702E-06,2.52764E-08,1.50566E-06,9.08714E-05,3.42719E-07,2.0415E-05
1887,1,24HR,Male,WT,Mouse 3,IR,1,3173.305969,2056.02097,10.00653624,294.0784413,0.15181103,0.09836009,0.000478713,0.014068719,0.145098045,0.094117649,0,0.013071896,0.06492284,0.03735324,0.000648312,0.004359672,1,17388,849.658,1.543421013,0.004866943,0.143032802,8.73079E-06,2.75312E-08,8.09105E-07,8.87636E-05,2.79902E-07,8.22595E-06
1910,1,24HR,Male,WT,Mouse 3,IR,1,6784.110024,20000.59007,62.08889072,3594.509922,0.033582376,0.09900596,0.000307349,0.01779337,0.031372551,0.094117649,0,0.015686275,0.009958894,0.036856988,0.000557511,0.006650585,1,184722,4775.902,0.339195494,0.003104353,0.179720194,1.818E-07,1.66385E-09,9.63251E-08,1.83625E-06,1.68055E-08,9.72923E-07
1911,1,24HR,Male,WT,Mouse 3,IR,1,128.0000045,305.7490272,1.044444475,46.65621061,0.03260316,0.077878,0.000266033,0.011883905,0.031372551,0.077124186,0,0.010457517,0.007516547,0.023922718,0.000527117,0.002745391,1,2681,274.33,0.418644029,0.003416019,0.152596432,1.21608E-05,9.9229E-08,4.43264E-06,0.000156152,1.27416E-06,5.69177E-05
1914,1,24HR,Male,WT,Mouse 3,IR,1,547.7451127,537.062759,1.695424887,88.66928385,0.07706037,0.075557507,0.000238523,0.012474576,0.070588239,0.074509807,0,0.013071896,0.029142446,0.021254856,0.000505354,0.002788953,1,5140,468.004,1.019890327,0.003156847,0.165100414,1.49923E-05,4.64053E-08,2.42696E-06,0.000198422,6.14173E-07,3.21207E-05
1914,2,24HR,Male,WT,Mouse 3,IR,1,372.611775,666.1777947,2.188235359,116.3712455,0.048359737,0.086460454,0.000284002,0.015103341,0.047058824,0.084967323,0,0.013071896,0.012332827,0.024869757,0.000539884,0.005129496,2,5733,419.654,0.559327822,0.003284762,0.174684966,8.43533E-06,4.95381E-08,2.63446E-06,9.75629E-05,5.72957E-07,3.04701E-05
1915,1,24HR,Male,WT,Mouse 3,IR,1,4416.172674,7862.360995,20.21307249,1095.066704,0.056696101,0.100939262,0.000259501,0.014058783,0.054901961,0.095424838,0,0.013071896,0.018384051,0.038152959,0.000522006,0.003977963,1,68826,2383.352,0.56168531,0.002570865,0.139279627,8.2376E-07,3.77039E-09,2.04266E-07,8.16095E-06,3.73531E-08,2.02365E-06
1916,1,24HR,Male,WT,Mouse 3,IR,1,5110.047202,4572.848485,15.20000045,727.6732272,0.090590824,0.081067375,0.000269465,0.012900178,0.078431375,0.078431375,0,0.013071896,0.043852499,0.024307636,0.000530346,0.003380392,1,49060,1839.826,1.117475731,0.003323968,0.159129092,1.84653E-06,5.49256E-09,2.62947E-07,2.27777E-05,6.77531E-08,3.24356E-06
1929,1,24HR,Male,WT,Mouse 3,IR,1,4093.407967,7185.074694,18.492811,1243.393505,0.049083984,0.086156107,0.000221747,0.01490951,0.043137256,0.083660133,0,0.013071896,0.023264783,0.025785919,0.000491398,0.005207446,1,74154,2588.504,0.56970987,0.002573781,0.173052273,6.6192E-07,2.99036E-09,2.01061E-07,7.68279E-06,3.47086E-08,2.33369E-06
1929,2,24HR,Male,WT,Mouse 3,IR,1,1621.231416,972.8327052,5.954248542,167.6444501,0.134330219,0.080605908,0.000493351,0.0138905,0.129411772,0.077124186,0,0.013071896,0.052474798,0.029345259,0.00066632,0.004213029,2,9504,724.774,1.666505872,0.006120527,0.172326084,1.41341E-05,5.19098E-08,1.46154E-06,0.000175348,6.43995E-07,1.8132E-05
1930,1,24HR,Male,WT,Mouse 3,IR,1,12431.70231,14864.92849,56.21438075,2531.817075,0.09194706,0.10994363,0.000415771,0.018725765,0.074509807,0.100653596,0,0.018300654,0.05338478,0.048343603,0.000640318,0.007890764,1,121693,3624.888,0.836310939,0.003781679,0.170321511,7.55566E-07,3.41656E-09,1.53877E-07,6.8723E-06,3.10756E-08,1.3996E-06
1935,1,24HR,Male,WT,Mouse 3,IR,1,778.0353148,286.5947791,17.49281109,74.12026384,0.211193082,0.077794457,0.00474832,0.020119507,0.211764708,0.06797386,0.003921569,0.018300654,0.100142995,0.039409515,0.003198495,0.008920855,1,2393,301.54,2.714757461,0.06103674,0.258623915,8.82545E-05,1.98425E-06,8.40765E-06,0.001134458,2.55064E-05,0.000108075
1952,1,24HR,Male,WT,Mouse 3,IR,1,5161.376627,13616.63958,56.33594937,1642.588291,0.033092111,0.08730294,0.000361197,0.010531437,0.027450981,0.083660133,0,0.010457517,0.022969013,0.038317514,0.000596637,0.002703244,1,139654,4425.916,0.379049221,0.004137287,0.120630959,2.36958E-07,2.58637E-09,7.54109E-08,2.7142E-06,2.96253E-08,8.63784E-07
1958,1,24HR,Male,WT,Mouse 3,IR,1,2874.525565,870.316363,39.4562106,435.9895552,0.275126873,0.083299805,0.003776437,0.041729475,0.290196091,0.081045754,0.002614379,0.036601309,0.114188249,0.037003233,0.002565032,0.018944747,1,7987,554.284,3.302851339,0.045335481,0.500955255,3.44468E-05,4.72823E-07,5.22467E-06,0.000413528,5.67616E-06,6.27213E-05
1966,1,24HR,Male,WT,Mouse 3,IR,1,161.5451029,192.074515,0.775163422,293.6627531,0.047415645,0.056376435,0.000227521,0.08619394,0.047058824,0.053594772,0,0.062745102,0.019215419,0.035093833,0.000496639,0.072019158,1,2227,256.33,0.841054332,0.004035743,1.528900141,2.12913E-05,1.02165E-07,3.87041E-05,0.000377662,1.81219E-06,0.000686529
1992,1,24HR,Male,WT,Mouse 3,IR,1,17267.91421,9944.039485,273.1973952,1176.881084,0.196985138,0.113437441,0.003116522,0.013425367,0.168627456,0.111111112,0.002614379,0.013071896,0.115365788,0.044756178,0.002846766,0.004794795,1,80046,1940.38,1.736509015,0.027473483,0.118350403,2.4609E-06,3.89341E-08,1.67721E-07,2.16939E-05,3.43221E-07,1.47853E-06
2003,1,24HR,Male,WT,Mouse 3,IR,1,632.5764883,454.9777892,24.18039306,366.1908606,0.107709261,0.077469401,0.004117213,0.062351585,0.105882354,0.077124186,0.003921569,0.062745102,0.034985181,0.026839052,0.002326762,0.016467252,1,4255,351.132,1.390345866,0.053146315,0.804854367,2.53136E-05,9.67618E-07,1.46537E-05,0.000326756,1.24903E-05,0.000189155
2024,1,24HR,Male,WT,Mouse 3,IR,1,842.0862968,374.0444542,18.13202679,406.6692922,0.188597155,0.083772554,0.004060924,0.091079349,0.196078435,0.083660133,0.002614379,0.081045754,0.072458424,0.035895898,0.002882639,0.048216209,1,3193,266.056,2.251300046,0.048475593,1.08722182,5.90658E-05,1.27182E-06,2.85247E-05,0.000705074,1.51818E-05,0.000340502
2024,2,24HR,Male,WT,Mouse 3,IR,1,862.6078656,410.6784419,19.79738634,404.3634096,0.16427497,0.078209568,0.003770213,0.077006934,0.160784319,0.074509807,0.002614379,0.049673203,0.078093373,0.031369198,0.002599625,0.069596002,2,3710,351.82,2.100445939,0.048206539,0.984622927,4.4279E-05,1.01623E-06,2.07566E-05,0.000566158,1.29937E-05,0.000265397
2046,1,24HR,Male,WT,Mouse 3,NOIR,1,8652.706137,28751.4818,12019.84476,2177.508573,0.046587302,0.154801739,0.064716417,0.011723991,0.043137256,0.15947713,0.060130719,0.010457517,0.026144174,0.048363203,0.029247678,0.004139355,1,175614,2327.938,0.300948181,0.41806001,0.075735525,2.65282E-07,3.68515E-07,6.676E-08,1.71369E-06,2.38056E-06,4.31261E-07
2047,1,24HR,Male,WT,Mouse 3,NOIR,1,5185.058974,18625.30634,6744.421096,1211.024878,0.046884152,0.168413067,0.060984159,0.010950285,0.043137256,0.172549024,0.061437909,0.010457517,0.02489826,0.056703827,0.028996509,0.002977502,1,103304,1686.54,0.278387849,0.362110613,0.065020401,4.53846E-07,5.90337E-07,1.06001E-07,2.69484E-06,3.50529E-06,6.29408E-07
2052,1,24HR,Male,WT,Mouse 3,NOIR,1,3163.666759,6653.97927,3491.322971,636.7503476,0.054124183,0.11383664,0.059729744,0.01089356,0.050980393,0.111111112,0.060130719,0.010457517,0.025286724,0.041852501,0.025609468,0.002726155,1,52388,1391.822,0.475454857,0.524697001,0.09569467,1.03314E-06,1.14014E-06,2.0794E-07,9.07564E-06,1.00156E-05,1.82665E-06
2053,1,24HR,Male,WT,Mouse 3,NOIR,1,10444.96893,31496.29114,9858.447308,1872.528171,0.078239468,0.235927274,0.073846047,0.014026428,0.070588239,0.248366013,0.074509807,0.013071896,0.045779092,0.078428385,0.035644605,0.003782048,1,126507,1576.464,0.331625361,0.313003435,0.059452339,6.1846E-07,5.83731E-07,1.10875E-07,2.6214E-06,2.4742E-06,4.69953E-07
2055,1,24HR,Male,WT,Mouse 3,NOIR,1,2955.772632,7028.393637,1494.245791,666.6823747,0.078558741,0.18680116,0.039714174,0.017719133,0.070588239,0.203921571,0.03267974,0.018300654,0.052280099,0.077515821,0.028675767,0.00618357,1,33998,833.856,0.420547395,0.212601324,0.094855583,2.31069E-06,1.16813E-06,5.21182E-07,1.23698E-05,6.25335E-06,2.79003E-06
2058,1,24HR,Male,WT,Mouse 3,NOIR,1,6145.278604,9689.941425,3313.03277,912.4366325,0.090921283,0.143365658,0.049017337,0.01349978,0.074509807,0.149019614,0.045751635,0.013071896,0.057695814,0.053575675,0.027919237,0.004068911,1,61746,1323.516,0.634191512,0.341904313,0.094163276,1.4725E-06,7.93854E-07,2.18634E-07,1.0271E-05,5.53727E-06,1.52501E-06
2060,1,24HR,Male,WT,Mouse 3,NOIR,1,2958.262836,10129.62775,2612.780463,822.5019895,0.037986348,0.130072136,0.033550091,0.010561552,0.035294119,0.132026151,0.02875817,0.010457517,0.020060608,0.04331563,0.021780022,0.003256794,1,71999,1320.822,0.292040627,0.257934499,0.081197652,5.27595E-07,4.6598E-07,1.4669E-07,4.05618E-06,3.58247E-06,1.12776E-06
2064,1,24HR,Male,WT,Mouse 3,NOIR,1,9829.698292,8365.06557,3360.096823,756.026169,0.165904881,0.141184924,0.056711452,0.012760151,0.141176477,0.142483667,0.053594772,0.013071896,0.107257614,0.057436836,0.029902261,0.003157962,1,53356,1382.07,1.17508921,0.401682066,0.090378989,3.1094E-06,1.06289E-06,2.39151E-07,2.20236E-05,7.52834E-06,1.69389E-06
2064,2,24HR,Male,WT,Mouse 3,NOIR,1,4992.91779,9753.021216,3266.304665,817.317674,0.068431756,0.133672613,0.044767203,0.011201964,0.054901961,0.138562098,0.040522877,0.010457517,0.051091586,0.040974858,0.026314353,0.002977288,2,67420,1225.618,0.5119355,0.334901831,0.083801486,1.01501E-06,6.64005E-07,1.66152E-07,7.59323E-06,4.9674E-06,1.24298E-06
2066,1,24HR,Male,WT,Mouse 3,NOIR,1,6489.047249,14040.49712,8759.215921,1601.359532,0.057085212,0.123516553,0.077056257,0.014087422,0.054901961,0.121568628,0.074509807,0.013071896,0.023681413,0.03478475,0.029476101,0.003952992,1,106347,1677.666,0.462166488,0.623853689,0.114052908,5.36783E-07,7.24574E-07,1.32467E-07,4.34583E-06,5.86621E-06,1.07246E-06
2069,1,24HR,Male,WT,Mouse 3,NOIR,1,1001.274537,500.4117772,36.90719086,92.27712739,0.15328759,0.076609274,0.005650213,0.014126933,0.149019614,0.071895428,0.005228758,0.013071896,0.048437913,0.024731894,0.003126425,0.003071213,1,4652,444.724,2.000901223,0.073753642,0.184402389,3.29509E-05,1.21458E-06,3.03674E-06,0.000430116,1.58542E-05,3.96394E-05
2072,1,24HR,Male,WT,Mouse 3,NOIR,1,7013.851184,20256.46451,7429.971446,1509.077174,0.058627574,0.169320298,0.062105852,0.012614116,0.054901961,0.176470593,0.061437909,0.013071896,0.029521963,0.05261431,0.028886322,0.003619835,1,112260,1645.846,0.346252485,0.366795076,0.074498547,5.22248E-07,5.53232E-07,1.12365E-07,3.08438E-06,3.26737E-06,6.63625E-07
