ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,CASP_Intensity_IntegratedIntensity_CASPGray,DNA_Intensity_IntegratedIntensity_,EDU_Intensity_IntegratedIntensity_EdU,TUNEL_Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
296,2,24HR,Male,WT,Mouse 1,NOIR,1,5130.607982,3431.002704,2459.398759,277.9058941,0.151905492,0.101584092,0.072817136,0.008228154,0.101960786,0.104575165,0.069281049,0.007843138,0.122508855,0.032995974,0.033428007,0.002196624,2,30155,865.276,1.49536693,0.716816328,0.080998448,5.04E-06,2.41E-06,2.73E-07,4.96E-05,2.38E-05,2.69E-06
297,1,24HR,Male,WT,Mouse 1,NOIR,1,3665.255001,1993.124238,2100.990903,215.6026234,0.142889361,0.077701619,0.081906783,0.008405233,0.117647059,0.077124186,0.079738565,0.007843138,0.088840506,0.02070947,0.035034356,0.00218732,1,21257,1122.326,1.83894959,1.054119389,0.108173198,6.72E-06,3.85E-06,3.95E-07,8.65E-05,4.96E-05,5.09E-06
297,2,24HR,Male,WT,Mouse 1,NOIR,1,934.5921846,1425.428799,1593.074549,146.3817058,0.049147675,0.074959445,0.083775481,0.007697818,0.039215688,0.071895428,0.084967323,0.007843138,0.025806764,0.020177054,0.027059073,0.002073207,2,15485,876.754,0.65565687,1.11761075,0.102693103,3.17E-06,5.41E-06,4.97E-07,4.23E-05,7.22E-05,6.63E-06
307,1,24HR,Male,WT,Mouse 1,NOIR,1,3396.768719,1248.647092,368.237919,137.1790906,0.201313858,0.074002672,0.021824093,0.008130095,0.172549024,0.071895428,0.016993465,0.007843138,0.149165886,0.025924349,0.015864851,0.002377398,1,13072,951.97,2.720359292,0.294909524,0.109862179,1.54E-05,1.67E-06,6.22E-07,0.000208106,2.26E-05,8.40E-06
311,1,24HR,Male,WT,Mouse 1,NOIR,1,7737.364923,10118.78454,7916.589747,982.4889261,0.075823811,0.099160995,0.077580159,0.009628091,0.05882353,0.100653596,0.077124186,0.010457517,0.057176244,0.026525362,0.031362296,0.002989265,1,95378,1468.236,0.76465359,0.78236568,0.097095548,7.95E-07,8.13E-07,1.01E-07,8.02E-06,8.20E-06,1.02E-06
312,1,24HR,Male,WT,Mouse 1,NOIR,1,1638.839264,1300.12683,1252.303302,147.0954302,0.105936604,0.084041812,0.08095044,0.009508431,0.101960786,0.084967323,0.077124186,0.010457517,0.041052356,0.027574742,0.043470381,0.002639544,1,12917,571.596,1.260522609,0.963216259,0.113139293,8.20E-06,6.27E-06,7.36E-07,9.76E-05,7.46E-05,8.76E-06
313,1,24HR,Male,WT,Mouse 1,NOIR,1,289.2862831,641.4771398,828.3843364,52.11242055,0.043817977,0.097164062,0.125474756,0.007893429,0.035294119,0.098039217,0.129411772,0.007843138,0.033168936,0.031604911,0.051079264,0.002121795,1,5860,319.17,0.450968967,1.291370004,0.081238157,7.48E-06,2.14E-05,1.35E-06,7.70E-05,0.00022037,1.39E-05
313,2,24HR,Male,WT,Mouse 1,NOIR,1,11180.50228,15741.48277,19127.22013,1494.94908,0.067167914,0.094568431,0.114908565,0.008981047,0.05882353,0.09150327,0.111111112,0.007843138,0.041776393,0.030459024,0.043730735,0.003219138,2,156770,2703.886,0.710257251,1.215083764,0.094968759,4.28E-07,7.33E-07,5.73E-08,4.53E-06,7.75E-06,6.06E-07
319,1,24HR,Male,WT,Mouse 1,NOIR,1,5305.219758,10173.49305,3504.218398,644.1255137,0.086864016,0.166573771,0.057375659,0.010546468,0.05882353,0.176470593,0.052287582,0.010457517,0.085024086,0.058894546,0.03445499,0.003743513,1,55893,1140.95,0.521474751,0.344445942,0.063314096,1.55E-06,1.03E-06,1.89E-07,9.33E-06,6.16E-06,1.13E-06
321,1,24HR,Male,WT,Mouse 1,NOIR,1,8492.357094,2989.428836,1288.231408,279.2549131,0.265170708,0.093343809,0.040224549,0.008719631,0.243137255,0.09150327,0.036601309,0.007843138,0.191336932,0.0345646,0.022742111,0.002460691,1,27672,1084.912,2.840795871,0.430928943,0.093414136,9.58E-06,1.45E-06,3.15E-07,0.00010266,1.56E-05,3.38E-06
322,1,24HR,Male,WT,Mouse 1,NOIR,1,2854.556933,2178.447119,1281.227485,179.9895499,0.132369902,0.101017719,0.059412357,0.008346374,0.145098045,0.104575165,0.05751634,0.007843138,0.087778494,0.037596471,0.027808564,0.002299003,1,18456,736.468,1.310363198,0.588137979,0.082622869,7.17E-06,3.22E-06,4.52E-07,7.10E-05,3.19E-05,4.48E-06
325,1,24HR,Male,WT,Mouse 1,NOIR,1,338.7215781,491.5607978,610.861454,47.60784526,0.052054953,0.075543384,0.093877586,0.007316405,0.047058824,0.074509807,0.092810459,0.007843138,0.022429677,0.018984318,0.026624222,0.002010165,1,4752,450.278,0.689073619,1.242697662,0.09685037,1.10E-05,1.98E-05,1.54E-06,0.000145007,0.00026151,2.04E-05
325,2,24HR,Male,WT,Mouse 1,NOIR,1,1633.89809,2774.768699,2967.980473,284.6039324,0.058100352,0.098668967,0.105539452,0.01012033,0.05882353,0.100653596,0.105882354,0.010457517,0.023906568,0.034363567,0.041914428,0.003567592,2,24333,891.168,0.588841185,1.069631668,0.102568525,2.39E-06,4.34E-06,4.16E-07,2.42E-05,4.40E-05,4.22E-06
326,1,24HR,Male,WT,Mouse 1,NOIR,1,4684.980521,6239.431531,8215.208058,563.477144,0.083422018,0.111100989,0.146282195,0.010033425,0.074509807,0.112418301,0.146405235,0.010457517,0.049966336,0.029702261,0.052917853,0.002659294,1,51550,988.244,0.750866565,1.316659702,0.090309052,1.62E-06,2.84E-06,1.95E-07,1.46E-05,2.55E-05,1.75E-06
328,1,24HR,Male,WT,Mouse 1,NOIR,1,9929.039479,8306.615909,7927.921787,716.1856449,0.151030384,0.126351737,0.12059143,0.010893883,0.098039217,0.121568628,0.122875817,0.010457517,0.11591377,0.050141792,0.051259935,0.002853527,1,60222,1243.956,1.195317033,0.954410541,0.086218702,2.51E-06,2.00E-06,1.81E-07,1.98E-05,1.58E-05,1.43E-06
329,1,24HR,Male,WT,Mouse 1,NOIR,1,12080.44348,5320.662889,3461.010549,467.8483832,0.252280327,0.111113353,0.072277551,0.009770249,0.200000003,0.112418301,0.06666667,0.010457517,0.21067153,0.039682845,0.038556182,0.002885925,1,43738,938.964,2.270477144,0.65048484,0.087930469,5.77E-06,1.65E-06,2.23E-07,5.19E-05,1.49E-05,2.01E-06
332,1,24HR,Male,WT,Mouse 1,NOIR,1,7964.639428,6158.822385,3276.349108,444.1411959,0.126734656,0.098000197,0.052133807,0.007067248,0.074509807,0.09150327,0.049673203,0.007843138,0.124809101,0.038506268,0.023291221,0.002069311,1,55718,1828.1,1.29320817,0.531976554,0.07211463,2.27E-06,9.36E-07,1.27E-07,2.32E-05,9.55E-06,1.29E-06
333,1,24HR,Male,WT,Mouse 1,NOIR,1,15306.6867,26231.5367,15881.454,1833.338633,0.081573014,0.139794167,0.084636088,0.009770302,0.050980393,0.142483667,0.083660133,0.007843138,0.07354738,0.043802349,0.038970867,0.003756764,1,177078,2372.142,0.583522303,0.605433612,0.06989063,4.61E-07,4.78E-07,5.52E-08,3.30E-06,3.42E-06,3.95E-07
336,1,24HR,Male,WT,Mouse 1,NOIR,1,290.3451064,544.1359616,264.1594847,56.62222449,0.044011688,0.082482335,0.040042365,0.008583026,0.043137256,0.081045754,0.03398693,0.007843138,0.016712669,0.033926365,0.019956814,0.002317236,1,4871,377.858,0.533589262,0.485465956,0.104058964,9.04E-06,8.22E-06,1.76E-06,0.000109544,9.97E-05,2.14E-05
348,1,24HR,Male,WT,Mouse 1,NOIR,1,22993.53005,15565.08278,8941.021154,1122.005273,0.182268454,0.123383559,0.070874985,0.008894074,0.098039217,0.122875817,0.06666667,0.007843138,0.180176855,0.041836986,0.03671862,0.002419815,1,117531,1929.946,1.47725074,0.574428115,0.072084761,1.55E-06,6.03E-07,7.57E-08,1.26E-05,4.89E-06,6.13E-07
349,1,24HR,Male,WT,Mouse 1,NOIR,1,208.4078494,647.1686439,446.7281163,44.52026339,0.034193248,0.106180253,0.073294195,0.007304391,0.027450981,0.108496733,0.075816996,0.007843138,0.0254744,0.028934637,0.026191387,0.002070047,1,4705,272.884,0.322030202,0.690280842,0.068792368,7.27E-06,1.56E-05,1.55E-06,6.84E-05,0.000146712,1.46E-05
349,2,24HR,Male,WT,Mouse 1,NOIR,1,790.4313956,332.9490287,175.8928152,36.78954404,0.176672194,0.074418647,0.039314442,0.008222965,0.109803922,0.071895428,0.037908498,0.007843138,0.146004031,0.030501991,0.01243118,0.002173953,2,3121,286.33,2.37403124,0.528287516,0.110496025,5.66E-05,1.26E-05,2.63E-06,0.000760664,0.000169269,3.54E-05
350,1,24HR,Male,WT,Mouse 1,NOIR,1,1995.051037,3505.154351,2456.47065,240.512428,0.071671614,0.125921625,0.088247976,0.008640337,0.043137256,0.132026151,0.090196081,0.007843138,0.069320959,0.046781201,0.040846268,0.002366085,1,24650,688.506,0.569176372,0.700816684,0.068616787,2.91E-06,3.58E-06,3.51E-07,2.31E-05,2.84E-05,2.78E-06
350,2,24HR,Male,WT,Mouse 1,NOIR,1,8525.008081,3152.683747,2441.852351,267.950337,0.290262447,0.107343675,0.08314104,0.009123266,0.278431386,0.111111112,0.082352944,0.007843138,0.224941532,0.041481892,0.036179883,0.002492309,2,26080,728.194,2.704047968,0.774531335,0.084991188,1.11E-05,3.19E-06,3.50E-07,0.000103683,2.97E-05,3.26E-06
356,1,24HR,Male,WT,Mouse 1,NOIR,1,8032.839445,13187.60822,16035.19909,1058.149057,0.075524294,0.123989133,0.150762019,0.009948657,0.062745102,0.125490204,0.154248372,0.010457517,0.049811516,0.040244876,0.054470196,0.00258028,1,97957,1943.462,0.609120267,1.215929289,0.080238133,7.71E-07,1.54E-06,1.02E-07,6.22E-06,1.24E-05,8.19E-07
358,1,24HR,Male,WT,Mouse 1,NOIR,1,2140.062806,1756.679786,1636.545141,154.028764,0.128339599,0.105348113,0.098143637,0.009237107,0.070588239,0.108496733,0.094117649,0.007843138,0.142661689,0.03910635,0.050115886,0.002316213,1,13946,579.118,1.218242974,0.931612667,0.087681754,9.20E-06,7.04E-06,6.62E-07,8.74E-05,6.68E-05,6.29E-06
358,2,24HR,Male,WT,Mouse 1,NOIR,1,840.6666918,526.3660267,251.137262,57.09542718,0.128837807,0.080669123,0.038488469,0.008750257,0.06666667,0.078431375,0.03267974,0.007843138,0.148206456,0.031423945,0.026345237,0.002325897,2,4869,401.654,1.597114269,0.477115257,0.108470958,2.65E-05,7.90E-06,1.80E-06,0.000328017,9.80E-05,2.23E-05
362,1,24HR,Male,WT,Mouse 1,NOIR,1,7342.66687,14459.26439,6953.265545,833.0013371,0.090558532,0.178328906,0.08575597,0.010273567,0.074509807,0.189542487,0.083660133,0.010457517,0.070133628,0.063121337,0.037218624,0.003278597,1,74945,1350.968,0.507817457,0.480886535,0.057610215,1.21E-06,1.14E-06,1.37E-07,6.78E-06,6.42E-06,7.69E-07
374,1,24HR,Male,WT,Mouse 1,NOIR,1,413.9882479,847.4640747,934.2483906,83.07451347,0.037810599,0.077401048,0.08532728,0.007587406,0.031372551,0.077124186,0.083660133,0.007843138,0.022457208,0.024514433,0.029281639,0.002066412,1,8478,592.456,0.488502416,1.102404714,0.09802718,4.46E-06,1.01E-05,8.95E-07,5.76E-05,0.000130031,1.16E-05
375,1,24HR,Male,WT,Mouse 1,NOIR,1,804.4863004,2701.325562,2210.122936,210.8418392,0.029519183,0.099120301,0.081096501,0.007736463,0.027450981,0.098039217,0.079738565,0.007843138,0.01404467,0.037186723,0.03830076,0.002172016,1,23441,897.276,0.297811679,0.818162374,0.078051251,1.26E-06,3.46E-06,3.30E-07,1.27E-05,3.49E-05,3.33E-06
375,2,24HR,Male,WT,Mouse 1,NOIR,1,3397.792238,879.8889122,175.669286,80.9437939,0.391586059,0.101404738,0.020245394,0.009328546,0.349019617,0.09150327,0.016993465,0.007843138,0.241080671,0.050299129,0.015794894,0.002442716,2,6722,423.138,3.861615019,0.199649392,0.091993197,5.83E-05,3.01E-06,1.39E-06,0.000574474,2.97E-05,1.37E-05
380,1,24HR,Male,WT,Mouse 1,NOIR,1,10124.87478,7217.570128,3832.116443,688.251008,0.129043407,0.09198927,0.048841035,0.008771887,0.070588239,0.087581702,0.041830067,0.007843138,0.153763945,0.039688874,0.030909924,0.002448017,1,72360,1425.274,1.402809339,0.530942738,0.095357717,1.78E-06,6.75E-07,1.21E-07,1.94E-05,7.34E-06,1.32E-06
383,1,24HR,Male,WT,Mouse 1,NOIR,1,335.3058921,568.0183164,510.5294254,71.89019895,0.041955192,0.071073363,0.063880058,0.00899527,0.039215688,0.070588239,0.061437909,0.007843138,0.014289874,0.017551092,0.02783697,0.002779881,1,5806,530.418,0.590308239,0.898790427,0.12656317,7.23E-06,1.10E-05,1.55E-06,0.000101672,0.000154804,2.18E-05
383,2,24HR,Male,WT,Mouse 1,NOIR,1,16787.93378,5910.351793,2095.498096,523.7882546,0.306226219,0.107809854,0.038223671,0.009554344,0.313725501,0.100653596,0.035294119,0.010457517,0.157937745,0.045725747,0.019536779,0.002650052,2,48416,1713.266,2.840428856,0.354547101,0.088622179,6.32E-06,7.89E-07,1.97E-07,5.87E-05,7.32E-06,1.83E-06
384,1,24HR,Male,WT,Mouse 1,NOIR,1,2397.784375,990.2928363,504.7424982,117.7437954,0.188519882,0.077859331,0.039684134,0.009257315,0.13333334,0.077124186,0.03398693,0.007843138,0.156813664,0.025980332,0.0226318,0.002880528,1,9732,717.022,2.421288216,0.509690144,0.118897957,1.94E-05,4.08E-06,9.51E-07,0.000248797,5.24E-05,1.22E-05
387,1,24HR,Male,WT,Mouse 1,NOIR,1,1665.152988,1236.098075,544.4653737,149.048371,0.139823074,0.103795287,0.045718815,0.012515608,0.137254909,0.105882354,0.041830067,0.013071896,0.05577906,0.044437417,0.02985917,0.003385716,1,9729,488.348,1.347104264,0.440471015,0.120579729,1.44E-05,4.70E-06,1.29E-06,0.000138463,4.53E-05,1.24E-05
387,2,24HR,Male,WT,Mouse 1,NOIR,1,4078.364823,984.9843396,504.2758306,107.1790895,0.304037932,0.073429577,0.037593248,0.007990092,0.301960796,0.071895428,0.03398693,0.007843138,0.2018382,0.025808921,0.020861449,0.002217632,2,10490,724.506,4.140537731,0.511963298,0.108812988,2.90E-05,3.58E-06,7.62E-07,0.000394713,4.88E-05,1.04E-05
390,1,24HR,Male,WT,Mouse 1,NOIR,1,2394.12948,3767.40663,1106.036632,340.4000144,0.057570564,0.090593147,0.02659637,0.008185447,0.035294119,0.088888891,0.023529412,0.007843138,0.083015155,0.0324403,0.014618409,0.002194094,1,35731,1409.764,0.635484755,0.29358037,0.090353935,1.61E-06,7.44E-07,2.29E-07,1.78E-05,8.22E-06,2.53E-06
395,1,24HR,Male,WT,Mouse 1,NOIR,1,2031.462808,5323.273345,5294.753083,443.4588432,0.034284556,0.089839727,0.089358397,0.007484158,0.031372551,0.087581702,0.088888891,0.007843138,0.01926878,0.027569205,0.037250756,0.002037442,1,52068,1838.756,0.381619105,0.994642345,0.083305668,6.58E-07,1.72E-06,1.44E-07,7.33E-06,1.91E-05,1.60E-06
400,1,24HR,Male,WT,Mouse 1,NOIR,1,6176.364878,7600.245953,3419.397478,666.8444686,0.089849797,0.110563506,0.049743202,0.009700826,0.078431375,0.108496733,0.044444446,0.010457517,0.055384271,0.037218451,0.027377981,0.002637145,1,62949,1305.854,0.81265329,0.449906161,0.087739854,1.43E-06,7.90E-07,1.54E-07,1.29E-05,7.15E-06,1.39E-06
404,1,24HR,Male,WT,Mouse 1,NOIR,1,371.4902084,1572.861481,1010.036628,133.8483719,0.02092431,0.08859195,0.056890652,0.007539054,0.019607844,0.083660133,0.053594772,0.007843138,0.008742541,0.035680221,0.025959737,0.002033855,1,14457,782.926,0.236187492,0.642165022,0.085098639,1.45E-06,3.94E-06,5.21E-07,1.63E-05,4.44E-05,5.89E-06
404,2,24HR,Male,WT,Mouse 1,NOIR,1,2406.102028,2523.068042,1178.215718,217.126806,0.097773255,0.102526232,0.047877432,0.008823065,0.05882353,0.098039217,0.045751635,0.007843138,0.091984789,0.040284084,0.023344671,0.002405436,2,20948,860.308,0.953641356,0.466977386,0.086056659,4.67E-06,2.29E-06,4.21E-07,4.55E-05,2.23E-05,4.11E-06
404,3,24HR,Male,WT,Mouse 1,NOIR,1,4867.709936,4564.826263,2492.58177,376.0967476,0.106593744,0.099961158,0.054582879,0.008235815,0.078431375,0.100653596,0.053594772,0.007843138,0.089746152,0.03492196,0.022981051,0.002374386,3,39994,1345,1.066351632,0.546040884,0.082390156,2.67E-06,1.36E-06,2.06E-07,2.67E-05,1.37E-05,2.06E-06
405,1,24HR,Male,WT,Mouse 1,NOIR,1,851.0510099,5160.264199,1594.675861,382.5830222,0.018853589,0.114316885,0.035327334,0.008475477,0.015686275,0.11503268,0.03006536,0.007843138,0.009047169,0.043135374,0.023277153,0.002796262,1,39604,1256.682,0.164923922,0.309029887,0.0741402,4.76E-07,8.92E-07,2.14E-07,4.16E-06,7.80E-06,1.87E-06
407,1,24HR,Male,WT,Mouse 1,NOIR,1,11504.9768,35657.74994,17872.041,1621.597443,0.069907196,0.216665654,0.108595115,0.009853243,0.05882353,0.224836603,0.108496733,0.010457517,0.048326837,0.072927353,0.049879039,0.002564433,1,155489,2039.048,0.322650106,0.501210565,0.045476718,4.50E-07,6.98E-07,6.34E-08,2.08E-06,3.22E-06,2.92E-07
410,1,24HR,Male,WT,Mouse 1,NOIR,1,421.7058952,286.7620991,122.1751666,26.71895545,0.116913195,0.079501552,0.033871685,0.007407529,0.062745102,0.078431375,0.02875817,0.007843138,0.124548758,0.025534257,0.017851376,0.00200471,1,2352,261.47,1.470577515,0.426050608,0.09317464,4.97E-05,1.44E-05,3.15E-06,0.000625246,0.000181144,3.96E-05
411,1,24HR,Male,WT,Mouse 1,NOIR,1,8076.133554,2991.934713,2186.215745,291.0954365,0.241728032,0.089552072,0.06543597,0.008712824,0.219607845,0.09150327,0.062745102,0.007843138,0.185173533,0.029189211,0.030892561,0.002417981,1,29417,921.378,2.699301398,0.730703025,0.097293379,8.22E-06,2.22E-06,2.96E-07,9.18E-05,2.48E-05,3.31E-06
413,1,24HR,Male,WT,Mouse 1,NOIR,1,15902.21221,14413.6069,16983.66061,1151.134689,0.111896789,0.101422136,0.11950646,0.008100022,0.109803922,0.100653596,0.118954249,0.007843138,0.076857536,0.029955521,0.037697809,0.002217476,1,133811,2147.412,1.103277779,1.178307465,0.079864443,8.36E-07,8.93E-07,6.05E-08,8.25E-06,8.81E-06,5.97E-07
416,1,24HR,Male,WT,Mouse 1,NOIR,1,256.1333405,227.0065415,67.27059017,28.56993578,0.081467347,0.072203098,0.021396498,0.00908713,0.054901961,0.06797386,0.019607844,0.007843138,0.064912822,0.033209414,0.013267785,0.002857587,1,2011,236.088,1.128308192,0.296337673,0.125855121,4.05E-05,1.06E-05,4.52E-06,0.000561068,0.000147358,6.26E-05
417,1,24HR,Male,WT,Mouse 1,NOIR,1,5066.682503,11124.95325,4271.350443,986.2248736,0.04877344,0.107092213,0.04111733,0.009493703,0.039215688,0.105882354,0.036601309,0.010457517,0.031586344,0.040800089,0.024977811,0.002625836,1,94112,2458.002,0.455434049,0.383943226,0.088649799,5.18E-07,4.37E-07,1.01E-07,4.84E-06,4.08E-06,9.42E-07
419,1,24HR,Male,WT,Mouse 1,NOIR,1,807.4745349,2476.302026,2487.380458,195.7960869,0.032680692,0.100222682,0.100671056,0.0079244,0.027450981,0.101960786,0.098039217,0.007843138,0.028532754,0.032695056,0.040565211,0.00212138,1,21079,808.264,0.326080796,1.004473781,0.079067935,1.55E-06,4.78E-06,3.76E-07,1.55E-05,4.77E-05,3.75E-06
420,1,24HR,Male,WT,Mouse 1,NOIR,1,66.70980626,251.4928166,226.8588292,21.50326893,0.020400552,0.076909118,0.069375789,0.006575923,0.019607844,0.074509807,0.06666667,0.005228758,0.009600795,0.023267308,0.023893149,0.001881002,1,2211,218.394,0.265255315,0.902048942,0.085502517,9.23E-06,3.14E-05,2.97E-06,0.000119971,0.000407982,3.87E-05
420,2,24HR,Male,WT,Mouse 1,NOIR,1,1064.427484,3291.930805,2986.007918,242.726808,0.034152388,0.105622319,0.095806716,0.007787943,0.027450981,0.105882354,0.098039217,0.007843138,0.021191663,0.030512305,0.031050562,0.002092406,2,27580,783.914,0.323344428,0.907068859,0.073733873,1.24E-06,3.47E-06,2.82E-07,1.17E-05,3.29E-05,2.67E-06
427,1,24HR,Male,WT,Mouse 1,NOIR,1,3154.623621,7396.912623,7562.949224,495.38564,0.058050229,0.136115279,0.139170624,0.009115905,0.050980393,0.13464053,0.137254909,0.007843138,0.032733789,0.04992172,0.061629161,0.00227147,1,49533,1010.74,0.426478422,1.022446744,0.066971947,1.17E-06,2.81E-06,1.84E-07,8.61E-06,2.06E-05,1.35E-06
427,2,24HR,Male,WT,Mouse 1,NOIR,1,162.7882403,531.1555665,537.5738694,45.25751833,0.027912936,0.091076057,0.092176589,0.007760205,0.027450981,0.095424838,0.096732028,0.007843138,0.011254723,0.025373232,0.034204574,0.002115088,2,4389,291.756,0.306479402,1.012083659,0.085205769,6.36E-06,2.10E-05,1.77E-06,6.98E-05,0.000230596,1.94E-05
434,1,24HR,Male,WT,Mouse 1,NOIR,1,493.7137402,1118.313756,1164.465393,88.90457849,0.052184097,0.11820249,0.123080583,0.009396954,0.043137256,0.118954249,0.126797393,0.010457517,0.03103024,0.036650852,0.044027766,0.002287815,1,7550,393.724,0.441480522,1.041268952,0.079498779,6.91E-06,1.63E-05,1.24E-06,5.85E-05,0.000137916,1.05E-05
438,1,24HR,Male,WT,Mouse 1,NOIR,1,1984.917707,6492.238092,2759.89811,444.3268139,0.042284472,0.138303398,0.05879379,0.009465443,0.035294119,0.142483667,0.054901961,0.010457517,0.027829191,0.046210324,0.030264692,0.002624483,1,42540,963.39,0.305737048,0.425107347,0.068439698,9.94E-07,1.38E-06,2.23E-07,7.19E-06,9.99E-06,1.61E-06
438,2,24HR,Male,WT,Mouse 1,NOIR,1,192.2000057,321.6536037,185.5568678,33.84313851,0.053988766,0.090352136,0.052122716,0.0095065,0.039215688,0.084967323,0.043137256,0.010457517,0.045244834,0.037400439,0.034986121,0.002295249,2,2460,230.158,0.597537237,0.576884156,0.105216102,2.19E-05,2.12E-05,3.86E-06,0.000242901,0.000234506,4.28E-05
442,1,24HR,Male,WT,Mouse 1,NOIR,1,137.0823575,530.0928269,326.5372637,37.1424852,0.031098538,0.120256993,0.074078327,0.008426154,0.023529412,0.128104582,0.075816996,0.007843138,0.030151111,0.041614825,0.028821446,0.002304099,1,3200,236.642,0.258600665,0.616000155,0.070067889,9.72E-06,2.31E-05,2.63E-06,8.08E-05,0.0001925,2.19E-05
443,1,24HR,Male,WT,Mouse 1,NOIR,1,56.83529627,255.0771301,88.34117914,22.58823628,0.016900177,0.075848091,0.026268564,0.006716692,0.015686275,0.073202617,0.026143791,0.007843138,0.004765771,0.026505845,0.010924004,0.001970601,1,2252,237.056,0.222816119,0.346331241,0.088554534,7.50E-06,1.17E-05,2.98E-06,9.89E-05,0.000153788,3.93E-05
446,1,24HR,Male,WT,Mouse 1,NOIR,1,3336.50206,10233.72316,3798.9818,809.6131011,0.043722426,0.134105478,0.049782886,0.010609389,0.039215688,0.135947719,0.048366014,0.010457517,0.026159373,0.050290923,0.023275165,0.003917338,1,70133,1425.382,0.326030127,0.371221865,0.079112273,6.23E-07,7.10E-07,1.51E-07,4.65E-06,5.29E-06,1.13E-06
449,1,24HR,Male,WT,Mouse 1,NOIR,1,11754.88266,8605.776711,2502.086342,617.4640758,0.174809391,0.127978358,0.037209065,0.009182441,0.152941182,0.128104582,0.03398693,0.007843138,0.147182157,0.044815364,0.02009415,0.002604033,1,62044,1144.842,1.365929312,0.290744976,0.071749953,2.82E-06,6.00E-07,1.48E-07,2.20E-05,4.69E-06,1.16E-06
460,1,24HR,Male,WT,Mouse 1,IR,2,7958.023746,9526.300893,72.39608067,849.9320537,0.113851952,0.136288605,0.001035739,0.012159605,0.098039217,0.135947719,0.00130719,0.010457517,0.070086685,0.061460703,0.000892484,0.004175881,1,62457,1828.724,0.835373965,0.0075996,0.089219526,1.82E-06,1.66E-08,1.95E-07,1.34E-05,1.22E-07,1.43E-06
465,1,24HR,Male,WT,Mouse 1,IR,2,153.078436,425.1294223,7.784314008,38.25098184,0.037556044,0.104300643,0.001909792,0.009384441,0.027450981,0.094117649,0.00130719,0.007843138,0.031025531,0.064149174,0.001377581,0.002409543,1,2814,263.018,0.360074904,0.018310457,0.089974911,1.33E-05,6.79E-07,3.33E-06,0.000127958,6.51E-06,3.20E-05
465,2,24HR,Male,WT,Mouse 1,IR,2,147.2666715,486.6980522,8.146405491,55.83006741,0.025216896,0.083338708,0.001394932,0.009559943,0.023529412,0.071895428,0.00130719,0.010457517,0.012596777,0.041044921,0.001075285,0.002581637,2,4171,371.132,0.302583236,0.01673811,0.114711919,6.05E-06,3.34E-07,2.29E-06,7.25E-05,4.01E-06,2.75E-05
465,3,24HR,Male,WT,Mouse 1,IR,2,637.588253,755.4248562,37.38431502,68.27189803,0.085628291,0.101453781,0.005020725,0.009168936,0.047058824,0.098039217,0.003921569,0.007843138,0.092947279,0.051282239,0.003120218,0.00233922,3,5799,347.336,0.844012807,0.049487801,0.090375499,1.48E-05,8.66E-07,1.58E-06,0.000145545,8.53E-06,1.56E-05
466,1,24HR,Male,WT,Mouse 1,IR,2,264.9019698,695.4483849,3.916339985,85.70719299,0.027039091,0.070985851,0.000399749,0.00874831,0.023529412,0.070588239,0,0.007843138,0.016324497,0.020539922,0.000609196,0.002247083,1,7432,601.284,0.380908167,0.005631388,0.123240193,3.64E-06,5.38E-08,1.18E-06,5.13E-05,7.58E-07,1.66E-05
474,1,24HR,Male,WT,Mouse 1,IR,2,180.7176529,478.5189666,8.581699607,56.1176493,0.028005215,0.074154497,0.001329878,0.008696366,0.027450981,0.071895428,0.00130719,0.007843138,0.012360966,0.023310957,0.00079354,0.00240542,1,4863,348.406,0.377660376,0.017933876,0.117273616,5.76E-06,2.73E-07,1.79E-06,7.77E-05,3.69E-06,2.41E-05
474,2,24HR,Male,WT,Mouse 1,IR,2,1366.564746,2606.950397,34.68235403,232.3241919,0.053791173,0.102615642,0.001365178,0.009144822,0.047058824,0.104575165,0.00130719,0.007843138,0.035351295,0.035326351,0.000900755,0.002370773,2,22124,761.092,0.524200517,0.013303803,0.089117228,2.43E-06,6.17E-08,4.13E-07,2.37E-05,6.01E-07,4.03E-06
474,3,24HR,Male,WT,Mouse 1,IR,2,279.8117721,431.5346517,4.58823543,58.6797405,0.051673457,0.079692456,0.00084732,0.010836517,0.050980393,0.077124186,0.00130719,0.010457517,0.011411654,0.023737813,0.000713399,0.002672207,3,4084,328.406,0.6484109,0.010632368,0.135979209,1.27E-05,2.07E-07,2.65E-06,0.000158769,2.60E-06,3.33E-05
