ImageNumber,ObjectNumber,Metadata_Day,Sex,Metadata_Genotype,Metadata_Mouse,Cre,Tg,Metadata_Treatment,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,CASP NOUV normalized ,EDU NOUV normalized ,TUNEL NOUV normalized ,CASP intensity corrected  NOUV normalized ,EDU Intensity corrected NOUV normalized ,TUNEL Intensity Corrected  NOUV normalized ,CASP area corrected NOUV normalized ,EDU area corrected NOUV normalized ,TUNEL area Corrected  NOUV normalized ,CASP area and Intensity corrected NOUV normalized ,EDU area and intensity corrected NOUV normalized ,TUNEL area  and intensity Corrected NOUV normalized ,,,,,Averages of NOUV,,,,,,,,,,,
604,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,764.7098257,1543.342526,15.65751685,367.9111219,0.04302407031,0.08683146876,0.0008809225189,0.02069939923,0.01568627544,0.07843137532,0,0.007843137719,0.05463315528,0.04788172705,0.0044964708,0.03395968999,1,15053,616.704,0.4954893764,0.01014519887,0.2383859161,0.05080115762,0.001040159227,0.02444104975,0.00003291632076,0.0000006739652475,0.00001583643899,1.437897747,0.003413435383,0.7679931704,6.167098681,0.02064386195,0.4547683217,4.134881786,0.01188278092,0.5929559123,5.522872611,0.03077466884,0.1742182507,,,,,,,,,,,,,,,,
606,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,253.2784389,670.2797563,0,13.61045796,0.02526468218,0.06686082357,0,0.001357651667,0.01568627544,0.05751634017,0,0,0.03407127851,0.03341293134,0,0.005040505816,1,7828,512.074,0.3778697424,0,0.02030563781,0.03235544697,0,0.00173868906,0.00004827155627,0,0.000002593975193,0.4762440399,0,0.02841104316,4.703148243,0,0.03873702347,2.633521648,0,0.04218173803,8.099254407,0,0.02853658078,,,,,,,,,,,,,,,,
610,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,8.047059138,532.9424974,2.478431472,22.54640595,0.0009370120095,0.06205664851,0.0002885923931,0.002625338374,0,0.05359477177,0,0,0.004271219316,0.02767436936,0.001255434104,0.007145298478,1,6793,414.928,0.01509930091,0.004650466953,0.04230551338,0.001184610502,0.0003648507982,0.003319064618,0.000002222773578,0.0000006845969311,0.000006227810007,0.01513103117,0.000540313369,0.04706431733,0.1879331489,0.009462958685,0.08070614084,0.0964195427,0.004168056185,0.08052268659,0.3729485869,0.03126013384,0.06851276136,,,,,,,,,,,,,,,,
611,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,2761.478505,7072.906087,941.8130998,161.5921621,0.06760210788,0.1731475945,0.02305596465,0.00395584132,0.03137255087,0.1895424873,0.01045751665,0,0.07786788912,0.09992585971,0.0275652014,0.008542039115,1,36741,946.97,0.3904305346,0.1331578687,0.02284664324,0.07516067894,0.02563384502,0.004398142731,0.00001062656255,0.000003624230932,0.000000621829652,5.192458091,0.2053210729,0.3373142846,4.859485893,0.2709550293,0.04358449432,6.117587411,0.2928410923,0.10670183,1.782980293,0.1654899969,0.006840810253,,,,,,,,,,,,,,,,
614,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,761.8039438,3417.150418,233.0536026,178.1359531,0.02480961193,0.1112860815,0.007589839204,0.00580134023,0,0.1111111119,0.002614379162,0,0.04025518633,0.05862836923,0.01055027502,0.01494445831,1,27124,816.614,0.2229354434,0.0682011542,0.05212997126,0.02808597345,0.008592154645,0.006567466196,0.000008219121201,0.000002514420963,0.000001921913112,1.432433765,0.05080712483,0.3718484907,2.774761568,0.1387784734,0.09944823893,2.286014443,0.09815679037,0.1593310414,1.379047181,0.1148137426,0.02114315855,,,,,,,,,,,,,,,,
614,2,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,3594.431468,9404.527061,429.2601443,208.6248432,0.06589966757,0.1724209273,0.007869979179,0.00382489079,0.03529411927,0.1764705926,0,0,0.08468129402,0.09491259826,0.0141172068,0.009040198326,2,49941,1073.288,0.3822022569,0.04564399055,0.02218344866,0.07197355816,0.008595345394,0.004177426228,0.000007653075768,0.0000009139582818,0.0000004441931211,6.758674647,0.09358136281,0.435492284,4.757072799,0.09287824237,0.04231931937,5.858176637,0.09819324149,0.1013471027,1.284073115,0.04173325488,0.004886612993,,,,,,,,,,,,,,,,
616,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,2813.717728,12930.37031,672.7529622,149.772554,0.04299625202,0.197588214,0.01028029771,0.002288665424,0.02352941222,0.2209150344,0.002614379162,0,0.05003125106,0.09443215157,0.01559345341,0.006091114313,1,60251,1168.918,0.2176053477,0.0520289014,0.01158300577,0.04669993408,0.01116583894,0.00248581026,0.000003611647072,0.0000008635358982,0.0000001922458677,5.290684449,0.1466643011,0.3126415369,2.708420638,0.1058705178,0.02209687628,3.801069028,0.1275585645,0.06030738883,0.6059810523,0.03943086293,0.002114916036,,,,,,,,,,,,,,,,
617,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,4429.894245,21063.49597,1085.492843,229.7098113,0.03845861689,0.1828650701,0.009423826188,0.001994251135,0.01176470611,0.1960784346,0,0,0.05508730471,0.08127252582,0.02077102192,0.007141990441,1,108100,1599.088,0.2103114436,0.05153431533,0.01090558811,0.04097959523,0.01004156192,0.002124975127,0.000001945526768,0.0000004767281714,0.0000001008842564,8.32961045,0.2366441444,0.4795059343,2.617637205,0.104864114,0.02080456801,3.33547088,0.1147148217,0.05155329162,0.3264306658,0.02176840965,0.001109837804,,,,,,,,,,,,,,,,
617,2,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,1944.356919,14170.08541,1451.724226,116.0549058,0.02847372696,0.2075108428,0.02125947085,0.001699541719,0.003921568859,0.2405228764,0.01568627544,0,0.03860833548,0.09108021522,0.0255418255,0.005069549992,2,63050,1266.924,0.1372156104,0.1024499277,0.008190134529,0.03083833338,0.0230249679,0.001840680505,0.000002176298341,0.000001624899726,0.0000001298990409,3.656009561,0.316484848,0.2422578981,1.707851369,0.2084692662,0.01562430279,2.51003853,0.2630372754,0.04465611744,0.3651507283,0.07419633451,0.001429032353,,,,,,,,,,,,,,,,
619,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,689.5686467,3563.192259,22.08758243,217.307196,0.03026946344,0.1564107045,0.0009695615832,0.009538966509,0,0.1529411823,0,0,0.05184331173,0.09788009107,0.004628973478,0.0206558296,1,19692,715.812,0.1935255234,0.006198818594,0.06098666035,0.03501770499,0.001121652571,0.01103530348,0.00000982762154,0.0000003147886753,0.000003097027237,1.296608426,0.004815229394,0.4536161929,2.408711582,0.01261360737,0.1163441265,2.850212029,0.01281376102,0.2677237069,1.648929789,0.01437391211,0.03407070667,,,,,,,,,,,,,,,,
619,2,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,8163.721792,19094.30638,219.9895496,2396.766082,0.09356165024,0.2188333778,0.002521225713,0.02746852423,0.08627451211,0.2078431398,0,0.01568627544,0.08154675963,0.1403068665,0.008279886668,0.03708816681,2,80543,1580.878,0.427547439,0.01152121189,0.1255225529,0.1013585512,0.002731330464,0.02975759634,0.000005308312814,0.0000001430442358,0.000001558453905,15.35039407,0.04795908059,5.00311046,5.321460707,0.02344382901,0.2394591159,8.249922776,0.03120272422,0.7219388229,0.8906565125,0.006531700266,0.01714470743,,,,,,,,,,,,,,,,
622,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,1123.490228,1332.043172,0.2980392275,1440.224877,0.06738380783,0.07989223128,1.79E-05,0.08638066799,0.05098039284,0.06405229121,0,0.02875817008,0.06848555953,0.05666638315,0.000358618903,0.1378193527,1,13559,696.016,0.8434337952,0.0002237459219,1.081214864,0.08285937223,0.00002198091507,0.1062191074,0.00006220471976,0.00000001650165365,0.00007974149009,2.112519042,0.00006497439245,3.006386064,10.49778198,0.0004552872724,2.062631372,6.744210665,0.000251110014,2.576945278,10.43703352,0.0007535001667,0.8772441155,,,,,,,,,,,,,,,,
628,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,4415.019728,10074.8395,109.2000036,2337.654967,0.09379091471,0.214025864,0.002319801235,0.04966020792,0.07058823854,0.2379084975,0,0.02614379115,0.09994542082,0.1350848704,0.00754009347,0.06508433563,1,42039,1248.198,0.4382223389,0.0108388827,0.2320290033,0.1050219969,0.002597588039,0.0556068167,0.00001042418561,0.0000002578292229,0.000005519374946,8.301641627,0.02380627525,4.87971943,5.454325636,0.02205539793,0.4426412523,8.548103281,0.0296748505,1.349057879,1.749024431,0.01177302388,0.06071919632,,,,,,,,,,,,,,,,
631,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,2810.404004,13823.99903,2338.564773,277.7490277,0.02955240332,0.1453642943,0.02459084505,0.002920630371,0.01176470611,0.1568627506,0.01176470611,0,0.04283752128,0.06209474663,0.03495620721,0.01590099796,1,88136,1594.77,0.2032989151,0.1691670239,0.02009180029,0.03188712902,0.02653359324,0.003151368654,0.000002306650121,0.00000191938622,0.000000227963605,5.284453593,0.5098215649,0.5797850178,2.530355908,0.3442279182,0.03832908609,2.595403632,0.3031198176,0.0764542724,0.3870218324,0.08764320639,0.00250785044,,,,,,,,,,,,,,,,
637,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,9235.59241,19783.29596,811.4771491,455.8745242,0.07901975932,0.1692659459,0.006943001181,0.003900463942,0.06274510175,0.180392161,0,0,0.07747135629,0.08647106508,0.01776719433,0.01259272012,1,108622,2089.57,0.4668379035,0.04101829901,0.02304340617,0.08502506315,0.007470651885,0.004196889435,0.000004297820915,0.0000003776242291,0.0000002121430849,17.36585182,0.1769070306,0.9516116811,5.810488692,0.08346569769,0.04395985854,6.920483734,0.08534474079,0.1018192929,0.7211108918,0.01724311548,0.002333807315,,,,,,,,,,,,,,,,
639,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,6778.553131,18889.91815,2253.285034,239.4588314,0.05679273041,0.1582653419,0.01887869092,0.002006257175,0.03921568766,0.163398698,0.005228758324,0,0.06268285483,0.08391121492,0.02971733067,0.006649683569,1,110206,2208.238,0.3588450239,0.1192850607,0.0126765415,0.06150802253,0.02044611939,0.00217282935,0.000003256129648,0.000001082382635,0.0000001150258743,12.74583633,0.4912300549,0.4998564494,4.466357462,0.2427260773,0.02418301214,5.006350524,0.2335765053,0.05271426648,0.5463304778,0.04942386463,0.001265411158,,,,,,,,,,,,,,,,
639,2,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,793.0431592,2776.966083,62.3934661,6.057516555,0.03523540051,0.1233823292,0.002772180482,0.0002691392258,0,0.1189542487,0,0,0.05570166366,0.07243210149,0.009027511579,0.001748604582,2,19686,631.29,0.2855789864,0.02246821324,0.00218134337,0.0402846266,0.00316943341,0.0003077068249,0.00001450670458,0.000001141329536,0.0000001108068358,1.491173428,0.01360216099,0.01264471517,3.554453182,0.04571923115,0.00416134426,3.278904981,0.03620761306,0.007465169579,2.434010836,0.05211550391,0.001218997094,,,,,,,,,,,,,,,,
640,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,2500.917718,9832.843388,1859.949073,70.82353181,0.04356392346,0.17128002,0.03239877845,0.001233687497,0.02352941222,0.1934640557,0.01830065437,0,0.04988895372,0.08382341292,0.03939812142,0.004393109507,1,52866,1042.836,0.254343288,0.1891567881,0.007202751942,0.04730673246,0.03518233029,0.001339680169,0.000004811093861,0.000003578042373,0.0000001362454497,4.70252092,0.405480386,0.147840023,3.165678682,0.3849039008,0.01374067506,3.850458445,0.4019230055,0.03250152039,0.8072305135,0.1633809303,0.001498849831,,,,,,,,,,,,,,,,
646,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,5108.302102,24330.46203,118.5437947,2883.385703,0.05779276052,0.2752626093,0.001341144866,0.0326211755,0.03921568766,0.3267973959,0,0.01830065437,0.06298342881,0.171848536,0.006815084933,0.04780055995,1,81601,1690.368,0.2099549978,0.004872237714,0.1185092868,0.06260097428,0.001452724779,0.03533517607,0.000002572946383,0.00000005970806379,0.000001452301893,9.605233042,0.02584327944,6.01890075,2.613200709,0.009914226819,0.2260799226,5.095309644,0.01659593053,0.8572545688,0.4317024133,0.002726395607,0.01597691852,,,,,,,,,,,,,,,,
648,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,167.5451025,1458.403961,0.7647059122,74.03921782,0.01699930018,0.1479711811,7.76E-05,0.007512095964,0,0.1124183014,0,0,0.04458841069,0.1195397999,0.0006990047242,0.02793350041,1,7844,441.998,0.1148825065,0.0005243443742,0.05076729068,0.02135965101,0.00009748927999,0.009438961986,0.00001464590853,0.00000006684655459,0.000006472117629,0.3150380934,0.0001667106121,0.1545525815,1.429882835,0.001066957189,0.09684865599,1.738535814,0.001113717713,0.2289954144,2.457367203,0.003052354091,0.07120041396,,,,,,,,,,,,,,,,
653,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,3862.537358,12577.92843,388.7817111,180.1699405,0.08010239232,0.2608446378,0.0080626651,0.00373641519,0.03921568766,0.2928104699,0,0,0.09197813452,0.157045999,0.01748107225,0.009253151429,1,43670,1072.288,0.3070885145,0.03090983648,0.01432429366,0.08844830222,0.008902718368,0.004125714231,0.000007032024605,0.0000007078048198,0.0000003280122202,7.262799011,0.08475681436,0.3760943216,3.822171095,0.06289658835,0.02732642554,7.199112992,0.1017046709,0.1000925357,1.1798699,0.03231985479,0.003608495272,,,,,,,,,,,,,,,,
653,2,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,2065.458881,4730.840655,119.4326837,147.3150372,0.08434575634,0.1931901607,0.004877192243,0.00601580518,0.01568627544,0.1973856241,0,0,0.1117156619,0.1314856425,0.01382161245,0.0152657142,2,21601,743.576,0.4365944728,0.02524555198,0.03113929384,0.09561866956,0.005529034936,0.006819824881,0.00002021177134,0.000001168721447,0.000001441567235,3.883719775,0.02603706272,0.307511613,5.434064432,0.05137067262,0.05940436679,7.782733971,0.06316370522,0.1654534288,3.391236802,0.05336627613,0.01585882547,,,,,,,,,,,,,,,,
653,3,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,8598.513964,36271.68713,633.807864,2171.215751,0.06537053989,0.275756925,0.004818549162,0.01650675296,0.04313725606,0.3333333433,0,0.005228758324,0.07333855421,0.1535241867,0.01032840557,0.03024118985,3,122951,2349.492,0.2370585612,0.01747390084,0.05985979486,0.06993447767,0.005154963067,0.01765919554,0.00000192807347,0.0000001421208517,0.0000004868589508,16.16794167,0.1381740291,4.532287199,2.950544673,0.03555660181,0.1141944075,5.692208829,0.05889030749,0.4284236769,0.3235022601,0.006489536607,0.005355984057,,,,,,,,,,,,,,,,
654,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,3232.972641,9660.706151,18.36078497,479.2444593,0.06554562974,0.1958621797,0.0003722484992,0.009716252925,0.04313725606,0.2065359503,0,0.002614379162,0.07662388459,0.1244159522,0.002222329544,0.0141335199,1,44518,1228.988,0.3346517936,0.001900563446,0.04960760132,0.07262169552,0.0004124350818,0.01076518395,0.000007517224351,0.00000004269202224,0.000001114326819,6.079017062,0.00400276453,1.000395068,4.165236902,0.003867343548,0.09463631899,5.910930777,0.004711659129,0.26117043,1.261279253,0.001949407408,0.01225882089,,,,,,,,,,,,,,,,
658,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,1842.976522,6991.128319,180.1921631,103.4692845,0.04665999599,0.1769995524,0.004562057903,0.002619608195,0.01568627544,0.1960784346,0,0,0.06290834331,0.1050870007,0.008114043118,0.007227510428,1,35388,974.174,0.2636164632,0.02577440362,0.01480008373,0.05207913761,0.005091900165,0.00292385228,0.00000744931794,0.0000007283373918,0.0000004182232318,3.465382162,0.03928300451,0.215986142,3.281097073,0.05244680137,0.02823408928,4.238900993,0.0581698768,0.07093457579,1.24988556,0.03325741515,0.004600915641,,,,,,,,,,,,,,,,
659,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,1026.764736,5178.413201,94.6784345,54.35032858,0.02834174494,0.1429395275,0.002613404949,0.001500229894,0,0.1464052349,0,0,0.0436957561,0.08051688672,0.007446153093,0.005382648599,1,32526,837.824,0.1982778693,0.01828329081,0.01049555655,0.0315675071,0.002910853917,0.001670981018,0.000006095980733,0.0000005621131038,0.0000003226820559,1.930644345,0.02064048351,0.1134531649,2.467861562,0.03720358135,0.02002235164,2.569388499,0.03325360047,0.04053909648,1.022815559,0.02566726501,0.0035498576,,,,,,,,,,,,,,,,
659,2,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,2901.89812,8089.158384,79.88235553,111.0640559,0.05752256026,0.1603464634,0.001583459315,0.002201555184,0.03921568766,0.163398698,0,0,0.06400383232,0.09373178721,0.007807424731,0.006935288331,2,45589,1171.88,0.3587391892,0.009875236921,0.01372998903,0.06365347167,0.001752228729,0.002436202942,0.000007868985703,0.0000002166144667,0.0000003011689011,5.456491639,0.0174148469,0.2318397878,4.465040192,0.02009453243,0.02619267183,5.180976044,0.0200174642,0.05910388271,1.320299615,0.009891071537,0.003313189232,,,,,,,,,,,,,,,,
659,3,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,594.9176642,1130.478462,0.06013072142,103.364709,0.04127359957,0.07842919814,4.17E-06,0.007171132856,0.007843137719,0.071895428,0,0,0.05805982176,0.04118935109,0.0001941152322,0.01700879325,3,11853,572.94,0.5262529842,0.00005319050601,0.09143447882,0.05019131563,0.00000507303817,0.008720552517,0.00004439829446,0.000000004487514217,0.000007714036853,1.118634468,0.00001310886867,0.2157678468,6.549997314,0.000108234198,0.1744293671,4.085244639,0.00005795439732,0.2115663291,7.449378265,0.000204909325,0.08486289167,,,,,,,,,,,,,,,,
665,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,1598.321612,3632.200096,138.4156907,313.5085063,0.05782012127,0.1313967404,0.00500726009,0.01134133438,0.007843137719,0.1215686277,0,0.002614379162,0.08248935908,0.08208145551,0.012246985,0.01924289441,1,24395,750.78,0.4400422801,0.03810794753,0.0863136661,0.06551841001,0.0056739369,0.01285134275,0.00001803821603,0.000001562121235,0.000003538170367,3.005353101,0.0301754755,0.6544308595,5.476977498,0.07754359651,0.1646604032,5.33276982,0.06481906551,0.3117820118,3.026546314,0.07132973675,0.03892376641,,,,,,,,,,,,,,,,
666,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,2728.34125,9475.191145,389.3869405,137.1058867,0.05751625875,0.1997468409,0.008208679917,0.002890334065,0.01960784383,0.2313725501,0,0,0.07282505153,0.1084535435,0.01340160294,0.008863649589,1,43027,1083.524,0.2879457742,0.04109541798,0.01446998637,0.06340998095,0.009049827795,0.003186508163,0.000006692211268,0.0000009551076761,0.0000003363001457,5.13014951,0.08488875811,0.2862006022,3.583911359,0.0836226225,0.02760436323,5.161157492,0.1033852493,0.07730677994,1.12285424,0.04361222265,0.00369967157,,,,,,,,,,,,,,,,
667,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,924.5333607,4475.390972,141.9202658,47.78039376,0.0275659191,0.1334384141,0.004231499621,0.001424621896,0.01176470611,0.1124183014,0,0,0.03438784072,0.0863410273,0.01290552883,0.005504285178,1,29600,897.658,0.2065815851,0.03171125533,0.0106762502,0.03123423516,0.004794603574,0.001614202492,0.000006979107603,0.000001071326193,0.0000003606841284,1.738416837,0.03093949452,0.09973880621,2.571213595,0.0645273479,0.02036706054,2.542262344,0.05477355999,0.03916161216,1.170991209,0.04891900427,0.003967922204,,,,,,,,,,,,,,,,
667,2,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,2074.890253,5467.085124,288.7555649,82.38954516,0.071944877,0.1895660584,0.01001232888,0.002856780345,0.01176470611,0.1908496767,0.003921568859,0,0.09555968807,0.1216982472,0.01313043628,0.008354652555,2,25430,796.302,0.3795240436,0.05281709692,0.01507010469,0.08159222386,0.011354918,0.003239856278,0.0000149242644,0.000002076960162,0.0000005926112736,3.901453754,0.06295049665,0.1719834064,4.723738469,0.10747437,0.02874920771,6.64107308,0.129718604,0.07860104026,2.504071207,0.09483836356,0.006519375948,,,,,,,,,,,,,,,,
668,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,3113.470675,15428.76513,1502.819651,181.3908554,0.04455708219,0.2208020655,0.02150695019,0.002595896379,0,0.2444444448,0.007843137719,0,0.07147455984,0.1267360274,0.03132273548,0.01021523113,1,63856,1466.592,0.2017964917,0.09740375451,0.0117566671,0.04875768409,0.0235345097,0.002840623519,0.00000316018059,0.000001525365737,0.0000001841121758,5.854315349,0.3276239662,0.3786429109,2.511656026,0.1982011084,0.02242816964,3.968556413,0.2688582818,0.06891539141,0.5302316426,0.06965140352,0.002025436478,,,,,,,,,,,,,,,,
671,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,2597.302033,6195.487751,226.0353011,492.9307336,0.0656414788,0.1565782387,0.005712578374,0.01245781272,0.05882352963,0.1568627506,0,0,0.0619282981,0.08561264688,0.01389293129,0.02611630711,1,35512,921.168,0.4192247871,0.03648385893,0.07956286146,0.07313871461,0.006365040018,0.01388068072,0.00001180515846,0.000001027367057,0.00000224045003,4.883754095,0.04927709176,1.028964373,5.217872985,0.0742388352,0.1517819071,5.953012747,0.0727142288,0.3367544268,1.980731285,0.04691173777,0.02464741507,,,,,,,,,,,,,,,,
672,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,1321.376508,4329.281159,255.8745171,210.4261502,0.07025235301,0.2301707246,0.01360383418,0.0111875246,0.01568627544,0.2745098174,0,0.002614379162,0.105214955,0.143507996,0.02822690607,0.01747333864,1,16267,554.112,0.3052184553,0.05910323394,0.04860533249,0.08123049781,0.01572966848,0.01293576875,0.00001876304514,0.000003633321076,0.000002987971506,2.484608201,0.05578222516,0.439252408,3.79889544,0.1202656564,0.0927242928,6.611630946,0.1796957614,0.313830242,3.148161936,0.165905072,0.03287097366,,,,,,,,,,,,,,,,
672,2,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,1361.168665,1996.367373,42.86928244,101.1790882,0.07058539023,0.1035245474,0.002223049287,0.005246789474,0.05882352963,0.08104575425,0,0,0.06757561004,0.07071699394,0.007733018206,0.01114530018,2,16204,701.672,0.6818227365,0.02147364409,0.05068159779,0.08400201588,0.002645598768,0.006244080982,0.00004207743375,0.000001325206374,0.000003127721414,2.559430116,0.009345768357,0.2112054899,8.486293146,0.04369544153,0.09668517983,6.83721438,0.03022332517,0.1514855038,7.059972106,0.0605117066,0.03440837639,,,,,,,,,,,,,,,,
673,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,982.0706148,2759.370011,83.21568886,147.0823573,0.06786473739,0.1906827456,0.005750514053,0.01016393873,0.003921568859,0.2104575187,0,0,0.1112475406,0.1231014156,0.01398760284,0.01716300893,1,12304,464.036,0.355903924,0.03015749556,0.05330287593,0.07981718261,0.006763303711,0.01195402774,0.00002892587159,0.000002451031824,0.000004332158317,1.846605179,0.01814153416,0.3070259071,4.42975112,0.06136569454,0.1016857867,6.496596338,0.07726399396,0.2900125608,4.853334159,0.1119192614,0.04765850733,,,,,,,,,,,,,,,,
674,1,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,8361.855128,24671.74572,207.6719021,2895.939952,0.08442225111,0.2490887824,0.002096679409,0.02923774284,0.07843137532,0.287581712,0,0.02614379115,0.08097647364,0.1523498968,0.007816620086,0.02858739158,1,91402,1978.838,0.3389243398,0.008417397962,0.1173788019,0.09148437811,0.00227207175,0.03168355126,0.000003708062622,0.00000009209205446,0.000001284203867,15.72294778,0.04527375736,6.04510702,4.218415062,0.01712806261,0.2239232988,7.446229701,0.02595615183,0.7686637536,0.622158158,0.004205116642,0.0141276553,,,,,,,,,,,,,,,,
674,2,DAY4,Male,WT,AL17,-,WT/Tg,UV,2,Z1,3008.349101,13722.70756,117.4849714,527.9660292,0.05244406848,0.239225765,0.002048096707,0.009203947304,0.01960784383,0.2810457647,0,0,0.06734640943,0.1462307342,0.005723081244,0.01632840399,2,52068,1359.172,0.2192241646,0.008561355034,0.03847389642,0.05777731237,0.002256375728,0.01013993296,0.000004210343486,0.0000001644264238,0.0000007389163483,5.656653347,0.02561244942,1.102098525,2.72856921,0.0174209923,0.07339657306,4.70269513,0.02577684045,0.2460014303,0.7064334708,0.007508055881,0.008128892721,,,,,,,,,,,,,,,,
229,1,DAY4,Male,WT,AL18,-,WT/WT,UV,1,Z2,48.0352957,2877.271973,34.91111211,121.0379122,0.00244267967,0.1463143642,0.001775291742,0.006154991723,0,0.09542483836,0,0,0.008694930893,0.1218902182,0.009483076314,0.01587836548,1,16636,695.984,0.0166947359,0.01213340708,0.04206689996,0.002887430615,0.002098528018,0.007275661952,0.00000100353065,0.000000729346422,0.000002528666744,0.03741684429,0.01219048541,0.1621066408,0.06531944591,0.02456881401,0.2526904776,0.1061867687,0.0366888356,0.4232250568,0.0480158206,0.02532452854,0.179338067,,,,,,,,,,,,,,,,
232,1,DAY4,Male,WT,AL18,-,WT/WT,UV,1,Z2,9.815686682,14116.90624,1097.994804,1.006535985,0.0001283918678,0.1846529966,0.0143620725,1.32E-05,0,0.2039215714,0.002614379162,0,0.00149703292,0.08758085069,0.02472097405,0.000355432777,1,70256,1465.152,0.000695314293,0.07777871338,0.00007130004039,0.0001397131445,0.01562848446,0.00001432669075,0.000000009896867071,0.000001107075743,0.000000001014860516,0.0076458782,0.3834048483,0.001348058343,0.002720470969,0.1574933348,0.0004282902064,0.00513802385,0.2732348065,0.0008333832092,0.0004735343096,0.03844012996,0.0000719759231,,,,,,,,,,,,,,,,
239,1,DAY4,Male,WT,AL18,-,WT/WT,UV,1,Z2,42.60392315,5887.1897,72.45621141,125.1581735,0.00100613837,0.1390324414,0.001711132898,0.002955747532,0,0.1398692876,0,0,0.005008172767,0.07364381239,0.00940624213,0.01535619537,1,37970,991.11,0.007236716552,0.01230743616,0.02125940896,0.001122041695,0.001908248918,0.003296238438,0.0000001905903753,0.0000003241357957,0.0000005599001571,0.03318610483,0.02530072331,0.167624926,0.02831421342,0.02492120376,0.1277025455,0.04126366927,0.03336216158,0.1917420998,0.009119156715,0.01125471513,0.039709231,,,,,,,,,,,,,,,,
242,1,DAY4,Male,WT,AL18,-,WT/WT,UV,1,Z2,93.85490492,27440.32359,450.2287727,5.317647231,0.0004923381031,0.1439447078,0.002361781519,2.79E-05,0,0.1529411823,0,0,0.004816740036,0.06244596428,0.008189393364,0.0007636883528,1,178584,2970.12,0.003420327921,0.01640756062,0.0001937895234,0.0005255504688,0.002521103641,0.00002977672821,0.00000001915248802,0.0000000918758714,0.000000001085144937,0.0731077911,0.1572137624,0.007121949758,0.01338229762,0.03322350455,0.001164068835,0.01932739294,0.04407677963,0.001732111466,0.0009163869866,0.003190134424,0.00007696063382,,,,,,,,,,,,,,,,
