ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
232,1,0HR,Male,WT,CX18,NOIR,1,277.8666777,1783.511168,23.12026212,431.1555714,0.01140433727,0.0731997196,0.0009489128717,0.01769569347,0.01176470611,0.071895428,0.001307189581,0.01830065437,0.003467674747,0.01180370161,0.0006585351547,0.00360203317,1,20051,1252.236,0.1557975541,0.01296334025,0.2417453724,0.01385799599,0.00115307277,0.02150294606,0.00000777006404,0.0000006465183908,0.00001205652448
233,1,0HR,Male,WT,CX18,NOIR,1,767.8745408,4415.323015,39.97908614,893.5163733,0.01325681579,0.07622745739,0.0006902109032,0.01542593397,0.01176470611,0.07712418586,0.001307189581,0.01568627544,0.00425156319,0.01215697037,0.000673567868,0.003283408774,1,51353,2045.596,0.1739112944,0.009054623187,0.2023671587,0.01495286626,0.0007785151042,0.01739949707,0.000003386584901,0.0000001763212117,0.000003940707626
236,1,0HR,Male,WT,CX18,NOIR,1,757.4588516,3835.29814,45.84836736,760.468003,0.01597913321,0.08090834209,0.0009672039188,0.0160426134,0.01568627544,0.08104575425,0.001307189581,0.01568627544,0.005383195,0.01619861439,0.000659950851,0.003210938271,1,41449,1858.654,0.1974967327,0.01195431638,0.1982813266,0.01827447831,0.001106139288,0.0183470772,0.000004764812968,0.0000002884102482,0.000004783742107
247,1,0HR,Male,WT,CX18,NOIR,1,316.7490324,2116.337321,21.16078494,473.7725673,0.01099670297,0.07347373008,0.0007346474426,0.0164481519,0.01176470611,0.071895428,0.001307189581,0.01568627544,0.003598400981,0.01232868443,0.0006743787985,0.003261053601,1,23921,1429.764,0.1496685,0.009998777002,0.2238643918,0.01324146283,0.0008846112176,0.01980571746,0.000006256782744,0.0000004179915974,0.000009358488015
247,2,0HR,Male,WT,CX18,NOIR,1,555.1372769,3261.587037,26.25490273,770.1699641,0.01232241852,0.07239766125,0.0005827817969,0.01709551318,0.01176470611,0.071895428,0,0.01568627544,0.003584523075,0.0106433451,0.0006629805466,0.003330876454,2,38380,2167.34,0.170204649,0.008049732365,0.2361335005,0.01446423337,0.0006840777158,0.02006696102,0.000004434722487,0.0000002097376854,0.000006152514342
248,1,0HR,Male,WT,CX18,NOIR,1,868.2823858,4061.175296,24.62353014,990.0366376,0.01579729251,0.07388791383,0.0004479937802,0.01801245611,0.01568627544,0.071895428,0,0.01830065437,0.005169295173,0.0114034732,0.0006240121065,0.003544094602,1,48006,2097.404,0.2138007652,0.006063153729,0.2437808185,0.0180869555,0.0005129260954,0.02062318538,0.000004453625905,0.0000001262999152,0.000005078132285
248,2,0HR,Male,WT,CX18,NOIR,1,139.2980446,786.6248628,5.190849826,189.9241903,0.01194870858,0.06747511261,0.0004452607502,0.01629131843,0.01176470611,0.06666667014,0,0.01568627544,0.003239492924,0.008911689935,0.0006223349763,0.003308800841,2,8850,897.104,0.1770831958,0.006598888582,0.2414418858,0.01573989204,0.0005865367035,0.02146036048,0.00002000940065,0.000000745637128,0.00002728156901
258,1,0HR,Male,WT,CX18,NOIR,1,169.80785,1149.186959,34.27451104,225.0091586,0.01128816393,0.07639346934,0.002278435886,0.01495773174,0.01176470611,0.07450980693,0.002614379162,0.01568627544,0.005681234548,0.02330848346,0.00138562656,0.003161054542,1,12703,535.902,0.1477634676,0.02982500868,0.1957985659,0.01336753916,0.00269814304,0.01771307239,0.00001163217095,0.000002347871265,0.00001541356892
258,2,0HR,Male,WT,CX18,NOIR,1,197.0156942,1610.373896,30.1372559,261.362101,0.011266409,0.09208977503,0.001723409155,0.01494608,0.007843137719,0.0941176489,0.001307189581,0.01568627544,0.008137968126,0.03005864279,0.001033127619,0.003193437158,2,15090,520.176,0.1223415846,0.01871444636,0.1622990174,0.01305604335,0.001997167389,0.01732021876,0.000008107460874,0.000001240188626,0.00001075540208
260,1,0HR,Male,WT,CX18,NOIR,1,123.1215736,867.9699633,21.12026208,177.5111174,0.009933164472,0.0700258139,0.001703934012,0.01432118737,0.007843137719,0.07058823854,0.001307189581,0.01307189558,0.003104354023,0.01040396679,0.0007317554371,0.002920409473,1,9620,756.404,0.1418500396,0.0243329412,0.2045129727,0.01279850038,0.002195453439,0.01845229911,0.00001474532636,0.000002529411767,0.00002125914477
260,2,0HR,Male,WT,CX18,NOIR,1,2167.070663,11973.60291,74.35163618,2098.713804,0.01688999387,0.09332140531,0.0005794913384,0.01635722539,0.01568627544,0.09150326997,0,0.01568627544,0.006578116137,0.02252777141,0.0006580589811,0.003484613276,2,118221,2920.292,0.1809873503,0.006209629361,0.175278387,0.01833067444,0.0006289207178,0.01775246195,0.000001530923865,0.00000005252560341,0.000001482633263
261,1,0HR,Male,WT,CX18,NOIR,1,114.7098079,421.5176585,3.74379096,105.1529449,0.0192984199,0.07091481468,0.0006298437012,0.01769060312,0.01960784383,0.07058823854,0,0.01830065437,0.008525947157,0.01726349231,0.0006920565568,0.003968402829,1,4131,464.278,0.272135237,0.008881694242,0.2494627279,0.02776804838,0.00090626748,0.02545459814,0.0000658763585,0.00000215001071,0.00006038797576
261,2,0HR,Male,WT,CX18,NOIR,1,1112.580435,5928.835467,29.83660219,1281.085014,0.01391316854,0.07414195367,0.0003731161017,0.01602037133,0.01176470611,0.071895428,0,0.01568627544,0.005387672481,0.01589605013,0.0005927381232,0.003740969135,2,71528,2282.378,0.1876558122,0.005032455758,0.2160770055,0.01555447426,0.0004171317832,0.01791025911,0.000002623529418,0.00000007035644444,0.000003020873022
261,3,0HR,Male,WT,CX18,NOIR,1,1547.278487,9242.927048,54.72941338,1755.320318,0.01720727854,0.1027905588,0.0006086456114,0.01952091101,0.01568627544,0.1019607857,0,0.01830065437,0.006911902047,0.03078819251,0.000674706141,0.004649199262,3,81360,2154.194,0.1674013523,0.005921220961,0.1899095718,0.01901768051,0.000672682072,0.02157473351,0.000002057538745,0.00000007277803541,0.000002334188444
