ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
1716,1,3HR,FEMALE,WT,CX23,NOIR,1,2399.768696,6817.890383,131.1451027,779.5974076,0.07454318318,0.2117817657,0.004073714867,0.02421636404,0.07058823854,0.2248366028,0.003921568859,0.02352941222,0.04203501,0.1012199167,0.003578368853,0.006758161478,1,28723,757.85,0.3519811204,0.01923543726,0.1143458407,0.08354867862,0.004565856725,0.02714192137,0.00001225432999,0.0000006696876113,0.000003980985297
1716,2,3HR,FEMALE,WT,CX23,NOIR,1,1994.584371,6602.187116,245.5660209,818.4549269,0.05320310407,0.1761052845,0.006550173938,0.02183128639,0.03529411927,0.1699346453,0.003921568859,0.0209150333,0.0445910436,0.08718329314,0.006214049985,0.005827972933,2,33569,840.722,0.3021096398,0.03719464726,0.1239672418,0.05941744977,0.007315261728,0.02438127221,0.000008999661586,0.000001108005817,0.000003692908393
1724,1,3HR,FEMALE,WT,CX23,NOIR,1,4394.811891,9256.961029,559.3974025,1210.269313,0.08587306833,0.180877741,0.01093042719,0.02364823387,0.05098039284,0.1856209189,0.009150327183,0.02352941222,0.09914902423,0.08637578028,0.008128242142,0.004764064579,1,46660,1007.32,0.4747575233,0.06042991871,0.130741537,0.09418799595,0.01198879988,0.02593804785,0.00001017482905,0.000001295111846,0.00000280200465
1725,1,3HR,FEMALE,WT,CX23,NOIR,1,5351.52956,21478.79805,1279.17128,2679.469358,0.06139680323,0.2464210508,0.01467562245,0.03074090334,0.04705882445,0.2640523016,0.01307189558,0.02875817008,0.0464870189,0.09032356021,0.009607298896,0.0152570632,1,82379,1337.464,0.2491540517,0.05955506806,0.1247495019,0.06496230301,0.01552788065,0.03252612144,0.000003024485022,0.0000007229399247,0.000001514336201
1725,2,3HR,FEMALE,WT,CX23,NOIR,1,10234.57285,29383.89883,2296.172621,4723.451108,0.05018054399,0.1440705,0.01125823157,0.02315928076,0.03529411927,0.1281045824,0.007843137719,0.02352941222,0.05177461366,0.07060915021,0.009079512517,0.004815982222,2,195782,2487.372,0.3483054754,0.07814390575,0.1607496383,0.05227535141,0.01172821107,0.02412607445,0.000001779047488,0.0000003991373352,0.0000008210644405
1728,1,3HR,FEMALE,WT,CX23,NOIR,1,2283.129477,7225.009341,270.2300739,989.981725,0.05357823851,0.1695494178,0.006341493767,0.02323191808,0.03921568766,0.1450980455,0.003921568859,0.02352941222,0.04932531156,0.09978787301,0.007583652802,0.004594595407,1,38277,964.378,0.3160036713,0.03740203799,0.1370215149,0.05964755538,0.007059855106,0.02586361849,0.000008255706334,0.0000009771413118,0.000003579734955
1730,1,3HR,FEMALE,WT,CX23,NOIR,1,9222.694369,19186.49199,354.8810579,2026.781759,0.1289112054,0.2681812615,0.004960388268,0.02832956067,0.1137254909,0.2954248488,0.003921568859,0.02614379115,0.09625612994,0.1280487957,0.004013443638,0.01283080382,1,65440,1381.898,0.4806868484,0.01849640142,0.1056358692,0.1409335937,0.00542299905,0.0309716039,0.000007345459175,0.000000282646721,0.000001614240056
1730,2,3HR,FEMALE,WT,CX23,NOIR,1,1353.333374,5258.095571,247.7137335,675.3019809,0.04235387519,0.16455718,0.007752440568,0.0211342278,0.03529411927,0.1594771296,0.005228758324,0.0209150333,0.02755708521,0.07691223751,0.006551182027,0.004727665632,2,28745,691.258,0.2573809006,0.0471109226,0.1284309065,0.04708065312,0.008617628578,0.02349285027,0.000008953936359,0.000001638925817,0.000004467939
1731,1,3HR,FEMALE,WT,CX23,NOIR,1,881.5333578,2342.733396,65.15817213,293.0274593,0.06512028942,0.1730614905,0.004813339155,0.02164641053,0.04705882445,0.1856209189,0.003921568859,0.0209150333,0.05483938472,0.09052659267,0.004435988917,0.004394613427,1,11392,466.724,0.3762841129,0.02781288398,0.1250793026,0.07738179054,0.005719642919,0.02572221377,0.00003303055767,0.000002441439956,0.00001097957361
1731,2,3HR,FEMALE,WT,CX23,NOIR,1,10002.43163,23070.22022,504.49152,2324.40268,0.1160496065,0.2676639118,0.005853180958,0.02696804399,0.07450980693,0.2954248488,0.005228758324,0.02614379115,0.1335946591,0.1305771618,0.005329706047,0.008565334361,2,79386,1526.044,0.433564636,0.02186765081,0.1007533806,0.1259974257,0.006354917995,0.02927975562,0.000005461474769,0.000000275459789,0.000001269158046
1738,1,3HR,FEMALE,WT,CX23,NOIR,1,1317.831416,8836.047301,516.7019769,1150.792191,0.02460798491,0.1649963083,0.009648422626,0.0214888464,0.02352941222,0.1385620981,0.009150327183,0.0209150333,0.01167826044,0.101951607,0.007109514612,0.004952213152,1,47699,1435.764,0.1491426393,0.05847659698,0.1302383467,0.0276280722,0.01083255366,0.02412612825,0.00000312674562,0.000001225950166,0.000002730420903
1738,2,3HR,FEMALE,WT,CX23,NOIR,1,315.1294222,956.9921829,60.7869302,230.6300731,0.02661566066,0.08082704247,0.005134031267,0.01947889131,0.01960784383,0.07450980693,0.003921568859,0.01830065437,0.0283332286,0.03421452073,0.003989248295,0.003742387826,2,9156,645.602,0.3292915322,0.06351873222,0.2409947304,0.03441780496,0.00663902689,0.02518895512,0.00003596456227,0.00000693738884,0.00002632096225
1739,1,3HR,FEMALE,WT,CX23,NOIR,1,472.0313867,785.6980602,6.062745277,303.9634073,0.05187158095,0.08634044617,0.0006662357447,0.03340257223,0.04705882445,0.07712418586,0,0.02614379115,0.03144717677,0.04119094048,0.0006824278919,0.01696848186,1,6824,571.112,0.6007796259,0.00771638061,0.3868705076,0.06917224306,0.0008884445013,0.04454328947,0.00008803921833,0.000001130770898,0.00005669263006
1739,2,3HR,FEMALE,WT,CX23,NOIR,1,2394.062823,21235.90385,886.1817261,2248.797447,0.03230984822,0.2865960005,0.01195975176,0.03034937241,0.03137255087,0.3150326908,0.01045751665,0.02352941222,0.02286780881,0.1204359038,0.008066684922,0.03114122992,2,68846,1174.918,0.1127365635,0.04173035123,0.1058960082,0.03477417458,0.0128719421,0.03266416999,0.00000163751799,0.0000006061405343,0.000001538157746
1742,1,3HR,FEMALE,WT,CX23,NOIR,1,491.0353092,1246.865393,46.11503413,396.8679852,0.03438381831,0.08730938958,0.003229117998,0.02778992964,0.03137255087,0.08104575425,0.001307189581,0.02352941222,0.0216697249,0.03775314734,0.006374320884,0.01518404904,1,11358,665.742,0.3938158138,0.0369847735,0.318292566,0.04323255056,0.004060136831,0.03494171379,0.00003467298941,0.00000325627518,0.00002802364554
1743,1,3HR,FEMALE,WT,CX23,NOIR,1,11425.42778,30577.92891,904.6131022,3647.038013,0.07443226936,0.1992034509,0.005893206573,0.02375905052,0.05882352963,0.2039215714,0.005228758324,0.02352941222,0.06246063556,0.08095884424,0.004605410847,0.006413034206,1,143348,2372.53,0.3736494977,0.02958385785,0.1192702758,0.07970413106,0.006310608464,0.0254418479,0.00000260659024,0.0000002063778905,0.0000008320330647
1744,1,3HR,FEMALE,WT,CX23,NOIR,1,2066.843197,6947.847256,387.2601431,944.397414,0.0457094278,0.153655644,0.008564481126,0.02088589278,0.03137255087,0.1516339928,0.007843137719,0.0209150333,0.04785846583,0.06480829839,0.005822743878,0.004214666289,1,41170,884.136,0.2974796538,0.05573814864,0.1359266229,0.05020265234,0.009406367333,0.02293897046,0.000007225641337,0.000001353853501,0.00000330159395
1745,1,3HR,FEMALE,WT,CX23,NOIR,1,165.1333387,573.6993616,47.85751784,117.4823567,0.02788001666,0.09685959169,0.008079945608,0.0198349412,0.02352941222,0.07712418586,0.003921568859,0.01830065437,0.01517620815,0.05348635053,0.009604830474,0.003836382311,1,4272,365.374,0.2878395023,0.08341915826,0.2047803511,0.03865480774,0.01120260249,0.02750055167,0.00006737816064,0.00001952695652,0.00004793547546
1747,1,3HR,FEMALE,WT,CX23,NOIR,1,668.4431575,2081.003976,38.85359601,348.5124285,0.04056087121,0.1262745131,0.002357621117,0.02114759882,0.03137255087,0.1124183014,0.001307189581,0.0209150333,0.03541850933,0.07357184025,0.003742101917,0.004156189261,1,13940,545.94,0.3212118599,0.01867060153,0.1674732161,0.04795144602,0.00278720201,0.02500089157,0.00002304245767,0.000001339354485,0.00001201386055
1747,2,3HR,FEMALE,WT,CX23,NOIR,1,138.658828,389.1660235,4.175163522,97.24183309,0.02905675357,0.08155197474,0.000874929489,0.02037758447,0.02745098062,0.07450980693,0.001307189581,0.0209150333,0.008261349216,0.02824954604,0.0006555609997,0.003754440862,2,3338,324.61,0.3562973632,0.01072848931,0.249872361,0.04153949312,0.001250797939,0.02913176545,0.0001067397733,0.000003214047126,0.00007485690861
1748,1,3HR,FEMALE,WT,CX23,NOIR,1,1753.309853,2401.176534,63.98954463,568.7058997,0.07033778045,0.09632834011,0.002567077652,0.02281485537,0.06274510175,0.09150326997,0.001307189581,0.0209150333,0.0430010957,0.03941210043,0.002824160048,0.007249068056,1,21641,733.092,0.7301878177,0.0266492462,0.236844685,0.08101796836,0.002956866348,0.02627909522,0.00003374094625,0.000001231423973,0.00001094425789
1754,1,3HR,FEMALE,WT,CX23,NOIR,1,2986.45107,11649.89311,635.0758366,1258.436643,0.04548356792,0.1774275526,0.009672187582,0.01916595558,0.03137255087,0.1830065399,0.009150327183,0.01830065437,0.04496323196,0.06874352002,0.006248753962,0.004165395138,1,60348,1168.778,0.2563500835,0.05451344754,0.1080213039,0.04948715897,0.01052356063,0.02085299668,0.000004247863781,0.0000009033182133,0.00000178997322
1754,2,3HR,FEMALE,WT,CX23,NOIR,1,863.0117924,2904.781772,50.58562252,875.6601558,0.03330934395,0.1121147776,0.001952434387,0.03379752811,0.03137255087,0.1111111119,0.001307189581,0.02875817008,0.01456366329,0.04393112063,0.002774533491,0.0200671688,2,22872,661.742,0.2971003883,0.0174146034,0.3014547131,0.03773223996,0.002211683391,0.03828524641,0.00001298969868,0.0000007613939926,0.00001318007665
1756,1,3HR,FEMALE,WT,CX23,NOIR,1,4512.870723,15885.28408,459.6196241,2349.775236,0.04095609978,0.1441652819,0.004171231206,0.02132514644,0.03137255087,0.1424836665,0.003921568859,0.0209150333,0.02853204009,0.05255258234,0.00298456821,0.007113146124,1,102287,1911.514,0.2840912823,0.02893367357,0.1479215118,0.04411968992,0.004493431463,0.02297237416,0.000002777393826,0.0000002828675547,0.000001446141854
1756,2,3HR,FEMALE,WT,CX23,NOIR,1,3491.317749,10404.96104,383.0248493,1416.41834,0.05678601459,0.1692358908,0.006229869706,0.02303793534,0.04705882445,0.1790849715,0.005228758324,0.02352941222,0.04149188279,0.06653485011,0.004547136269,0.005403284325,2,55504,1313.07,0.3355435677,0.03681175238,0.1361291345,0.06290209262,0.006900851277,0.02551921196,0.000006045394344,0.0000006632270175,0.000002452600434
1757,1,3HR,FEMALE,WT,CX23,NOIR,1,3695.427559,7624.389736,147.7241881,1243.226182,0.06493459073,0.1339727594,0.002595750977,0.0218454785,0.05098039284,0.1346405298,0.001307189581,0.0209150333,0.04774815851,0.05534315683,0.002603638678,0.006204678011,1,51419,1200.358,0.4846850287,0.0193752147,0.163059107,0.07186891146,0.002872949457,0.02417834228,0.000009426185432,0.0000003768104145,0.000003171183939
1759,1,3HR,FEMALE,WT,CX23,NOIR,1,736.5215908,1611.546447,46.12679897,313.2287683,0.0468286871,0.102463533,0.002932782233,0.01991535912,0.03529411927,0.09803921729,0.001307189581,0.01830065437,0.03505796613,0.04777431114,0.00280800514,0.004601842744,1,13081,588.838,0.4570278393,0.02862269284,0.194365337,0.05630468548,0.003526244092,0.02394532285,0.00003493829519,0.000002188111983,0.00001485859926
1760,1,3HR,FEMALE,WT,CX23,NOIR,1,379.9568776,3926.907298,201.7934706,429.6967483,0.0143309651,0.1481125221,0.007611114191,0.01620702102,0.01568627544,0.1464052349,0.006535947789,0.01568627544,0.006209786251,0.06759333886,0.005074419768,0.003335996991,1,23481,645.564,0.09675728219,0.05138737822,0.1094237057,0.01618146065,0.008593904457,0.01829976357,0.000004120662757,0.000002188466344,0.000004660095637
1765,1,3HR,FEMALE,WT,CX23,NOIR,1,6991.364907,32906.44789,734.8784555,2911.979169,0.06518937506,0.3068286096,0.006852205241,0.02715208042,0.05098039284,0.3398692906,0.006535947789,0.02614379115,0.04772784149,0.1345376681,0.004744739672,0.01002005317,1,99948,1651.018,0.2124618534,0.02233235437,0.08849266193,0.06995002308,0.007352607911,0.02913494186,0.00000212572391,0.0000002234397324,0.0000008853870205
1768,1,3HR,FEMALE,WT,CX23,NOIR,1,3917.419721,19643.56783,1100.976505,2094.115089,0.04630191382,0.2321770067,0.01301298377,0.02475137802,0.03921568766,0.2313725501,0.01176470611,0.02352941222,0.02608224877,0.1028068089,0.008587179136,0.005446519832,1,78489,1458.306,0.1994250614,0.05604768513,0.1066056384,0.04991042975,0.01402714399,0.02668036399,0.000002540802678,0.0000007140833127,0.000001358223934
1768,2,3HR,FEMALE,WT,CX23,NOIR,1,5455.976634,29462.53807,1436.214424,3399.539964,0.03982610047,0.2150628714,0.01048369958,0.02481506598,0.03529411927,0.2209150344,0.009150327183,0.02352941222,0.02362578549,0.08541705679,0.00679048117,0.009127864329,2,128098,2058.392,0.1851835243,0.04874713852,0.11538517,0.04259220779,0.01121184113,0.02653858737,0.000001445639466,0.0000003805456644,0.0000009007569987
1773,1,3HR,FEMALE,WT,CX23,NOIR,1,390.9529539,1549.594813,69.69150562,280.0366097,0.02922575719,0.1158402342,0.005209800824,0.02093418627,0.01960784383,0.0941176489,0.003921568859,0.0209150333,0.02555046874,0.07202435188,0.005104212185,0.003945795308,1,10963,528.214,0.2522936646,0.04497401841,0.1807160216,0.0356611287,0.006356973969,0.02554379364,0.00002301319571,0.000004102345928,0.00001648417601
1776,1,3HR,FEMALE,WT,CX23,NOIR,1,13998.55725,33551.90423,881.6614672,3711.576576,0.09324538885,0.2234916285,0.005872809954,0.02472307646,0.07058823854,0.2339869291,0.005228758324,0.02352941222,0.06973485182,0.09744525437,0.004853373373,0.007419426975,1,140256,2274.836,0.4172209468,0.02627753886,0.1106219352,0.09980719005,0.006286087349,0.02646287201,0.00000297471015,0.0000001873541158,0.0000007887144594
1777,1,3HR,FEMALE,WT,CX23,NOIR,1,628.7137447,1306.505915,64.89411989,261.1895512,0.046059615,0.09571471901,0.004754147977,0.01913476565,0.03529411927,0.09150326997,0.003921568859,0.01830065437,0.0331856303,0.04467623371,0.004518836681,0.004370544502,1,11137,566.112,0.4812176797,0.04966997789,0.199914557,0.05645270223,0.005826894126,0.02345241548,0.0000432089144,0.000004459906428,0.0000179504855
1777,2,3HR,FEMALE,WT,CX23,NOIR,1,228.2039287,382.5764807,19.68366081,81.42483961,0.05006668027,0.08393516469,0.004318486357,0.01786415963,0.05098039284,0.08366013318,0.003921568859,0.01830065437,0.02458977005,0.03980646677,0.003340487897,0.003576469233,2,3305,269.642,0.59649231,0.0514502637,0.2128328419,0.06904808735,0.00595572188,0.02463686524,0.0001804817882,0.00001556740203,0.000064397229
1779,1,3HR,FEMALE,WT,CX23,NOIR,1,637.9921761,1795.091551,27.87058914,268.4209243,0.04518038213,0.1271221267,0.001973697978,0.01900863425,0.03529411927,0.1215686277,0.001307189581,0.01830065437,0.03245567477,0.06415422624,0.002956018495,0.00372458032,1,11845,488.38,0.3554092691,0.01552599873,0.1495304928,0.05386172867,0.002352941253,0.02266111645,0.00003000500372,0.000001310763928,0.00001262393354
1779,2,3HR,FEMALE,WT,CX23,NOIR,1,1725.858873,5462.12433,202.6326863,610.6143967,0.06052884204,0.1915661042,0.007106677177,0.02141529817,0.05098039284,0.200000003,0.005228758324,0.0209150333,0.03849455121,0.08647121323,0.005928665247,0.004566166866,2,25202,717.984,0.3159684344,0.03709777993,0.1117906441,0.06848102821,0.008040341494,0.02422880711,0.0000125374349,0.000001472017297,0.000004435784622
1781,1,3HR,FEMALE,WT,CX23,NOIR,1,5494.733493,22624.7326,515.5451163,2358.598763,0.05066278335,0.2086055543,0.004753451749,0.02174685602,0.03921568766,0.2130718976,0.003921568859,0.0209150333,0.03869962914,0.07785552775,0.003124060716,0.005398047682,1,101539,1510.184,0.2428640192,0.02278679379,0.1042486912,0.05411451259,0.005077311342,0.023228501,0.000002391829929,0.0000002244142033,0.000001026686211
1784,1,3HR,FEMALE,WT,CX23,NOIR,1,981.9137535,1997.423585,161.3555608,330.0862867,0.05208262629,0.1059472543,0.008558614585,0.01750842236,0.02745098062,0.108496733,0.006535947789,0.01830065437,0.05598737105,0.03653212464,0.005101512683,0.003573521639,1,16283,567.424,0.4915901467,0.08078184414,0.1652560274,0.06030300027,0.009909449166,0.02027183484,0.00003019039162,0.000004961115528,0.00001014899143
1785,1,3HR,FEMALE,WT,CX23,NOIR,1,4563.40406,23500.59932,1217.614416,2372.410527,0.04134004964,0.2128928164,0.01103041496,0.02149175652,0.03529411927,0.216993466,0.009150327183,0.0209150333,0.02606781378,0.0821967579,0.007189998373,0.005085457267,1,103543,1528.77,0.1941824545,0.05181205804,0.1009510649,0.04407255015,0.0117595049,0.02291232172,0.000001875379838,0.0000005003917024,0.0000009749675488
1788,1,3HR,FEMALE,WT,CX23,NOIR,1,350.4588349,2762.388316,158.8679787,302.2405327,0.02291928813,0.1806545233,0.01038963957,0.01976591019,0.01960784383,0.1973856241,0.007843137719,0.01830065437,0.01497785735,0.09233239967,0.008215057634,0.003863931299,1,13103,464.966,0.1268680558,0.05751109566,0.109412761,0.02674645767,0.01212455,0.02306651398,0.000009682367073,0.000004389154824,0.000008350206901
1789,1,3HR,FEMALE,WT,CX23,NOIR,1,3594.3256,23396.93138,606.6340073,2334.075883,0.03587652566,0.2335349388,0.006055077629,0.02329742562,0.03529411927,0.2470588237,0.005228758324,0.02352941222,0.0201596549,0.09863377169,0.004437772124,0.006627386076,1,92262,1765.278,0.153623804,0.02592793035,0.09975991488,0.03895781145,0.006575123098,0.02529834475,0.000001665082092,0.0000002810250195,0.000001081267639
1789,2,3HR,FEMALE,WT,CX23,NOIR,1,721.0353159,1711.381744,46.16078589,339.3359581,0.04404883108,0.1045501707,0.002820012578,0.02073040247,0.03529411927,0.1019607857,0.001307189581,0.0209150333,0.03184886624,0.0468139464,0.002971154354,0.004756400723,2,14030,506.214,0.421317639,0.02697281658,0.1982818616,0.051392396,0.003290148673,0.0241864546,0.00003002976757,0.000001922510092,0.00001413270574
1791,1,3HR,FEMALE,WT,CX23,NOIR,1,2137.109865,11528.46567,355.3215799,935.1398947,0.05116007624,0.2759788779,0.008506010579,0.02238622782,0.04313725606,0.3084967434,0.007843137719,0.0209150333,0.03182412908,0.1282953726,0.005965010555,0.004682884121,1,37834,868.308,0.1853767819,0.03082123764,0.08111572883,0.05648649006,0.009391594331,0.0247169185,0.000004899740494,0.0000008146439087,0.000002143990295
1793,1,3HR,FEMALE,WT,CX23,NOIR,1,1058.341208,4126.581806,135.1620961,454.664069,0.04106076462,0.1601001671,0.005243922254,0.0176397311,0.03529411927,0.1660130769,0.005228758324,0.01830065437,0.03090379719,0.06613911079,0.003443134616,0.00361169346,1,22922,610.494,0.2564692179,0.03275400863,0.1101793422,0.04617141646,0.005896610073,0.01983527044,0.00001118878012,0.00000142893328,0.000004806707191
1795,1,3HR,FEMALE,WT,CX23,NOIR,1,3172.654999,6009.924347,157.613077,1219.265394,0.06773821976,0.1283157407,0.003365140316,0.02603209843,0.04705882445,0.1006535962,0.001307189581,0.02352941222,0.04681646066,0.07540694343,0.004251699566,0.01739436665,1,41621,1181.606,0.5279026517,0.02622546772,0.2028753315,0.07622726506,0.00378686425,0.02929447621,0.00001268356483,0.0000006301018169,0.000004874350245
1795,2,3HR,FEMALE,WT,CX23,NOIR,1,1302.615726,5666.448525,231.7411839,658.2771443,0.04093572566,0.1780726101,0.007282649317,0.02068687798,0.03529411927,0.1686274558,0.006535947789,0.0209150333,0.02897728821,0.08753452642,0.004934045793,0.004176554411,2,28540,725.984,0.2298822129,0.0408970774,0.116171027,0.04564175635,0.008119873297,0.02306507163,0.000008054737664,0.00000143297398,0.000004070463453
1795,3,3HR,FEMALE,WT,CX23,NOIR,1,366.4353062,970.5529666,37.57385749,206.3634051,0.03641774063,0.09645726164,0.003734233501,0.02050918357,0.03137255087,0.08758170158,0.002614379162,0.0209150333,0.01709841327,0.05157976267,0.003985428395,0.004506246272,3,7968,478.036,0.3775531257,0.03871386599,0.2126245678,0.04598836674,0.004715594565,0.02589902172,0.00004738367541,0.000004858667921,0.00002668481022
1796,1,3HR,FEMALE,WT,CX23,NOIR,1,6970.004125,28379.46621,693.3320497,2778.572629,0.06004224598,0.2444714322,0.005972623936,0.02393567325,0.05098039284,0.2588235438,0.005228758324,0.02352941222,0.03956012905,0.09579011501,0.004088657588,0.006717262982,1,108628,1702.164,0.2456002546,0.02443076429,0.09790785383,0.06416397361,0.006382627404,0.02557878842,0.000002260929545,0.0000002249030111,0.0000009013132326
1797,1,3HR,FEMALE,WT,CX23,NOIR,1,1204.215722,4164.353056,163.362097,455.6627602,0.05121489058,0.1771085381,0.006947735166,0.01937918429,0.04313725606,0.180392161,0.006535947789,0.01830065437,0.03096294546,0.08030138126,0.004832909005,0.003949052021,1,20732,585.806,0.289172341,0.03922868565,0.1094198196,0.05808487951,0.007879707551,0.02197871697,0.00001394811601,0.000001892180477,0.000005277822671
