ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Metadata_Well,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected ,,,,,,,,,,,,,,,,,Averages of NOUV,,,,,,,,,,,
252,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,3043.451065,3014.230146,3223.905974,293.0143893,0.08351263795,0.08271081268,0.08846434087,0.008040347647,0.04705882445,0.08104575425,0.07320261747,0.007843137719,0.08889658268,0.02848769839,0.07494356264,0.007092410164,1,32036,1077.396,1.009694322,1.069561984,0.09721035723,0.000002606837244,0.000002761404073,0.0000002509785132,0.00003151749039,0.00003338625245,0.000003034409952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,555.8666841,2252.632737,2015.394826,170.5516401,0.02291477797,0.09286143691,0.08308165662,0.007030737905,0.007843137719,0.09542483836,0.071895428,0.005228758324,0.04249789714,0.03355927276,0.05972570246,0.005386781674,2,21149,670.672,0.2467631208,0.8946841594,0.07571213778,0.000001083492268,0.000003928396455,0.0000003324383141,0.00001166783871,0.00004230385169,0.000003579939372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,133.4823573,520.7725631,12.40784355,34.66666792,0.01762375987,0.06875793017,0.001638215415,0.004577062044,0.01176470611,0.07058823854,0,0.002614379162,0.02090605185,0.02625617304,0.005972346764,0.004441043401,1,5802,407.272,0.2563160326,0.02382583959,0.06656776945,0.000003037531863,0.0000002823535703,0.0000007888766018,0.0000441771859,0.000004106487348,0.00001147324534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,772.2941414,2844.788308,881.6496993,333.286286,0.02476095356,0.09120834589,0.02826706314,0.01068567765,0.01568627544,0.09150326997,0.02483660169,0.01045751665,0.02910149516,0.03082005342,0.02254023212,0.007909195951,2,27694,773.092,0.2714768403,0.3099175066,0.1171567969,0.0000008940909062,0.000001020692682,0.0000003858481134,0.00000980273129,0.00001119078163,0.000004230403584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,3,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,1587.380437,2140.458879,18.92810523,425.1921704,0.05676920239,0.0765488477,0.0006769224388,0.01520607147,0.05098039284,0.07712418586,0,0.01045751665,0.04233755733,0.02349956521,0.003344083819,0.01291159896,3,24426,797.92,0.7416075369,0.008843012784,0.1986453346,0.000002324130123,0.00000002771319245,0.000000622536292,0.0000303613992,0.0000003620327841,0.000008132536422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,732.1804134,1318.222257,22.97647141,280.7268065,0.03877868828,0.06981739617,0.001216909667,0.01486821707,0.01568627544,0.06666667014,0,0.01045751665,0.04944462413,0.0247783987,0.004037515605,0.01209684578,1,15691,821.512,0.5554301708,0.01742989188,0.2129586305,0.00000247139687,0.00000007755462791,0.0000009475633848,0.00003539800974,0.000001110820972,0.00001357202412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,61.19215912,1012.171269,0.06013072073,86.46013379,0.004956837515,0.08199038226,4.87E-06,0.007003656038,0,0.07843137532,0,0.005228758324,0.01070987277,0.03399944665,9.40E-05,0.0058953555,1,10383,530.794,0.06045632888,0.00005940765418,0.08542045841,0.0000004773993561,4.69E-10,0.000000674531064,0.0000058226263,0.0000000057216271,0.000008226953521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,84.28627723,473.6248487,0,44.53594935,0.01277839255,0.07180485881,0,0.006751963213,0,0.07058823854,0,0.005228758324,0.02246698124,0.02670445949,0,0.004985063219,2,5222,339.196,0.1779599982,0,0.09403212157,0.000002447030361,0,0.000001292984146,0.00003407889663,0,0.00001800691719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,3,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,238.3254978,1199.877155,0.03137254994,190.1490256,0.01707814388,0.0859818814,2.25E-06,0.0136258707,0.007843137719,0.08366013318,0,0.007843137719,0.02413756326,0.03667166285,6.99E-05,0.01494043978,3,11755,580.52,0.1986249149,0.00002614646826,0.1584737445,0.000001452840823,1.91E-10,0.000001159155313,0.00001689705784,0.000000002224284837,0.00001348139043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,82.39215938,459.4954369,0.08888889209,43.73856364,0.01310307878,0.07307497407,1.41E-05,0.006955878441,0,0.07058823854,0,0.005228758324,0.03242688789,0.03224634149,0.0002054085818,0.006646912897,1,4668,353.82,0.1793100709,0.0001934489114,0.09518824372,0.000002807000596,3.03E-09,0.000001490119632,0.00003841261159,0.00000004144149774,0.00002039165461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,520.2980557,3578.719052,1701.767368,203.2130791,0.01865670022,0.1283246935,0.06102149195,0.007286756995,0.007843137719,0.1346405298,0.04836601391,0.005228758324,0.02736842895,0.05437032042,0.05701313884,0.006516681787,1,24660,700.156,0.1453866727,0.475524159,0.05678374751,0.0000007565571864,0.000002474513056,0.0000002954889293,0.000005895647718,0.00001928321813,0.00000230266616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,199.8705959,4878.230204,1982.508551,288.1228859,0.005547800147,0.1354048409,0.05502841065,0.007997415435,0,0.1424836665,0.04444444552,0.005228758324,0.009302943318,0.05280161227,0.04662405659,0.008469575033,2,32277,814.474,0.04097194834,0.4063991382,0.05906299495,0.0000001718809105,0.000001704879966,0.0000002477744349,0.000001269385269,0.00001259098238,0.000001829878705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,2.811764841,870.9529636,840.0993693,32.29281164,0.0002879726383,0.08920042642,0.08604049256,0.003307334253,0,0.0941176489,0.07973856479,0.002614379162,0.001607363193,0.03426787679,0.06046397082,0.003824422546,1,8059,350.75,0.003228377373,0.9645749018,0.03707756101,0.00000003573304856,0.00001067632368,0.0000004103901542,0.0000004005927997,0.0001196891552,0.000004600764488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,661.1255101,1199.938593,128.6640562,113.6261479,0.03957887393,0.07183540424,0.007702589571,0.006802331649,0.02352941222,0.07058823854,0,0.005228758324,0.04902738163,0.02512901579,0.01589100959,0.00551161677,2,14320,586.978,0.5509661196,0.1072255339,0.09469330228,0.000002763887844,0.0000005378903332,0.0000004750231598,0.00003847528768,0.000007487816611,0.000006612660774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,3,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,2042.415743,1665.512458,492.4065495,199.1241898,0.1061988219,0.08660110536,0.02560350195,0.01035379523,0.08235294372,0.08758170158,0.002614379162,0.007843137719,0.08587305896,0.02972666127,0.0419527663,0.008637748632,3,16695,622.774,1.226298689,0.2956486738,0.1195573103,0.00000636111542,0.000001533602992,0.0000006201734188,0.00007345305113,0.00001770881544,0.000007161264469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,2968.482436,3354.03668,307.9215785,724.6170159,0.07686386421,0.08684714345,0.00797311182,0.01876273993,0.07450980693,0.08888889104,0,0.01568627544,0.04610520114,0.0266397844,0.01791835528,0.01448541954,1,34452,969.244,0.8850476959,0.09180626446,0.2160432592,0.000002231042152,0.0000002314266754,0.0000005446052457,0.00002568929804,0.000002664758634,0.000006270848114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,549.8353099,1609.63403,372.8313836,159.2967376,0.02764380643,0.08092679891,0.01874466484,0.00800888575,0.007843137719,0.08104575425,0.01307189558,0.005228758324,0.0653419204,0.03266266765,0.01990299895,0.007478889264,1,16763,714.608,0.3415902619,0.2316249387,0.0989645687,0.000001649096607,0.000001118216598,0.000000477771625,0.00002037763299,0.00001381763042,0.000005903750444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,111.5529451,1373.579119,379.767332,96.18562442,0.006370449725,0.07844092962,0.02168735835,0.005492868735,0,0.08104575425,0.01568627544,0.005228758324,0.01276639168,0.02776366002,0.02090287419,0.004708977457,2,14858,578.322,0.08121333793,0.2764801291,0.07002554357,0.000000428755534,0.000001459641832,0.0000003696909904,0.000005465967016,0.00001860816591,0.000004712985837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,6410.094287,5391.767454,1.913725563,914.3085263,0.1076820032,0.09057531673,3.21E-05,0.01535930195,0.0941176489,0.09150326997,0,0.01307189558,0.07585401172,0.02866977553,0.0005297347034,0.0104863964,1,54142,1242.682,1.188866979,0.000354934737,0.1695749185,0.00000198888115,5.94E-10,0.0000002836855297,0.00002195831294,0.00000000655562663,0.000003132040162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,1572.968677,5743.098187,1034.40134,565.8274708,0.02266231579,0.08274284584,0.01490298578,0.0081520764,0.01176470611,0.08366013318,0.01176470611,0.007843137719,0.0325466298,0.02734617034,0.01382939235,0.006951504185,2,62263,1632.674,0.2738885224,0.1801120765,0.09852303624,0.0000003639772544,0.0000002393554083,0.0000001309297078,0.000004398896976,0.00000289276258,0.000001582368923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,2865.231457,6849.615853,330.912429,761.2026406,0.03503884481,0.08376378331,0.004046719932,0.009308728316,0.007843137719,0.08496732265,0,0.007843137719,0.0615012722,0.02854262908,0.009962803858,0.007877293929,1,73600,1900.24,0.418305423,0.04831109308,0.1111307053,0.000000476071261,0.00000005498260777,0.0000001264772869,0.000005683497596,0.0000006564007211,0.000001509928061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,195.0666731,1137.589572,8.563398995,90.5856242,0.01419079537,0.08275786209,0.0006229738829,0.006589962476,0.007843137719,0.08104575425,0,0.005228758324,0.01911848726,0.03124886561,0.002841601973,0.005317239819,1,11314,574.182,0.1714736825,0.007527670087,0.07962944317,0.000001254268638,0.00000005506221345,0.0000005824608871,0.00001515588496,0.0000006653411779,0.000007038133566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,282.5333417,1763.479788,2249.061499,85.1529443,0.0169222174,0.105622891,0.1347066063,0.005100200305,0,0.1124183014,0.1281045824,0.005228758324,0.04624357364,0.04005367033,0.08620021141,0.004624518863,1,14354,510.316,0.1602135413,1.275354282,0.0482868842,0.000001178919981,0.000009384604036,0.0000003553156128,0.00001116159546,0.00008885009631,0.000003364001965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,54.60000186,847.913747,938.4653851,59.89281261,0.00477815716,0.07420265573,0.08212701366,0.005241341788,0,0.07450980693,0.07320261747,0.005228758324,0.01842174567,0.02685189234,0.0649139411,0.005086738016,1,9543,396.514,0.06439334432,1.106793454,0.07063550134,0.0000005006975961,0.000008605995354,0.0000005492341808,0.000006747704529,0.0001159796138,0.000007401812987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,3035.874594,2322.771303,51.56209343,368.1490318,0.09856095688,0.07540975596,0.001673985242,0.01195211453,0.07843137532,0.07712418586,0,0.01045751665,0.07749323212,0.02372811234,0.003967275888,0.01029942909,1,27098,909.034,1.307005382,0.02219852353,0.1584956002,0.000003637204107,0.0000000617752322,0.0000004410699879,0.00004823254048,0.0000008191941668,0.000005848977792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,6508.839377,4499.001418,70.04052521,1100.122909,0.1218952259,0.08425569634,0.001311694013,0.02060271006,0.1058823541,0.08496732265,0,0.01568627544,0.08946206059,0.02851527672,0.005401407315,0.01689549209,2,47401,1447.172,1.44672979,0.01556801581,0.2445260196,0.000002571574986,0.00000002767228567,0.0000004346471606,0.00003052108163,0.0000003284322232,0.000005158667953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,1759.211815,3680.337348,78.49019874,275.9085066,0.04795452677,0.1003226754,0.002139571998,0.007521016945,0.02352941222,0.1045751646,0,0.007843137719,0.06448711086,0.03532521591,0.006225114801,0.005965842564,1,32561,925.824,0.4780028699,0.0213269033,0.07496826528,0.000001472759644,0.00000006570965258,0.0000002309823699,0.00001468022695,0.0000006549830564,0.000002302394438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,34.66274641,400.3621023,0.1215686314,33.82483783,0.005772314141,0.0666714575,2.02E-05,0.00563277899,0,0.06666667014,0,0.005228758324,0.01019918303,0.0205281407,0.000196402664,0.004525168541,1,4665,347.508,0.08657849037,0.0003036467006,0.0844856135,0.000001237366375,4.34E-09,0.000001207455303,0.00001855916192,0.00000006509039669,0.00001811052808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,2930.000083,3921.381806,32.03529525,846.8183273,0.06333492029,0.08476464065,0.0006924753632,0.01830483609,0.05490196124,0.08104575425,0,0.01307189558,0.05286899359,0.03009742201,0.003181885279,0.02266293285,2,41247,1251.956,0.7471856167,0.008169389475,0.2159489612,0.00000153550368,0.00000001678850251,0.0000004437858776,0.00001811490815,0.0000001980602098,0.000005235507096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,722.0313925,509.9438054,0.01830065413,55.23660329,0.08782768428,0.06202941314,2.23E-06,0.00671896403,0.07843137532,0.06143790856,0,0.005228758324,0.06902670332,0.01585320931,6.44E-05,0.005268593703,1,6201,467.036,1.41590384,0.00003588758985,0.1083190005,0.0000141634711,3.59E-10,0.000001083529113,0.000228334759,0.000000005787387494,0.00001746798911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,8.192157215,431.3699469,111.8562126,27.29150427,0.00115659427,0.0609021526,0.01579220846,0.003853099573,0,0.06143790856,0.005228758324,0.002614379162,0.004294672433,0.01693741143,0.02138652041,0.003939630836,1,5189,448.826,0.01899102447,0.2593046024,0.06326705064,0.0000002228934804,0.00000304340113,0.000000742551469,0.000003659862105,0.00004997197965,0.0000121925324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,206.815693,1320.462777,1463.798732,108.7817032,0.01287688768,0.08221547708,0.09113994967,0.006773034258,0,0.08496732265,0.07843137532,0.005228758324,0.02560099427,0.02893221476,0.06309069508,0.006812732471,2,13856,464.208,0.1566236448,1.108549788,0.08238149919,0.0000009293365817,0.000006577652257,0.0000004888159828,0.00001130366951,0.00008000503665,0.000005945546997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,3,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,84.26274829,1318.695458,1084.670618,86.81568946,0.005340860005,0.08358340988,0.0687501184,0.005502674112,0,0.08366013318,0.0601307191,0.005228758324,0.009242880355,0.03044259637,0.05756939744,0.004755441318,3,13314,561.628,0.06389856566,0.822533066,0.06583452529,0.0000004011461623,0.000005163746312,0.0000004132998431,0.000004799351484,0.00006177956031,0.000004944759298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,689.7647293,3785.609249,3376.194863,419.0692958,0.01427050231,0.07832024928,0.0698498989,0.008670100255,0.007843137719,0.07712418586,0.06535948068,0.007843137719,0.01815069052,0.02614581281,0.04921337474,0.006904063488,1,42547,1427.038,0.1822070594,0.891849803,0.1107006213,0.0000003354056059,0.000001641711493,0.0000002037770056,0.000004282488998,0.00002096152027,0.000002601843168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,4285.321693,4331.583117,73.24444699,852.4575433,0.08836079205,0.08931467518,0.001510257062,0.01757716902,0.08627451211,0.08888889104,0,0.01307189558,0.05640090449,0.03048907135,0.006046081337,0.01450026948,2,42868,1369.204,0.9893199732,0.01690939433,0.1968004585,0.000002061229636,0.00000003523040641,0.0000004100300696,0.00002307828621,0.0000003944526064,0.000004590847683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,433.7451114,1154.563429,88.35032975,110.0366053,0.026231939,0.06982542661,0.005343231312,0.006654768991,0.01176470611,0.06797385961,0,0.005228758324,0.0346533674,0.02080336576,0.01119740971,0.00522605374,1,13471,724.958,0.3756788934,0.07652271632,0.09530581214,0.000001947289659,0.0000003966469685,0.0000004940070515,0.00002788797368,0.000005680552024,0.000007074887695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,692.1686468,536.3777916,0,85.21307489,0.07836167178,0.06072430563,0,0.009647127238,0.03137255087,0.0601307191,0,0.007843137719,0.08717684229,0.01838211872,0,0.006219215022,2,6560,534.354,1.290449861,0,0.1588676419,0.0000119453768,0,0.000001470598664,0.0001967149179,0,0.00002421762833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,3,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,5366.98447,9767.810722,730.7555793,1694.917702,0.05335770214,0.09711001364,0.00726505522,0.016850601,0.03921568766,0.0941176489,0.001307189581,0.01045751665,0.05228029258,0.03373595976,0.01181400715,0.02434354426,3,92966,1778.476,0.5494562315,0.07481262691,0.1735207356,0.0000005739485633,0.00000007814744337,0.0000001812555235,0.000005910292274,0.0000008047310513,0.000001866496736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,232.7921639,476.8196201,0,68.85228996,0.03310939609,0.06781675723,0,0.009792673867,0.02745098062,0.06666667014,0,0.007843137719,0.02862488568,0.02313920618,0,0.00760235305,1,5144,434.24,0.4882185088,0,0.1443990286,0.000006436507793,0,0.000001903707984,0.00009491028553,0,0.00002807135082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,531.3451136,1409.435332,296.8562181,158.9019663,0.03095875509,0.08212056937,0.01729628958,0.009258402744,0.01568627544,0.08104575425,0.01176470611,0.007843137719,0.04591859382,0.03238308013,0.01834948823,0.007410811884,2,14669,567.182,0.3769914813,0.210620673,0.11274158,0.000002110488451,0.000001179104887,0.0000006311543216,0.00002569987601,0.00001435821617,0.000007685703186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,778.9608075,2316.678495,972.2418558,256.0183096,0.03065326647,0.09116474481,0.03825916322,0.01007470131,0.007843137719,0.08496732265,0,0.01045751665,0.05696906974,0.03972162927,0.06369431958,0.006618047674,1,22256,732.812,0.3362403584,0.4196706008,0.1105109363,0.00000137730349,0.00000171904939,0.0000004526734951,0.00001510785219,0.00001885651513,0.000004965444658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,593.6078644,9172.013333,6721.098218,579.8431574,0.009644789582,0.1490245395,0.1092026942,0.009421144124,0.003921568859,0.1490196139,0.1045751646,0.007843137719,0.01564845661,0.06024419932,0.06565242945,0.007951830617,1,56622,1094.186,0.06471947247,0.7327833022,0.0632187434,0.0000001703364343,0.000001928626579,0.0000001663866364,0.000001143009298,0.00001294167112,0.000001116504952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,74.12941461,902.7059068,58.98039416,74.07843408,0.005742015074,0.0699229982,0.004568582042,0.005738066157,0,0.06797385961,0,0.005228758324,0.009524704963,0.02560427286,0.008025742789,0.004615841752,1,10677,483.316,0.08211911991,0.06533733048,0.08206264469,0.0000005377929263,0.0000004278900479,0.0000005374230736,0.000007691216626,0.000006119446519,0.000007685927197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,1500.352983,2215.474569,119.5634027,200.0156934,0.06448416139,0.09521960586,0.005138754576,0.008596539878,0.01960784383,0.09542483836,0,0.007843137719,0.1028108607,0.03775224967,0.00926939172,0.00672499775,1,20472,608.978,0.6772151682,0.0539674002,0.09028119578,0.000003149871111,0.000000251013803,0.0000004199169538,0.00003308006878,0.000002636156712,0.000004409984163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,1,Z2,1701.321617,1805.377825,73.25228996,208.3581773,0.08179430851,0.08679701083,0.003521744709,0.01001722006,0.05098039284,0.08496732265,0,0.01045751665,0.0879098048,0.03119125956,0.007715038889,0.006200307402,1,17754,708.054,0.9423631958,0.04057449301,0.1154097355,0.000004607091839,0.000000198363451,0.000000564223277,0.00005307892282,0.000002285371917,0.000006500492029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,2,Z3,4662.35699,4358.44848,0,537.2915218,0.1039220085,0.09714801354,0,0.01197600575,0.09019608051,0.09150326997,0,0.01045751665,0.07826189099,0.0423540606,0,0.006292891384,1,38803,1514.362,1.0697286,0,0.1232758685,0.000002678195204,0,0.0000003086360783,0.00002756819318,0,0.000003176967465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,2,Z3,55.54510024,9291.521786,135.4196125,588.2797599,0.0006733637241,0.1126395251,0.001641668738,0.007131614639,0,0.1019607857,0,0.007843137719,0.003463826304,0.05058325562,0.005123085989,0.004960015292,1,76049,1490.248,0.005978041221,0.01457453533,0.06331360712,0.000000008854340283,0.00000002158698652,0.00000009377657351,0.0000000786077558,0.00000019164664,0.0000008325370107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,2,Z3,985.2588528,2460.528165,35.33464179,188.5620982,0.04312609878,0.1077006113,0.001546644568,0.008253615434,0.03137255087,0.1045751646,0,0.007843137719,0.04638950456,0.05349820708,0.004333027487,0.005958102881,1,19853,647.5,0.4004257569,0.01436059229,0.07663480586,0.000002172271132,0.00000007790482888,0.0000004157364345,0.00002016953392,0.0000007233462092,0.000003860112117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,2,Z3,4421.145217,5838.721716,53.03006726,638.7085175,0.09738205324,0.1286062052,0.001168063155,0.01406846955,0.08627451211,0.1294117719,0,0.01045751665,0.07108337898,0.05774652531,0.004145687336,0.01360254973,1,40369,1164.746,0.7572111554,0.00908247898,0.109391841,0.000002412297883,0.00000002893465668,0.0000003484968552,0.00001875724332,0.0000002249864743,0.000002709798136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,2,Z3,872.0745376,4782.185759,2347.528169,409.3490341,0.02119412199,0.1162219787,0.05705223149,0.009948453935,0.01176470611,0.1215686277,0.05098039284,0.007843137719,0.02555836502,0.04097771367,0.03850967365,0.006632838427,1,36761,967.932,0.1823589843,0.4908902095,0.08559873136,0.0000005765382332,0.000001551977136,0.0000002706252261,0.000004960664407,0.00001335355974,0.000002328520208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,1,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,2,Z3,4584.376606,10938.45257,51.87712606,1234.005271,0.04223246774,0.1007678655,0.0004779055565,0.01136797699,0.03529411927,0.1019607857,0,0.01045751665,0.03483826387,0.03379792975,0.002669584345,0.008378241579,1,102262,1925.526,0.4191065031,0.00474263848,0.1128135139,0.0000004129830019,0.000000004673344512,0.0000001111652128,0.000004098360125,0.0000000463773296,0.00000110318118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,2,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,2,Z3,160.5451031,434.7621027,0.3830065505,50.10980569,0.02958266134,0.08011094578,7.06E-05,0.009233426514,0.01960784383,0.08104575425,0,0.007843137719,0.04460713051,0.02173087928,0.0005326779473,0.006144678551,2,4892,343.406,0.3692711533,0.0008809566153,0.1152579891,0.000006047150723,1.44E-08,0.000001887454316,0.00007548470018,0.0000001800810743,0.00002356050472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,3,DAY4,Male,Tg,AZ29,+,WT/Tg,NOUV,2,Z3,5136.655057,17724.61747,33.93464179,1995.294185,0.0300350543,0.1036394,0.0001984226696,0.01166688604,0.01960784383,0.1006535962,0,0.01045751665,0.03205922281,0.0417806156,0.00140636649,0.009721797993,3,160913,2505.344,0.2898034368,0.001914548613,0.1125719181,0.000000186653995,0.000000001233105278,0.00000007250431006,0.000001800994555,0.00000001189803567,0.0000006995824953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
