ImageNumber,ObjectNumber,Metadata_Day,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TREATMENT,Secondary Treatment,Metadata_Zstack,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
36,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,3429.682463,29526.92107,0.2222222311,3178.044542,0.0242752664,0.2089913228,1.57E-06,0.02249417511,0.01960784383,0.2143790871,0,0.01830065437,0.02120664309,0.1083760036,7.71E-05,0.01664340711,1,130825,2755.86,0.1161544224,0.000007526088839,0.1076321007,0.0000001855552562,1.20E-11,0.0000001719409525,0.0000008878610543,0,0.0000008227181404
37,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,2055.682413,7302.517845,0,957.3438199,0.04808276409,0.1708071444,0,0.02239243609,0.04705882445,0.1790849715,0,0.0209150333,0.03337812065,0.09509970577,0,0.01267874017,1,38097,1135.982,0.2815032372,0,0.1310977721,0.000001262114185,0,0.0000005877742627,0.00000738911823,0,0.000003441157363
45,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,40.98039359,408.5869389,0,128.5699386,0.006389210102,0.0637023603,0,0.02004520403,0,0.05490196124,0,0.01830065437,0.01198802825,0.03240998739,0,0.01212699153,1,4688,378.38,0.1002978551,0,0.3146697224,0.000001362886114,0,0.000004275854101,0.00002139459366,0,0.00006712238105
51,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,3804.305988,20695.25281,0,1900.358229,0.04276038562,0.2326145672,0,0.02136001966,0.03137255087,0.2274509817,0,0.0209150333,0.04188874804,0.1463817482,0,0.01039930906,1,81889,1914.246,0.1838250551,0,0.09182580405,0.0000005221749639,0,0.0000002608411345,0.000002244807667,0,0.000001121344797
80,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,7323.647255,31292.34458,0.1986928174,2374.698114,0.05528866584,0.2362363892,1.50E-06,0.01792739136,0.05490196124,0.2640523016,0,0.01830065437,0.04372919106,0.1378580844,5.92E-05,0.00895591911,1,123041,2785.65,0.2340395823,0.000006349566324,0.07588751005,0.0000004493515644,1.22E-11,0.0000001457025817,0.000001902126789,0,0.0000006167660378
143,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,2323.933397,2674.875888,0,466.7529562,0.07951595828,0.09152384479,0,0.01597047,0.06274510175,0.08888889104,0,0.01307189558,0.06526709492,0.05092156242,0,0.01055961784,1,25165,980.072,0.8688004582,0,0.1744951825,0.000003159783759,0,0.0000006346302404,0.00003452415888,0,0.000006934042618
155,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,81.3137284,952.415712,0,68.75294368,0.006708499991,0.07857567131,0,0.005672217118,0,0.07450980693,0,0.005228758324,0.01126351418,0.04594081611,0,0.005312702703,1,10059,449.31,0.08537629879,0,0.07218795618,0.0000006669151995,0,0.0000005638947328,0.000008487553314,0,0.000007176454537
168,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,1017.701989,762.1268174,0,162.5594827,0.08225848605,0.061600939,0,0.0131393051,0.08235294372,0.0601307191,0,0.01307189558,0.02761177657,0.0220860253,0,0.006786488498,1,9675,757.882,1.335344678,0,0.213297156,0.000008502169101,0,0.00000135806771,0.0001380201217,0,0.00002204621768
170,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,7200.470789,8994.359713,0,1048.324216,0.1201440097,0.1500760814,0,0.01749189442,0.1019607857,0.1490196139,0,0.01568627544,0.07803112121,0.08099846379,0,0.008886224688,1,54596,1379.758,0.800554016,0,0.1165535124,0.000002200600954,0,0.0000003203878383,0.0000146632357,0,0.000002134836113
181,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,11431.2552,19510.34302,0,2053.15562,0.1082935941,0.1848305483,0,0.01945049755,0.09803921729,0.1725490242,0,0.01830065437,0.07195603737,0.1105015113,0,0.008890894565,1,97801,2114.92,0.5859074437,0,0.1052342144,0.000001107285141,0,0.0000001988783095,0.000005990812402,0,0.00000107600346
189,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,14801.45531,26639.34841,0,5335.385779,0.1130969888,0.2035495852,0,0.04076734706,0.1019607857,0.1908496767,0,0.03660130873,0.08213102391,0.1303856342,0,0.02132516599,1,120270,3035.992,0.5556237742,0,0.2002821427,0.0000009403590983,0,0.0000003389652204,0.00000461980356,0,0.000001665270996
200,1,DAY4,nan,0,2,0,WT,UV,zVAD,nan,21.70588315,407.8692919,0,91.80653897,0.003409122531,0.06405988565,0,0.0144191203,0,0.06143790856,0,0.01307189558,0.007811241765,0.02098188717,0,0.007612347778,1,4532,415.03,0.053217743,0,0.2250881368,0.0000007522335682,0,0.000003181624074,0.00001174266174,0,0.00004966640265
13,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,3531.137366,26427.27259,0,2129.202685,0.02323621159,0.1739013904,0,0.01401095425,0.01568627544,0.180392161,0,0.01307189558,0.02928556572,0.07980836621,0,0.007914243406,1,142478,2438.008,0.1336171697,0,0.08056838545,0.0000001630863122,0,0.00000009833766793,0.0000009378091332,0,0.0000005654794807
14,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,641.0235547,11943.9781,0,1088.386963,0.008139258157,0.1516560826,0,0.01381955843,0.003921568859,0.1490196139,0,0.01045751665,0.009076661889,0.0810228759,0,0.01153980955,1,71428,1867.348,0.0536691837,0,0.09112432679,0.0000001139505258,0,0.0000001934753659,0.0000007513745827,0,0.000001275750781
14,2,DAY4,nan,0,1,0,WT,UV,DMSO,nan,3703.6511,28478.71972,0,2038.651049,0.02282949066,0.1755442531,0,0.01256634705,0.01568627544,0.1830065399,0,0.01307189558,0.02399658845,0.0845257158,0,0.007392314979,2,150906,3061.954,0.1300497753,0,0.07158506664,0.000000151282856,0,0.00000008327268004,0.0000008617932706,0,0.0000004743685913
32,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,4896.357004,14072.31802,0,1659.885018,0.06456252065,0.1855551632,0,0.02188695814,0.04705882445,0.1856209189,0,0.0209150333,0.05930684503,0.1102232259,0,0.01524974703,1,69016,1815.31,0.3479424638,0,0.117953916,0.0000009354717841,0,0.0000003171287548,0.000005041475365,0,0.000001709080735
35,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,4188.898163,13969.24872,0,1489.145146,0.04591680365,0.1531245749,0,0.01632333435,0.03921568766,0.1594771296,0,0.01307189558,0.03670831661,0.07382242009,0,0.01191744102,1,83767,1787.208,0.2998656726,0,0.1066016631,0.000000548149076,0,0.0000001948659299,0.000003579759005,0,0.000001272597361
48,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,1201.121603,1404.167357,0,276.4941267,0.06719185515,0.07855042277,0,0.01546733759,0.05098039284,0.07712418586,0,0.01568627544,0.05502187225,0.04015621119,0,0.008149300853,1,14657,815.232,0.8553977531,0,0.1969096669,0.000004584284311,0,0.000001055286729,0.00005836103931,0,0.00001343451367
50,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,5291.882514,35625.61404,0,3038.099444,0.02785406564,0.1875170488,0,0.01599117537,0.01568627544,0.1908496767,0,0.01568627544,0.04112631244,0.09334449229,0,0.008371439164,1,177094,3268.52,0.1485415103,0,0.08527851454,0.0000001572840731,0,0.00000009029766888,0.0000008387721227,0,0.000000481543782
53,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,3208.149108,5215.851115,0.002614379162,1489.738605,0.09414964367,0.1530697319,7.67E-08,0.04371940147,0.07843137532,0.1594771296,0,0.03921568766,0.06754322136,0.07956666646,1.00E-05,0.02547179417,1,30241,882.754,0.6150768182,0.0000005012373061,0.2856175478,0.000003113311189,2.54E-12,0.000001445699596,0.00002033916928,0,0.000009444712403
74,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,9440.153201,21179.05414,0.1790849735,6704.823713,0.1121811173,0.2516791736,2.13E-06,0.07967610264,0.0941176489,0.2745098174,0,0.06274510175,0.09613156138,0.1481452261,7.63E-05,0.06805426496,1,76128,2077.022,0.4457306327,0.000008455758805,0.3165780525,0.000001473585505,2.80E-11,0.000001046607065,0.000005855015667,0.0000000001110729141,0.000004158496907
88,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,7001.078622,12125.64479,0.01437908551,11478.76633,0.1184515459,0.2051542981,2.43E-07,0.1942097341,0.1098039225,0.2196078449,0,0.1542483717,0.07821453024,0.1074793622,2.22E-05,0.1313902302,1,53944,1234.166,0.5773778421,0.000001185840898,0.9466520366,0.000002195824298,4.51E-12,0.000003600210108,0.00001070328196,0,0.00001754879202
96,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,7496.306096,22440.03202,0.001307189581,9411.257775,0.0700805491,0.2097846254,1.22E-08,0.08798281502,0.06666667014,0.2313725501,0,0.06797385961,0.04792478639,0.1198017905,4.00E-06,0.06724322833,1,97807,2377.008,0.3340595098,0.000000058252572,0.4193959156,0.0000007165187472,1.25E-13,0.0000008995554002,0.000003415496946,0,0.000004287994883
105,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,9645.69829,5274.737391,0.264052299,1066.292842,0.2444548201,0.133679796,6.69E-06,0.02702348934,0.2392156869,0.1346405298,0,0.02352941222,0.1214449166,0.07175799101,0.0001793723456,0.01434052609,1,34958,1076.874,1.828659434,0.00005005980002,0.202150887,0.000006992814808,1.91E-10,0.0000007730273281,0.00005231018461,0.000000001431998399,0.000005782678843
147,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,15641.47106,9601.740133,0,1462.807887,0.3304419786,0.2028465223,0,0.03090330384,0.2823529541,0.2196078449,0,0.02875817008,0.2143326859,0.09784210638,0,0.01853535838,1,42869,1047.008,1.629024619,0,0.1523482064,0.000007708180238,0,0.0000007208776467,0.00003800006108,0,0.000003553808261
157,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,30533.7734,22225.39928,0,3801.108609,0.2464129946,0.1793629344,0,0.0306756241,0.2274509817,0.1725490242,0,0.02875817008,0.1365565508,0.1006234663,0,0.01625737554,1,114560,2378.696,1.373823391,0,0.1710254363,0.000002150951419,0,0.0000002677690651,0.00001199217345,0,0.000001492889632
165,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,569.6353095,568.3477276,0,56.97516542,0.08760924477,0.08741121618,0,0.008762713844,0.08627451211,0.07712418586,0,0.007843137719,0.03499550381,0.05148794553,0,0.006209931933,1,4818,399.412,1.002265483,0,0.1002470189,0.00001818373698,0,0.00000181874509,0.0002080252143,0,0.00002080677022
172,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,8980.223771,12716.57944,0.001307189581,1244.086313,0.1551336876,0.2196793656,2.26E-08,0.02149163565,0.1450980455,0.2274509817,0,0.01830065437,0.1041740028,0.1176409785,5.43E-06,0.0143961039,1,52653,1230.3,0.706182336,0.0000001027941191,0.0978318359,0.000002946340903,4.29E-13,0.0000004081749501,0.0000134120057,0,0.000001858048656
185,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,18627.46717,9322.205476,0,893.5974152,0.288730794,0.1444967136,0,0.01385100233,0.2901960909,0.1398692876,0,0.01307189558,0.1553011579,0.07863309605,0,0.00872862223,1,58287,1476.044,1.998182428,0,0.09585686751,0.000004953605331,0,0.0000002376345039,0.00003428178544,0,0.000001644566842
185,2,DAY4,nan,0,1,0,WT,UV,DMSO,nan,17151.87889,13102.37028,0,1449.869328,0.186567308,0.1425193104,0,0.01577076302,0.1686274558,0.1464052349,0,0.01307189558,0.1104412596,0.0661140843,0,0.01345338425,2,84384,1809.552,1.309066873,0,0.1106570259,0.000002210932262,0,0.0000001868928117,0.0000155132119,0,0.0000013113508
186,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,9335.447303,2561.694187,0,370.3607966,0.3473137878,0.09530466858,0,0.01377881605,0.3411764801,0.09150326997,0,0.01307189558,0.1326564544,0.05283463546,0,0.008601895304,1,22389,1133.74,3.64424737,0,0.1445765066,0.00001551269766,0,0.0000006154279355,0.0001627695462,0,0.000006457479415
187,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,21285.79665,8119.000219,0,1652.12554,0.3115556952,0.1188360858,0,0.02418181145,0.2980392277,0.1189542487,0,0.0209150333,0.1277736527,0.05286533521,0,0.0192267868,1,62265,1442.382,2.621726331,0,0.2034887912,0.000005003705055,0,0.0000003883692516,0.00004210593963,0,0.000003268108748
193,1,DAY4,nan,0,1,0,WT,UV,DMSO,nan,34035.01653,16663.31548,0,1928.300716,0.2925327603,0.1432220745,0,0.01657384625,0.2588235438,0.1424836665,0,0.01568627544,0.153589092,0.06734006232,0,0.009690630863,1,107408,2246.62,2.042511681,0,0.1157213111,0.000002723565845,0,0.0000001543073723,0.00001901638315,0,0.000001077399366
3,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,243.9843212,5294.21583,1499.384355,291.51635,0.008311508133,0.1803514164,0.05107764793,0.009930722194,0,0.1895424873,0.03660130873,0.01045751665,0.03681673821,0.09254374255,0.04989493874,0.006706403086,1,25789,797.06,0.04608507267,0.2832117925,0.05506317827,0.000000322288888,0.000001980598237,0.0000003850758926,0.000001787005028,0.00001098188346,0.000002135142048
4,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1127.349058,26310.44124,4822.802748,1705.639272,0.008699083737,0.2030220631,0.03721470707,0.01316140617,0,0.200000003,0.0209150333,0.01045751665,0.02252549035,0.1060733578,0.04324904112,0.01422048343,1,120146,2389.046,0.04284797231,0.1833037578,0.0648274674,0.00000007240427261,0.0000003097457017,0.0000001095451049,0.000000356632533,0.000001525675077,0.0000005395724152
4,2,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,80.44706152,1061.614407,227.8339934,89.17124492,0.008635365126,0.1139560334,0.02445620367,0.009571838226,0,0.1150326803,0.01568627544,0.007843137719,0.01668248498,0.06740691776,0.02857316798,0.007226216486,2,7499,473.278,0.07577804238,0.2146108719,0.0839958881,0.000001151535555,0.000003261261991,0.000001276415286,0.00001010508633,0.00002861859873,0.00001120094521
21,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1209.847092,1226.734672,50.71111267,503.4196228,0.07020932521,0.071189338,0.002942845443,0.02921423067,0.05098039284,0.06797385961,0,0.02614379115,0.07138204365,0.03402996038,0.008723668752,0.01525854005,1,14001,822.646,0.9862337139,0.04133828921,0.4103736807,0.000005014593615,0.0000002101882325,0.00000208658172,0.00007044023383,0.000002952524049,0.00002931031217
24,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,338.4705998,5611.87074,1676.164753,487.8823696,0.007400690932,0.1227040721,0.03664949718,0.01066759308,0,0.1215686277,0.01568627544,0.01045751665,0.01431989464,0.06745350241,0.04843040221,0.007532461232,1,40644,1163.224,0.06031332785,0.2986819959,0.08693756365,0.0000001820856936,0.0000009017197416,0.0000002624641542,0.000001483941734,0.00000734873526,0.000002139001172
25,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,160.8353006,8134.696948,1116.056242,737.1608087,0.002502961508,0.1265943065,0.01736836257,0.01147189157,0,0.1176470593,0,0.007843137719,0.00668678708,0.06935606218,0.02876736222,0.01270183094,1,58858,1217.128,0.01977151719,0.1371970276,0.09061933264,0.00000004252542573,0.0000002950892413,0.0000001949079407,0.0000003359189437,0.000002330983513,0.000001539626434
26,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,339.9529523,5893.303423,772.8261667,377.3255029,0.01076549979,0.1866268739,0.02447356282,0.0119489994,0,0.200000003,0.01960784383,0.01045751665,0.01808097855,0.09121151746,0.02411459635,0.009012747508,1,28261,738.092,0.05768461725,0.1311363273,0.06402614559,0.0000003809313112,0.0000008659836106,0.0000004228087964,0.000002041138574,0.000004640187089,0.00000226553008
32,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,464.1607986,3994.624943,412.5464184,296.2143893,0.01525038765,0.1312467126,0.01355455442,0.00973236921,0,0.1359477192,0.009150327183,0.007843137719,0.04207167175,0.06062182622,0.01509479316,0.007287735626,1,27265,696.048,0.1161963401,0.1032753823,0.07415324178,0.0000005593393601,0.0000004971411854,0.0000003569546749,0.000004261739965,0.00000378783724,0.000002719722787
34,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,43.58431542,6574.785789,288.5777871,221.4196158,0.001265477641,0.1908999677,0.008378902676,0.006428954322,0,0.2026143819,0.002614379162,0.005228758324,0.005070385701,0.08572559287,0.01276551683,0.00560668713,1,30421,919.11,0.00662900919,0.0438915877,0.03367708438,0.00000004159881794,0.0000002754315334,0.0000002113327741,0.0000002179089836,0.000001442805552,0.000001107034101
39,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1853.952998,26039.08173,2924.434074,1296.196124,0.01298541029,0.1823822719,0.02048324654,0.00907878382,0,0.1856209189,0.01307189558,0.007843137719,0.02672095074,0.08706124821,0.0239623511,0.007329377777,1,133177,2442.294,0.07119886245,0.1123094165,0.04977887227,0.00000009750490169,0.000000153804685,0.00000006817080892,0.0000005346183083,0.0000008433094038,0.0000003737797989
41,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,156.2431422,1167.826175,97.65621201,112.7215725,0.01362070806,0.1018068325,0.008513312877,0.009826656134,0,0.1006535962,0,0.007843137719,0.03357302315,0.05761769858,0.01650287148,0.007267383516,1,9289,486.692,0.1337897244,0.08362221544,0.0965225604,0.000001466326629,0.000000916494012,0.000001057880949,0.00001440302771,0.000009002283932,0.00001039106044
42,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,198.6353016,2583.077193,143.8653641,363.0196206,0.005101846755,0.06634502473,0.00369510875,0.009323974434,0,0.06143790856,0,0.007843137719,0.01101739392,0.03475589976,0.009691833875,0.006975073067,1,34019,1191.02,0.07689870907,0.05569534061,0.1405376586,0.0000001499705093,0.0000001086189703,0.0000002740813791,0.000002260463537,0.000001637183357,0.000004131151961
44,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,20.22353034,2178.434045,29.76339974,202.3973928,0.0008314228885,0.08955903818,0.001223622749,0.00832089265,0,0.08758170158,0,0.007843137719,0.002960823054,0.04447248085,0.004361785734,0.006199371117,1,20515,903.346,0.009283517392,0.01366275,0.09290958031,0.00000004052755976,0.00000005964527169,0.0000004056004217,0.0000004525233922,0.0000006659883011,0.000004528860849
45,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,629.7568824,6241.858991,740.4601533,463.5947868,0.0144059678,0.1427852909,0.01693835419,0.01060493622,0,0.1450980455,0.01045751665,0.007843137719,0.03045249889,0.06918274021,0.01889589507,0.009676383784,1,39197,1005.696,0.1008925199,0.118628145,0.07427190961,0.0000003675273057,0.0000004321339436,0.0000002705547929,0.000002573985761,0.000003026459805,0.000001894836585
47,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,2437.968699,6937.805413,1384.806576,724.3686518,0.03889423916,0.1106825789,0.02209257164,0.01155624664,0.01568627544,0.1058823541,0.005228758324,0.01045751665,0.05671568112,0.05343017588,0.03189594743,0.008647706684,1,56301,1464.318,0.3514034416,0.1996029714,0.1044089029,0.0000006908267909,0.0000003924010522,0.0000002052582838,0.000006241513322,0.00000354528288,0.000001854476882
50,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,158.4000051,2497.503327,317.3490293,191.3882418,0.009317647359,0.1469119604,0.01866758996,0.01125813187,0,0.1620915085,0.01307189558,0.01045751665,0.02151968101,0.07887571574,0.01951373722,0.006993237564,1,14513,550.972,0.06342334097,0.1270665091,0.07663182657,0.0000006420207648,0.000001286266793,0.0000007757274081,0.00000437010549,0.000008755357895,0.000005280219567
52,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,34.68627578,1079.003951,1.423529469,98.22745449,0.002920211802,0.09084054143,0.000119845889,0.008269696455,0,0.0941176489,0,0.007843137719,0.008816495376,0.04424407448,0.000757923164,0.005979444865,1,9804,448.24,0.03214656976,0.001319299589,0.09103530565,0.0000002978592209,0.00000001222418288,0.0000008435022903,0.000003278923884,0.0000001345674816,0.000009285526892
53,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,130.6588277,670.4810638,0,67.61568854,0.02105362998,0.1080375546,0,0.01089521246,0.01960784383,0.1111111119,0,0.01045751665,0.01802035307,0.04111576057,0,0.007909073023,1,4423,372.954,0.1948732555,0,0.1008465297,0.000004760033909,0,0.000002463308266,0.00004405906749,0,0.00002280048152
58,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,690.4392365,5071.900782,345.9529524,493.6366169,0.02261288561,0.1661121011,0.01133046056,0.01616731461,0,0.1790849715,0.007843137719,0.01307189558,0.03842347589,0.08377587107,0.01341798079,0.01137134469,1,27260,732.952,0.1361302727,0.06820972398,0.09732773533,0.0000008295262515,0.0000004156441879,0.0000005930783055,0.00000499377376,0.000002502190902,0.000003570349792
60,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,563.3725663,1073.065387,0,231.5137332,0.03157387022,0.06013929199,0,0.0129750453,0.02352941222,0.05490196124,0,0.01307189558,0.03243432941,0.02590650446,0,0.008173039741,1,14097,1025.32,0.5250123368,0,0.2157498844,0.00000223975812,0,0.0000009204118107,0.00003724284151,0,0.00001530466655
62,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,215.8431446,6606.520445,0,536.1255088,0.003927562862,0.1202147253,0,0.009755540957,0,0.1215686277,0,0.007843137719,0.01184811239,0.04364273779,0,0.006816601354,1,50279,1102.3,0.03267122935,0,0.08115096491,0.00000007811537346,0,0.0000001940281421,0.0000006497987101,0,0.000001614013105
62,2,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,629.9647264,20875.91558,0.001307189581,1496.219659,0.004436996242,0.147034199,9.21E-09,0.01053824242,0,0.1516339928,0,0.01045751665,0.01555759568,0.05951021455,3.47E-06,0.007234375508,2,132042,2434.326,0.03017662742,0.00000006261711378,0.07167204973,0.00000003360291606,6.97E-14,0.00000007980977586,0.0000002285380971,0,0.0000005427973654
63,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1190.223566,18371.40702,30.96601413,1110.517686,0.009355632496,0.144406595,0.000243405236,0.008729112453,0,0.1490196139,0,0.007843137719,0.02455023175,0.06527962581,0.001956515555,0.006291754499,1,118746,2104.736,0.06478673978,0.001685554846,0.06044815647,0.00000007878692752,0.000000002049797349,0.00000007351079154,0.0000005455909233,0.0000000141946242,0.0000005090542542
73,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,696.3215902,6671.942662,109.6875855,551.2313909,0.01403110384,0.134441789,0.002210240101,0.01110748969,0,0.1398692876,0,0.007843137719,0.02464179126,0.06045033195,0.006015780348,0.009876276122,1,44814,1066.562,0.1043656436,0.01644012712,0.08261932376,0.0000003130964395,0.00000004932030395,0.0000002478575823,0.00000232886249,0.0000003668524819,0.000001843605207
74,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,93.17647353,5885.245911,191.5163464,400.0523011,0.002451367365,0.1548341466,0.005038577911,0.01052492242,0,0.1594771296,0,0.007843137719,0.01247891307,0.0706043245,0.009078803465,0.00930834122,1,34316,826.474,0.01583221414,0.03254177469,0.06797546052,0.00000007143511378,0.0000001468288236,0.0000003067059802,0.000000461365373,0.0000009482974323,0.000001980867832
75,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1604.905932,16314.94946,50.5843157,1090.483698,0.01287602137,0.1308934273,0.0004058335863,0.008748856315,0,0.1320261508,0,0.007843137719,0.0255786017,0.06048188561,0.001721644793,0.008264279727,1,113923,2645.982,0.09837026686,0.003100488656,0.06683953883,0.0000001130238966,0.000000003562349888,0.00000007679622478,0.0000008634803056,0.00000002721565141,0.0000005867080294
78,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1458.086322,42419.13453,631.7215893,1536.410512,0.007081664151,0.20602214,0.00306815863,0.007462070714,0,0.2196078449,0,0.005228758324,0.01769210544,0.104201034,0.008680162766,0.006579484234,1,191854,3688.206,0.03437331615,0.01489237337,0.0362197515,0.00000003691173575,0.00000001599215356,0.00000003889452768,0.0000001791639275,0.0000000776234708,0.0000001887880967
86,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,29.42353066,2385.487643,98.81176793,265.9947801,0.001256342044,0.1018568592,0.00421911904,0.01135759095,0,0.09542483836,0,0.01045751665,0.004138384905,0.05511573894,0.01047030977,0.01007069533,1,20516,636.774,0.01233438821,0.04142204141,0.111505411,0.00000006123718286,0.0000002056501774,0.0000005535967514,0.0000006012082379,0.000002019011572,0.000005435046354
87,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,228.4353015,876.1189772,0,201.0902027,0.01614954412,0.06193842186,0,0.01421634519,0.01176470611,0.05751634017,0,0.01307189558,0.01795389549,0.03063788206,0,0.009248163471,1,11251,672.914,0.2607354794,0,0.2295238523,0.000001435387443,0,0.000001263562811,0.00002317442711,0,0.00002040030684
94,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,261.4902048,5161.340007,56.59346609,539.67322,0.006786665061,0.1339563978,0.001468815627,0.01400657202,0,0.1294117719,0,0.01045751665,0.01553184825,0.06968442928,0.004480025618,0.01406448026,1,34421,918.448,0.05066323948,0.0109648785,0.1045606798,0.0000001971664118,0.00000004267207886,0.0000004069193812,0.000001471870064,0.0000003185520033,0.000003037700236
96,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,368.2196206,15964.35599,158.898045,1188.643176,0.003816340577,0.1654594599,0.001646867855,0.01231946081,0,0.1686274558,0,0.007843137719,0.01227591011,0.07927759698,0.004592915258,0.01508420567,1,88590,1867.482,0.02306510961,0.009953301286,0.07445606807,0.00000004307868357,0.00000001858977147,0.0000001390615285,0.0000002603579366,0.0000001123524245,0.0000008404568018
97,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1289.054941,22178.07647,39.17647209,718.5150581,0.01296170919,0.2230050624,0.0003939273822,0.007224814814,0,0.2418300658,0,0.005228758324,0.02706428181,0.1037386448,0.001880895712,0.006365552974,1,91752,1835.87,0.05812293698,0.001766450402,0.03239753723,0.0000001412689554,0.000000004293392866,0.00000007874285916,0.0000006334786924,0.00000001925244575,0.0000003530989759
100,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,1469.019653,32001.27541,8.130719267,1337.550372,0.01098932242,0.2393925313,6.08E-05,0.01000583775,0,0.2718954384,0,0.007843137719,0.02618701858,0.1295279788,0.0006130808468,0.007912713928,1,123448,2848.216,0.04590503453,0.0002540748506,0.04179678326,0.00000008901984979,4.93E-10,0.00000008105305672,0.000000371857256,0.00000000205815283,0.0000003385780512
103,1,DAY4,nan,0,1,0,WT,NOUV,DMSO,nan,277.4274599,1098.891532,48.3895441,200.0679805,0.01640126869,0.06496550591,0.002860747508,0.01182784395,0.007843137719,0.0601307191,0,0.01045751665,0.02094222642,0.03356767595,0.007509892622,0.009121625213,1,13825,754.366,0.2524611863,0.04403486848,0.1820634472,0.000001186348549,0.0000002069256787,0.0000008555402499,0.00001826120697,0.000003185162277,0.00001316914627
