x,diff,lwr,upr,p adj
6HR-0HR,caspAreaDiff,0.0842755325012666,0.0339755129950715,0.134575552007462,0.000677599239638726
24HR-12HR,caspAreaDiff,-0.0286429836147718,-0.0867244432190621,0.0294384759895186,0.580673542164278
3HR-12HR,caspAreaDiff,-0.0124623628931158,-0.0705438224974062,0.0456190967111746,0.964656463992996
6HR-12HR,caspAreaDiff,0.0431394080535822,-0.0149420515507082,0.101220867657873,0.207978887178458
3HR-24HR,caspAreaDiff,0.016180620721656,-0.0341193987845392,0.0664806402278511,0.863872988182835
6HR-24HR,caspAreaDiff,0.071782391668354,0.0214823721621588,0.122082411174549,0.00335519095723202
6HR-3HR,caspAreaDiff,0.055601770946698,0.00530175144050288,0.105901790452893,0.0262412863111218
12HR-0HR,tunelAreaDiff,-0.0107082379042248,-0.0385981031292774,0.0171816273208277,0.772569499317373
24HR-0HR,tunelAreaDiff,-0.00907392608906102,-0.0332272578820807,0.0150794057039587,0.785796195942934
3HR-0HR,tunelAreaDiff,0.00130796111283548,-0.0228453706801842,0.0254612929058552,0.999821764068749
6HR-0HR,tunelAreaDiff,-0.00450101522309548,-0.0286543470161152,0.0196523165699242,0.978735427887711
24HR-12HR,tunelAreaDiff,0.00163431181516382,-0.0262555534098887,0.0295241770402163,0.999756248325988
3HR-12HR,tunelAreaDiff,0.0120161990170603,-0.0158736662079922,0.0399060642421128,0.692940473754196
6HR-12HR,tunelAreaDiff,0.00620722268112937,-0.0216826425439232,0.0340970879061819,0.959780296560347
3HR-24HR,tunelAreaDiff,0.0103818872018965,-0.0137714445911232,0.0345352189949162,0.694724009846779
6HR-24HR,tunelAreaDiff,0.00457291086596554,-0.0195804209270541,0.0287262426589852,0.977469506142503
6HR-3HR,tunelAreaDiff,-0.00580897633593095,-0.0299623081289506,0.0183443554570887,0.947323821260138
